crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110890122,원일전선판매주식회사,"wonil Cables Sales Co., LTD",원일전선판매,정계영,E,기타,,,1058154794,121040,서울특별시 마포구 도화동 204-9 근신빌딩21별관 301호,서울특별시 마포구 도화동 204-9 근신빌딩21별관 301호,,02-706-0061,,,19920917,12,,,,,,,,,0,,0,,,,00670492,2017/06/30,20260101,20260101
1101110890122,원일전선판매,,,정계영,,,31,주식회사,1058154794,04172,서울 마포구 삼개로 21,(도화동),,02 706 0061,02 706 0063,,19920917,,,,,,,,Y,,5,,0,,,,,,20251008,20251014
1101110890130,천지해유통,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890130,천지해유통,,,,,,,,,,,,,001501212244,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890148,재령산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110890247,박수건설(주),PS CONSTRUCTION.CO,,박수웅,,,,,1058155866,10888,경기 파주시 교하읍,동패리  580-2,,82-02-332-9398,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890271,한성직물(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110890297,대종하이텍(주),"DAE JONG HI TEC CO.,LTD",,김명환,,,,,2178105499,11167,경기 포천시 가산면,금현리  350-4,,82-031-543-5177,031-543-9159,,19920918,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890362,효림산업(주),,,,,,,,,,경기도 파주시 황새말1길 39 오산리,오산리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890362,효림산업(주),,,,,,,,,,경기도 파주시,황새말1길 39 (오산리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890362,효림산업(주),"HYOLIM INDUSTRY CO.,LTD",,박일영,,,,,2038159491,03372,서울 은평구 녹번동,19-20번지  3층,,82-02-386-0050,02-386-1009,,19921016,,,,,,,,,,20,,0,,,,,,20200517,20200517
1101110890411,(주)공영샤시,,,,,,,,,,서울특별시 송파구 새말로8길 29-51 문정동,문정동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890411,(주)공영샤시,,,,,,,,,,서울특별시 송파구,새말로8길 29-51 (문정동),,0432352211,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890445,(주)연수개발,Yunsu industrial development corporation,연수개발,김광일,E,기타,,,2118636188,12790,경기도 광주시 오포읍 오포로 769-10 (추자리),,,02-3483-4300,02-3477-5792,,19920918,12,,,,,,,,,0,,0,,,,00561033,2017/06/30,20200509,20260914
1101110890445,(주)연수개발,Yunsu industrial development corporation,연수개발,김광일,E,기타,,,2118636188,12790,경기도 광주시 오포읍 오포로 769-10 (추자리),경기도 광주시 오포읍 오포로 769-10 (추자리),,02-3483-4300,02-3477-5792,,19920918,12,,,,,,,,,0,,0,,,,00561033,2017/06/30,20260101,20260101
1101110890495,삼민종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110890601,한신편기(주),,,,,,,,,,강원도 철원군 갈말로 32-44 군탄리,군탄리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890601,한신편기(주),,,,,,,,,,강원도 철원군,갈말로 32-44 (군탄리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890601,한신편기(주),HANSHIN KNITTING MACHINERY CO LTD,,황인찬,,,,,1278162275,02643,서울 동대문구 장안3동,435-5  정안빌딩  501호,,82-02-2215-3311,,,19860104,,,,,,,,,,47,,0,,,,,,20200517,20200517
1101110890619,(주)재설종합건설,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890619,(주)재설종합건설,,,,,,,,,,,,,70699126,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890643,주식회사 오르다코리아,"orda korea co.,ltd",오르다코리아,정동범,E,기타,,,2208127859,135080,서울특별시 강남구 역삼동 629-2 광아빌딩,,http://www.orda.co.kr,02-3420-8402,02-564-2734,,19920919,12,,,,,,,,,0,,0,,,,00485414,2019/02/28,20200509,20260914
1101110890643,주식회사 오르다코리아,"orda korea co.,ltd",오르다코리아,정동범,E,기타,,,2208127859,135080,서울특별시 강남구 역삼동 629-2 광아빌딩,서울특별시 강남구 역삼동 629-2 광아빌딩,http://www.orda.co.kr,02-3420-8402,02-564-2734,,19920919,12,,,,,,,,,0,,0,,,,00485414,2019/02/28,20260101,20260101
1101110890643,오르다코리아,,,정동범,,,31,주식회사,2208127859,13529,경기도 성남시 분당구 분당내곡로 117,", 4층(백현동)",www.orda.co.kr,070 41695002,031 80177316,,19920919,,,,,,,,Y,,10,,0,,,,,,20251008,20251014
1101110890685,주원컴퓨터(주),"JOOWON COMPUTER CO.,LTD",,진병철,,,,,2298121134,06775,서울특별시 서초구 마방로10길 25,A동 713호,,82-02-576-8888,02-576-1055,,19920926,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890742,경덕코퍼레이션,,,유행문,,,31,주식회사,1048126960,06112,서울특별시 강남구 학동로 166,"3층 302호(논현동, 부국빌딩)",,029331712,02 933 1715,,19920921,,,,,,,,Y,,1,,0,,,,,,20220429,20260914
1101110890742,경덕코퍼레이션,,,유행문,,,31,주식회사,1048126960,06112,서울특별시 강남구 학동로 166,"3층 302호(논현동, 부국빌딩)",,02  933 1712,02  933 1715,,19920921,,,,,,,,Y,,1,,0,,,,,,20200831,20220331
1101110890742,(주)경덕코퍼레이션,KYUNG-DUK CORPORATION,,유행문,,,,,1048126960,04531,서울 중구 소공동,112-26,,82-02-754-3465,02-754-3467,,19920921,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890784,주식회사 엠씨글로벌,"MCGlobal,Inc.",엠씨글로벌,조충희,E,기타,,,1168137704,121080,서울특별시 마포구 대흥동 469 벤처비즈니스센타 2층,,www.mcglo.com,02-3270-7771,02-719-0302,,19920922,12,,,,,,,,,0,,0,,,,00385886,2017/06/30,20200509,20260914
1101110890784,주식회사 엠씨글로벌,"MCGlobal,Inc.",엠씨글로벌,조충희,E,기타,,,1168137704,121080,서울특별시 마포구 대흥동 469 벤처비즈니스센타 2층,서울특별시 마포구 대흥동 469 벤처비즈니스센타 2층,www.mcglo.com,02-3270-7771,02-719-0302,,19920922,12,,,,,,,,,0,,0,,,,00385886,2017/06/30,20260101,20260101
1101110890784,(주)엠씨글로벌,,,,,,,,,,서울특별시 영등포구 63로 32 라이프콤비빌딩 라이프콤비빌딩415호 여의도동,라이프콤비빌딩 라이프콤비빌딩415호 여의도동,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110890792,태광종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890792,태광종합건설(주),,,,,,,,,,,,,000206940154,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890833,명지화성(주),MYUNGJIHWASUNG,,장희용,,,,,1078139692,07332,서울 영등포구 여의도동,45-5  대우오피스텔1001,,82-02-761-6660,02-761-0337,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890841,케이디이건설 주식회사,"KED CONSTRUCTION.,CO.Ltd",케이디이건설,심기주,E,기타,,,2208120201,157280,서울특별시 강서구 내발산동 701-15,,www.kdenc.co.kr,02-557-2704,02-2662-3319,,19930101,12,,,,,,,,,0,,0,,,,00490337,2017/06/30,20200509,20260914
1101110890841,케이디이건설 주식회사,"KED CONSTRUCTION.,CO.Ltd",케이디이건설,심기주,E,기타,,,2208120201,157280,서울특별시 강서구 내발산동 701-15,서울특별시 강서구 내발산동 701-15,www.kdenc.co.kr,02-557-2704,02-2662-3319,,19930101,12,,,,,,,,,0,,0,,,,00490337,2017/06/30,20260101,20260101
1101110890841,해람종합건설,,,심기주,,,04,주식회사,2208120201,157280,서울 강서구 내발산동,"701-15,16 수산빌딩1층 106호",,02  557 2704,025572704,건설업(41-42),09,12,,,,,,,-,하나 고객센터(지),27,,0,,,,,,20251008,20251014
1101110890859,한국개발컨설팅(주),,,,,,,,,,경기도 고양시 일산서구 중앙로 1568 하성프라자401호 (대화동),하성프라자401호 (대화동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890859,한국개발컨설팅(주),,,,,,,,,,경기도 고양시 일산서구,중앙로 1568 (하성프라자401호 (대화동)),,0231417777,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110890883,(주)성신제화,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110890958,한성산기(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110890966,(주)오토데스크코리아,Autodesk Korea Ltd.,오토데스크코리아,남기환,E,기타,,,2208103385,135798,서울특별시 강남구 삼성1동 159-1 아셈타워 17층,,,02-3484-3400,02-3484-3404,,19920919,01,,,,,,,,,0,,0,,,,00691617,2022/03/24,20200509,20260914
1101110890966,(주)오토데스크코리아,Autodesk Korea Ltd.,오토데스크코리아,남기환,E,기타,,,2208103385,135798,서울특별시 강남구 삼성1동 159-1 아셈타워 17층,서울특별시 강남구 삼성1동 159-1 아셈타워 17층,,02-3484-3400,02-3484-3404,,19920919,01,,,,,,,,,0,,0,,,,00691617,2022/03/24,20260101,20260101
1101110890974,(주)비투,b two,,강병수,,,,,2158144370,07239,서울 영등포구 여의도동,11-11한서리버파크517호,,82-02-782-2262,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110890990,아석종합건설(주),,,,,,,,,,경기도 용인시 수지구 문인로13번길 12 (풍덕천동),(풍덕천동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110890990,아석종합건설(주),,,,,,,,,,경기도 용인시 수지구,문인로13번길 12 ((풍덕천동)),,033102617055,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891021,월창건설(주),,월창건설,송장우,E,기타,,,,630815,경상남도 창원시 마산회원구 합성1동 521-1,,,0551-97  -0595,,,,,,,,,,,,,0,,0,,,,00241519,2017/06/30,20200509,20260914
1101110891021,월창건설(주),,월창건설,송장우,E,기타,,,,630815,경상남도 창원시 마산회원구 합성1동 521-1,경상남도 창원시 마산회원구 합성1동 521-1,,0551-97  -0595,,,,,,,,,,,,,0,,0,,,,00241519,2017/06/30,20260101,20260101
1101110891063,선도어패럴,,,선우동철,,,31,주식회사,2208116745,06296,서울특별시 강남구 논현로38길 18,4층 (도곡동),,02 561 3476,02 565 7479,,19920922,,,,,,,,Y,,11,,0,,,,,,20250430,20251230
1101110891063,선도어패럴,,,선우동철,,,31,주식회사,2208116745,06296,서울특별시 강남구 논현로36길 11,(도곡동),,02  561 3476,02   5657479,,19920922,,,,,,,,Y,,11,,0,,,,,,20240430,20250429
1101110891063,선도어패럴,,,선우동철,,,31,주식회사,2208116745,06223,서울 강남구 테헤란로34길,"36, 1층 101호 (역삼동,동이빌딩)",,02  561 3476,02   5657479,,19920922,,,,,,,,Y,,11,,0,,,,,,20200517,20240429
1101110891063,(주)선도어패럴,DONGCHUL SUNWOO,,선우동철,,,,,2208116745,06223,서울 강남구 역삼동,725-34  동이빌딩1층  101호,,82-02-561-3476,02-565-7479,,19920922,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110891229,(주)성민인터내쇼날,"SUNGMIN INTERNATIONAL, INC.",성민인터내쇼날,김딘니콜라스,E,기타,,,1208112167,02839,서울특별시 성북구 선잠로 49 (성북동),,,02-561-2301,02-742-9783,,19920922,09,,,,,,,,,0,,0,,,,00765790,2017/09/29,20200509,20260914
1101110891229,(주)성민인터내쇼날,"SUNGMIN INTERNATIONAL, INC.",성민인터내쇼날,김딘니콜라스,E,기타,,,1208112167,02839,서울특별시 성북구 선잠로 49 (성북동),서울특별시 성북구 선잠로 49 (성북동),,02-561-2301,02-742-9783,,19920922,09,,,,,,,,,0,,0,,,,00765790,2017/09/29,20260101,20260101
1101110891237,성암종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110891287,(주)청영종합건설,,청영종합건설,곽청훈,E,기타,,,2148154201,137070,서울특별시 서초구 서초동1534-5,,,02-588-4051,02-588-4055,,19920922,03,,,,,,,,,0,,0,,,,00251835,2017/06/30,20230704,20260914
1101110891287,(주)청영종합건설,,청영종합건설,곽청훈,E,기타,,,2148154201,137070,서울특별시 서초구 서초동1534-5,서울특별시 서초구 서초동1534-5,,02-588-4051,02-588-4055,,19920922,03,,,,,,,,,0,,0,,,,00251835,2017/06/30,20260101,20260101
1101110891287,(주)청영종합건설,,청영종합건설,곽청훈,E,기타,,,,137070,서울특별시 서초구 서초동1534-5,,,02-588-4051,02-588-4055,,19920922,03,,,,,,,,,0,,0,,,,00251835,2017/06/30,20200509,20230703
1101110891336,(주)우일기기,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110891344,하나공영,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891344,하나공영,,,,,,,,,,,,,000-2476-0180,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891352,(주)경원테크,KYUNG WON INC,,박성수,,,,,2198106951,16970,경기 용인시기흥구 구갈동,408-1  신갈오피스텔  205호,,82-031-282-9184,031-281-9186,,19920925,,,,,,,,,,7,,0,,,,,,20200517,20200517
1101110891360,동일공영(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891360,동일공영(주),,,,,,,,,,,,,02  26323311,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891419,범아산건,,,,,,,,,,서울특별시 광진구 아차산로78길 44 현대골든텔3-906 (광장동),현대골든텔3-906 (광장동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891419,범아산건,,,,,,,,,,서울특별시 광진구,아차산로78길 44 (현대골든텔3-906 (광장동)),,000-0000-0000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891443,(주)마포종합계량설비,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891443,(주)마포종합계량설비,,,,,,,,,,,,,000007070497,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891451,(주)신우식품화학,"SHINWOO FOOD CHEMICAL CO.,LTD.",,김남현,,,,,2148147281,06651,서울 서초구 서초동,1597-4,,82-02-522-0700,,,19920923,,,,,,,,,,11,,0,,,,,,20200517,20200517
1101110891542,제이티인터내셔널 코리아(주),JT International Korea Inc,제이티인터내셔널코리아,이리나 리,E,기타,,,1048137870,03161,"서울특별시 종로구 종로 51 (종로2가, 종로타워) 12층",,www.jti.co.kr,02-732-5711,02-732-5715,,19921001,12,,,,,,,,,0,,0,,,,00251677,2026/04/10,20260411,20260914
1101110891542,제이티인터내셔널 코리아(주),JT International Korea Inc,제이티인터내셔널코리아,호세 루이스 아마도르 훼르난데스,E,기타,,,1048137870,03161,"서울특별시 종로구 종로 51 (종로2가, 종로타워) 12층",,www.jti.co.kr,02-732-5711,02-732-5715,,19921001,12,,,,,,,,,0,,0,,,,00251677,2022/02/23,20200729,20260410
1101110891542,제이티인터내셔널 코리아(주),JT International Korea Inc,제이티인터내셔널코리아,호세 루이스 아마도르 훼르난데스,E,기타,,,1048137870,03161,"서울특별시 종로구 종로 51 (종로2가, 종로타워) 12층","서울특별시 종로구 종로 51 (종로2가, 종로타워) 12층",www.jti.co.kr,02-732-5711,02-732-5715,,19921001,12,,,,,,,,,0,,0,,,,00251677,2022/02/23,20260101,20260101
1101110891542,제이티인터내셔널 코리아(주),JT International Korea Inc,제이티인터내셔널코리아,호세 루이스 아마도르 훼르난데스,E,기타,,,1048137870,03184,"서울특별시 종로구 새문안로 68 (신문로1가, 흥국생명빌딩) 18층",,www.jti.co.kr,02-732-5711,02-732-5715,,19921001,12,,,,,,,,,0,,0,,,,00251677,2020/05/22,20200509,20200722
1101110891550,(주)세원이데아,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891550,(주)세원이데아,,,,,,,,,,,,,0242517213,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891584,솔트정보통신(주),,,,,,,,,,서울특별시 서초구 서운로 138 동아타워 서초동아타워 1302호 서초동,동아타워 서초동아타워 1302호 서초동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891584,솔트정보통신(주),,,,,,,,,,서울특별시 서초구,서운로 138 (동아타워 서초동아타워 1302호 서초동),,025879962,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891641,주식회사하이맥스,"HI MAX CO.,LTD",,최영웅,,,,,1068140575,13229,경기 성남시중원구 상대원1동,513-14시콕스타워115,,82-031-769-7698,031-742-7698,,19920924,,,,,,,,,,17,,0,,,,,,20200517,20200517
1101110891675,하이콤테크시스템(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110891716,태광종합관리,,,김두일,,,31,주식회사,2148147020,02581,서울 동대문구 한빛로 19,"(신설동) 303호(신설동,영일빌딩)",,02  34224755,02  34224756,,19920924,,,,,,,,Y,,48,,0,,,,,,20200517,20260914
1101110891766,키즈맘센터 주식회사,"KismomCenter Co., Ltd",키즈맘센터,윤민준,E,기타,,,2048123526,431060,경기도 안양시 동안구 관양동 1442 도명빌딩 2층 201호,,,031-386-7307,031-386-7306,,19920924,12,,,,,,,,,0,,0,,,,00552202,2017/06/30,20200509,20260914
1101110891766,키즈맘센터 주식회사,"KismomCenter Co., Ltd",키즈맘센터,윤민준,E,기타,,,2048123526,431060,경기도 안양시 동안구 관양동 1442 도명빌딩 2층 201호,경기도 안양시 동안구 관양동 1442 도명빌딩 2층 201호,,031-386-7307,031-386-7306,,19920924,12,,,,,,,,,0,,0,,,,00552202,2017/06/30,20260101,20260101
1101110891774,(주)삼부종합건설,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891774,(주)삼부종합건설,,,,,,,,,,,,,051-292-0482,,,,,,,,,,,,,0,,0,,,,,,20210804,20250318
1101110891774,삼부종합건설,,,,,,,,,,,,,051-292-0482,,,,,,,,,,,,,0,,0,,,,,,20200509,20210802
1101110891807,(주)소구,SOGOO CORPORATION,소구,박재식,E,기타,,,2208101198,05356,"서울특별시 강동구 진황도로 128 (길동) 소구빌딩 3층, 4층, 5층",,www.sogoo.co.kr,02-569-0740,02-563-2109,,19920924,12,,,,,,,,,0,,0,,,,01254769,2019/07/30,20200509,20260914
1101110891807,(주)소구,SOGOO CORPORATION,소구,박재식,E,기타,,,2208101198,05356,"서울특별시 강동구 진황도로 128 (길동) 소구빌딩 3층, 4층, 5층","서울특별시 강동구 진황도로 128 (길동) 소구빌딩 3층, 4층, 5층",www.sogoo.co.kr,02-569-0740,02-563-2109,,19920924,12,,,,,,,,,0,,0,,,,01254769,2019/07/30,20260101,20260101
1101110891815,(주)거해유통,,,,,,,,,,서울특별시 영등포구 신풍로25가길 14 (신길동),(신길동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891815,(주)거해유통,,,,,,,,,,서울특별시 영등포구,신풍로25가길 14 ((신길동)),,000-0000-0000,,,,,,,,,,,,,0,,0,,,,,,20210127,20250318
1101110891815,거해유통,,,,,,,,,,서울특별시 영등포구,신풍로25가길 14 ((신길동)),,000-0000-0000,,,,,,,,,,,,,0,,0,,,,,,20200509,20210125
1101110891823,(주)융진상사,,,고기환,,,,,1058155060,04172,서울 마포구 도화2동,215-1근신별관310호,,82-02-707-0707,,,19920924,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110891831,(주)일맥기업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110891849,(주)홍파전자,,,,,,,,,,서울특별시 동대문구   청량리동,청량리동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891849,(주)홍파전자,,,,,,,,,,서울특별시 동대문구,(청량리동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110891857,(주)하나로바스,,,박흥순,,,,,2118194015,06105,서울 강남구 논현동,215-7,,82-02-518-1387,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110891948,다신종합건설(주),,,,,,,,,,서울특별시 관악구 관악로17길 3 봉천동,봉천동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110891948,다신종합건설(주),,,,,,,,,,서울특별시 관악구,관악로17길 3 (봉천동),,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110892029,순영종합건설,"Soonyoung Construction Co.,Ltd.",순영종합건설,박영호,E,기타,,,1088144408,156034,서울특별시 동작구 상도4동 214-80,,,02-823-8811,02-814-1834,,19920924,12,,,,,,,,,0,,0,,,,00366173,2017/06/30,20200509,20260914
1101110892029,순영종합건설,"Soonyoung Construction Co.,Ltd.",순영종합건설,박영호,E,기타,,,1088144408,156034,서울특별시 동작구 상도4동 214-80,서울특별시 동작구 상도4동 214-80,,02-823-8811,02-814-1834,,19920924,12,,,,,,,,,0,,0,,,,00366173,2017/06/30,20260101,20260101
1101110892029,㈜순영종합건설,,,,,,,,,,서울특별시 동작구,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110892087,뉴경원산업주식회사,,,,,,,,1208602908,14327,경기 광명시 소하동,1264-4,,,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110892095,(주)인코산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110892102,일웅종합건설,"ILWOONG CONSTRACTION CO,LTD",,손영진,,,04,주식회사,,,,,,,025299778,,09,12,,,,,,,,주택 천안기업금융팀,19,,0,,,,,,20211116,20260914
1101110892102,일웅종합건설,"ILWOONG CONSTRACTION CO,LTD",,손영진,,,04,주식회사,,,,,,,02  529 9778,,09,12,,,,,,,,주택 천안기업금융팀,19,,0,,,,,,20200509,20211115
1101110892128,삼성산업개발(주),-,삼성산업개발,김용준,E,기타,,,2158190781,135080,서울특별시 강남구 역삼동 7706-9,,,555-0891,569-0562,,20000420,12,,,,,,,,,0,,0,,,,00432704,2017/06/30,20200509,20260914
1101110892128,삼성산업개발(주),-,삼성산업개발,김용준,E,기타,,,2158190781,135080,서울특별시 강남구 역삼동 7706-9,서울특별시 강남구 역삼동 7706-9,,555-0891,569-0562,,20000420,12,,,,,,,,,0,,0,,,,00432704,2017/06/30,20260101,20260101
1101110892128,삼성산업개발(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110892136,(주)대양글로벌,Daeyang Global Inc.,대양글로벌,김주연,E,기타,,,2148147340,135887,서울특별시 강남구 신사동 502-5 뮤직메트로빌딩 별관2층,,www.koreahinet.co.kr,02-523-1112,02  -780 -2926,,19920925,12,,,,11/10/25,,,,,0,,0,,,,00269773,2017/06/30,20200509,20260914
1101110892136,(주)대양글로벌,Daeyang Global Inc.,대양글로벌,김주연,E,기타,,,2148147340,135887,서울특별시 강남구 신사동 502-5 뮤직메트로빌딩 별관2층,서울특별시 강남구 신사동 502-5 뮤직메트로빌딩 별관2층,www.koreahinet.co.kr,02-523-1112,02  -780 -2926,,19920925,12,,,,11/10/25,,,,,0,,0,,,,00269773,2017/06/30,20260101,20260101
1101110892178,대흥종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110892178,대흥종합건설(주),,,,,,,,,,,,,0003206622508,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110892194,블랙박스,Black Box. Ltd,블랙박스,김지강,E,기타,,,2208125282,135100,서울특별시 강남구 청담동 97-1,,www.blackbox.co.kr,6230-1100,6249-4001,,19920925,12,,,,,,,,,0,,0,,,,00265272,2017/06/30,20200509,20260914
1101110892194,블랙박스,Black Box. Ltd,블랙박스,김지강,E,기타,,,2208125282,135100,서울특별시 강남구 청담동 97-1,서울특별시 강남구 청담동 97-1,www.blackbox.co.kr,6230-1100,6249-4001,,19920925,12,,,,,,,,,0,,0,,,,00265272,2017/06/30,20260101,20260101
1101110892194,(주)블랙박스,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110892243,(주)젤루  이십일,,,윤수길,,,,,1018153736,31137,충남 천안시 성정동,688-13대호빌딩201호(딥스),,82-031-507-5678,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110892251,(주)동원에이스,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110892300,크린텔,,,김만식,,,31,주식회사,1188106570,07445,서울 영등포구 시흥대로 611,(대림동),,028462889,02 834 2930,,19920925,,,,,,,,Y,,14,,0,,,,,,20220531,20260914
1101110892300,크린텔,,,김만식,,,31,주식회사,1188106570,07445,서울 영등포구 시흥대로 611,(대림동),,02  846 2889,02  834 2930,,19920925,,,,,,,,Y,,14,,0,,,,,,20200517,20220429
1101110892326,(주)화친종합건설,,,,,,,,,,,,,01*********,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110892326,(주)화친종합건설,,,,,,,,,,,,,052611666,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110892342,케이에스엔바이로(주),"KSENVIRO CO.,LTD.",,김송현,,,,,2138175334,04779,서울 성동구 성수1가2동,16-4 606호,,82-02-3462-8000,02-469-1093,,19920928,,,,,,,,,,17,,0,,,,,,20200517,20200517
1101110892409,금돌산개발(주),KUM DOL SAN,금돌산개발,최 금 열,E,기타,,,1298113275,463480,경기도 성남시 분당구 금곡동 157,,www.New town hotel.Co.Kr,031)711-1995-6,031)713-5885,,19920926,12,,,,,,,,,0,,0,,,,00289810,2017/06/30,20200509,20260914
1101110892409,금돌산개발(주),KUM DOL SAN,금돌산개발,최 금 열,E,기타,,,1298113275,463480,경기도 성남시 분당구 금곡동 157,경기도 성남시 분당구 금곡동 157,www.New town hotel.Co.Kr,031)711-1995-6,031)713-5885,,19920926,12,,,,,,,,,0,,0,,,,00289810,2017/06/30,20260101,20260101
1101110892524,(주)한경디스코,KED DISCO,,최윤수,,,,,2148611639,04505,서울 중구 중림동,441  한국경제신문  9층,,82-02-364-9999,02-393-8210,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110892532,(주)길우오토파트,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110892590,강성산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110892607,하나기술주식회사,"HANA ENGINEERING CO., LTD.",하나기술,김도열,E,기타,,,2298119531,137130,서울특별시 서초구 양재동 8-38,,www.hanalaser.com,02-579-9367,02-579-9369,,19920828,12,,,,,,,,,0,,0,,,,00625234,2017/06/30,20200509,20260914
