,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
135,1101110005432,(주)보진재,Pochinchai,보진재,"[""김정선""]",1078113635.0,서울특별시 영등포구 당산로 237 (당산동 6가) 그린빌 402호,,www.pochinchai.co.kr,031-955-1115,19690408.0,4,20260914,0
136,1101110005486,한국화상정보제판공업협동조합,HAN KUK HWA SANG JEP,,"[""이영환""]",2018202403.0,서울 금천구 가산동,459-3,,82-02-2636-6663,19850514.0,135,20200517,0
137,1101110005490,천혜종합건설(주),,,[],,,,,,,0,20260914,0
138,1101110005581,현대교역(주),"HYONDAE COMMERCIAL CO., LTD.",현대교역,"[""장경운""]",1068101140.0,서울특별시 용산구 서계동 33-112,,WWW.HYUNDAI COLOR.COM,703-7474,19660601.0,0,20260914,0
139,1101110005622,(주)유엔아이,YOU&I CORPORATION,유엔아이,"[""민홍기""]",1348107377.0,"경기도 시흥시 엠티브이26로 53 (정왕동, (주)유엔아이)",,www.youicolor.com,031-494-2030,19700909.0,0,20260914,0
140,1101110005664,(주)전방,"CHONBANG CO.,LTD",전방,"[""조덕현""]",1028117373.0,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",,www.chonbang.co.kr,02-2122-6000,19530223.0,86,20260914,1
141,1101110005705,주식회사 독립문,"DOKLIPMUN CO., LTD",독립문,"[""김알버트해리""]",2058101466.0,서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층,,www.doklipmun.co.kr,0263889808,19610605.0,114,20260914,0
142,1101110005755,신흥식산,,,"[""이득한""]",2028144603.0,서울특별시 송파구 장지동 송파대로 55,"에이동 1층 10게이트 (장지동,서울복합물류)",,02  469 2921,19560307.0,13,20260914,0
143,1101110005789,주식회사 풍농,"Pung-nong Co., Ltd",풍농,"[""송상재""]",1058103956.0,"서울특별시 마포구 마포대로 6 (마포동, 근풍빌딩)",,,02-712-8791,19621222.0,0,20260914,0
144,1101110005812,(주)농협케미컬,"NONGHYUP CHEMICAL CO., LTD.",농협케미컬,"[""최규동""]",2148104598.0,경기도 성남시 분당구 황새울로312번길 26 10층,,nhchemical.com,031-738-5200,19561212.0,0,20260914,0
145,1101110005903,고려통상주식회사,Coryo Investment Corporation,고려통상,"[""최상록""]",2018132031.0,서울특별시 중구 퇴계로 97,,,753-5214,19690911.0,0,20260914,0
146,1101110005929,삼천리(주),"SAMCHULLY CO.,LTD",삼천리,"[""유재권"", ""전영택""]",1168100755.0,"서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)",,www.samchully.co.kr,02-368-3300,19660707.0,881,20260914,1
147,1101110005953,삼성생명보험(주),"Samsung Life Insurance co., Ltd",삼성생명,"[""홍원학""]",1048126688.0,서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사,,www.samsunglife.com,02-751-8157,19570404.0,5124,20260914,1
148,1101110005995,(주)BYC,"BYC CO.,LTD",BYC,"[""김대환""]",1188103063.0,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,,home.byc.co.kr,02-840-3172,19550513.0,544,20260914,1
149,1101110006092,주식회사 윈앤스타,Win and Star co.Ltd,윈앤스타,"[""권영규""]",1068106470.0,서울특별시 강남구 삼성1동 157-8 엘지트윈텔1차 1003호,,,02-555-6670,19590130.0,0,20260914,0
150,1101110006159,(주)신동,Shindong,신동,"[""김영호""]",1068112948.0,"서울특별시 용산구 한남대로 150 (한남동, 신동빌딩)",,,02-794-4531,19660908.0,0,20260914,0
151,1101110006167,씨제이대한통운(주),CJ Logistics Corporation,CJ대한통운,"[""신영수"", ""민영학""]",1108105034.0,서울특별시 종로구 종로5길 7(청진동) Tower 8,,www.cjlogistics.com,02-3782-0114,19301115.0,6847,20260914,1
152,1101110006216,신원유리상사(주),,,[],,,,,,,0,20260914,0
153,1101110006258,흥일홀딩스주식회사,HEUNG IL HOLDINGS CO.LTD,흥일홀딩스,"[""문영석""]",1118102501.0,"서울특별시 영등포구 영중로 28 10층 10003호(영등포동3가, 영등포 점프밀라노)",,,02)2069-3357,19670309.0,0,20260914,0
154,1101110006274,아세아제지(주),"ASIA PAPER MANUFACTURING CO.,LTD",아세아제지,"[""유승환"", ""이현탁""]",2208102052.0,서울특별시 강남구  논현로 430,,www.asiapaper.co.kr,02-527-6882,19580307.0,281,20260914,1
155,1101110006349,진흥기업(주),CHINHUNG INTERNATIONAL INC,진흥기업,"[""김태균""]",1068132769.0,"인천광역시 연수구 컨벤시아대로 69 (송도동 , 송도밀레니엄 807호)",,www.chinhung.co.kr,02-772-1200,19590903.0,471,20260914,1
156,1101110006399,스타컴기획,,,"[""김동원""]",1048115653.0,서울특별시 강남구 언주로 844,(신사동),,02  60072900,19651109.0,2,20260914,0
157,1101110006422,에이에스이코리아 (주),ASE KOREA INC.,에이에스이코리아,"[""배웅""]",2078100390.0,"경기도 파주시 산업단지길 76 (문발동, ASE.KOREA)",,www.asekr.com/asekr_korean/index.asp,031-940-0172,19670327.0,0,20260914,0
158,1101110006430,단암산업주식회사,"DANAM INDUSTRY CO., LTD.",단암산업,"[""신현철""]",1048105612.0,"서울특별시 중구 소월로 10 (남대문로5가, 단암빌딩)",,,(02)752-7524,19670731.0,0,20260914,0
159,1101110006448,주식회사 알앤엘재생의학연구소,"R Bio CO., LTD.",알앤엘재생의학연구소,"[""최경호""]",1028130395.0,"서울특별시 금천구 가산디지털2로 98 (가산동, IT캐슬) 2동 305호",,www.rbio.co.kr,02-874-0686,19610705.0,134,20260914,0
160,1101110006456,한화손해보험(주),"Hanwha General Insurance Co., Ltd.",한화손해보험,"[""나채범""]",1168146445.0,서울특별시 영등포구  여의대로 56 한화손해보험(주),,www.hwgeneralins.com/,02-1566-8000,19460401.0,3715,20260914,1
161,1101110006521,(주)성동여객,,,[],,,,,,,0,20260914,0
162,1101110006612,신영증권(주),"SHINYOUNG SECURITIES CO.,LTD",신영증권,"[""금정호"", ""김대일""]",1168110802.0,"서울특별시 영등포구 국제금융로8길 16 (여의도동, 신영증권빌딩)",,www.shinyoung.com,02-2004-9000,19560225.0,689,20260914,1
163,1101110006654,삼풍산업진흥주식회사,"Sam poong Industrial Development co., Ltd",삼풍산업진흥,"[""김세환""]",2028142167.0,서울특별시 중구 을지로4가 310-68,,없음,02-789-7968,19690113.0,0,20260914,0
164,1101110006662,협창실업(주),HYUPCHANG INDUSTRY,,"[""정영록""]",2178100795.0,서울 도봉구 창동,628-20,,82-02-743-0268,19611102.0,46,20200517,0
165,1101110006670,(주)대호,DAEHO CORPORATION,대호,"[""김성식""]",2148101500.0,서울특별시 서초구 서초동 1462-7,,daehocon.co.kr,3488-5100,19570321.0,0,20260914,0
166,1101110006737,삼희실업주식회사,Samhee Industries,삼희실업,"[""이남표""]",2028147745.0,서울특별시 중구 다동길 34 (다동),,,027772735,19690611.0,0,20260914,0
167,1101110006852,주식회사 에치와이,"hy Co., Ltd",에치와이,"[""변경구""]",1148170065.0,"서울특별시 서초구 강남대로 577 (잠원동, 우덕빌딩)",,https://m.fredit.co.kr/,02-3449-6000,19691127.0,0,20260914,0
168,1101110007032,에이비엘생명보험주식회사,"ABL LIFE INSURANCE CO., LTD.",에이비엘생명보험,"[""곽희필""]",2148104337.0,서울특별시 영등포구 의사당대로 147 ABL타워,,https://www.abllife.co.kr,02-3787-7000,19541202.0,757,20260914,0
169,1101110007066,주식회사 조은이엔디,ZONE E&D,조은이엔디,"[""최우식""]",2098101075.0,서울특별시 성북구 장위동 60-1,,www.zonee.co.kr,501-4230,19680115.0,0,20260914,0
170,1101110007082,그린손해보험(주),"GREEN NON-LIFE INSURANCE CO., LTD",그린손해보험,"[""성인석""]",1048104122.0,서울특별시 강남구 역삼동 705-19 그린손해보험빌딩,,www.greeninsu.com,1588-5959-,19470117.0,0,20260914,0
171,1101110007090,주식회사제일건설,"JEIL CONSTRUCTION CO., LTD.",제일건설,"[""한진희""]",2148104341.0,서울특별시 서초구 서초동 1303-17,,해당사항없음,(02) 3481-2361,19560418.0,0,20260914,0
172,1101110007123,주식회사 신영사러가,"SINYOUNGSAHRUGA CO., LTD",신영사러가,"[""유대길""]",1188102569.0,서울특별시 영등포구 신길동 255-9,,없음,02-834-8900,19671226.0,0,20260914,0
173,1101110007131,주식회사 에스티인터내셔널코퍼레이션,ST International Corporation,에스티인터내셔널코퍼레이션,"[""하길용""]",1208122535.0,서울특별시 강남구 도산대로 441 (청담동) ST송은빌딩,,www.sticorp.co.kr,527-6290,19621210.0,0,20260914,0
174,1101110007230,중앙산업 주식회사,"JOONGANG INDUSTRIAL CO.,LTD.",중앙산업,"[""김평""]",1058166058.0,서울특별시 강남구 삼성로96길 6 1701호,,www.jaindustry.co.kr,061-802-2180,19460715.0,0,20260914,0
175,1101110007305,주식회사유영이엔씨,,,"[""정호현""]",1068107799.0,서울 마포구 서교동,465-18,,82-02-3143-1240,,0,20200517,0
176,1101110007313,(주) 미동이엔씨,"MIDONG ENGINEERING & CONSTRUCTION CO., LTD.",미동이엔씨,"[""김준""]",1148137654.0,서울특별시 서초구 방배3동 482-21 동건빌딩,,,02-587-6015/9,19700120.0,0,20260914,0
177,1101110007387,청화산업(주),CHUNGHWA ENTERPRISE,청화산업,"[""서명신""]",2038143927.0,"서울특별시 중구 퇴계로 286 (쌍림동, 쌍림빌딩) 1203호",,,02-2275-2122,19690206.0,0,20260914,0
178,1101110007404,주식회사 형지에스콰이아,"ESQUIRE CO., Ltd",형지에스콰이아,"[""최병오""]",2188112066.0,"인천광역시 연수구 하모니로177번길 49 (송도동, 형지글로벌패션복합센터)",,www.esquire.co.kr,02-3404-2161,19561011.0,0,20260914,0
179,1101110007412,(주)미륭상사,"Miryung Sang Sa oil Co., Ltd",미륭상사,"[""존케이안""]",2088114029.0,서울특별시 서대문구 충정로3가 63의1 삼창빌딩,,,053-350-5191,19530212.0,0,20260914,0
180,1101110007470,(주)화일,,,[],,,,,,,0,20260914,0
181,1101110007511,유화상사(주),"Yoo Hwa CO,. Ltd",유화상사,"[""김택""]",1208114729.0,서울특별시 강남구 대치동 995-16 유화빌딩 8층,,없음,553-2467,19700929.0,0,20260914,0
182,1101110007545,한용산업(주),,한용산업,"[""윤광해""]",3088102764.0,충청남도 논산시 두마면 유동리 212-1,,,02-841-1361,19850909.0,0,20260914,0
183,1101110007553,(주)세지,SAE JI,세지,"[""김진기""]",1078111302.0,서울특별시 영등포구 선유로9가길 2 (문래동6가),,,02)2633-9135,19620924.0,0,20260914,0
184,1101110007602,세방익스프레스(주),SEBANGEXPRESS CO. LTD.,세방익스프레스,"[""최종일""]",2208102085.0,서울 강남구 테헤란로 151 3층,,www.sebangexpress.com,+821036802888,19940117.0,0,20260914,0
185,1101110007610,제일운수(주),JEILWOONSU CO LTD,,"[""임정조""]",2188102438.0,서울 성동구 성수동2가,314-9,,82-02-464-0331,,0,20200517,0
186,1101110007628,주식회사효림인트라,HYORIM INTRA,효림인트라,"[""남철우""]",1048126219.0,서울특별시 중구 소동동 21,,,02-755-1448,19571125.0,0,20260914,0
187,1101110007636,(주)엔케이전자,,,[],,,,,,,0,20260914,0
188,1101110007644,(주)단성사,Dan Sung Sa Co. Ltd,단성사,"[""이성호""]",1018100700.0,서울특별시 종로구 묘동 56,,DAN SUNG SA co.kr,02-764-3745,19530512.0,0,20260914,0
189,1101110007826,유진투자증권(주),"EUGENE INVESTMENT & SECURITIES CO., LTD",유진증권,"[""유창수"", ""고경모""]",1168134177.0,서울특별시 영등포구 국제금융로 24 (여의도동),,www.eugenefn.com,02-368-6114,19540512.0,741,20260914,1
190,1101110007909,현대건설(주),"HYUNDAI ENGINEERING & CONSTRUCTION CO.,LTD",현대건설,"[""이한우""]",1018116293.0,서울특별시 종로구  율곡로 75,,www.hdec.kr,02-746-1114,19500110.0,6900,20260914,1
191,1101110008014,성산시장(주),,,"[""위명준""]",1058102753.0,서울 마포구 망원동,480-1,,82-02-334-3133,19700911.0,10,20200517,0
192,1101110008030,궤도공영(주),"KUEDO KONG YUNG CO., LTD",궤도공영,"[""이재황""]",1068100044.0,서울특별시 영등포구 영등포로22길 3-3 3층,,,02)793-2291,19610127.0,0,20260914,0
193,1101110008197,SK인천정유(주),"SK INCHEON OIL Co.,Ltd.",SK인천정유,"[""최상훈""]",2028116562.0,인천광역시 서구 원창동 100,,www.skico.co.kr,02-2121-3766,19691103.0,0,20260914,0
194,1101110008200,동성제약(주),"DONGSUNG PHARMACEUTICAL CO.,LTD",동성제약,"[""최용석""]",2118125288.0,서울특별시 도봉구  도봉로 683  (방학동) 동성빌딩,,dongsung-pharm.co.kr,02-6911-3600,19571125.0,307,20260914,1
195,1101110008212,대한해운(주),KOREA LINE CORPORATION,대한해운,"[""민상기""]",1018124624.0,서울특별시 서대문구 신촌역로 30 -,,www.korealines.co.kr,02-3701-0114,19681212.0,180,20260914,1
196,1101110008254,신라교역(주),"SILLA CO.,LTD",신라교역,"[""김호운""]",2198100919.0,서울특별시 강동구 고덕비즈밸리로6길 30 -,,www.sla.co.kr,02-3434-9900,19670306.0,496,20260914,1
197,1101110008262,경남기업(주),KEANGNAM ENTERPRISES LTD,경남기업,"[""이기동""]",1168105522.0,"충청남도 아산시 배방읍 모산로 38-11 (공수리, 아산배방1단지우방아이유쉘) 101호",,www.kne.co.kr,02-6712-5362,19510829.0,287,20260914,0
198,1101110008337,유경산업 주식회사,"RYU KYUNG INDUSTRIAL.CO.,LTD",유경산업,"[""한상호""]",2118141667.0,"서울특별시 강남구 학동로 318 (논현동, 유경빌딩7층)",,없음,02-519-3771,19580920.0,0,20260914,0
199,1101110008345,한국아이비엠,IBM Korea Inc.,한국아이비엠,"[""제프리"", ""알렌"", ""로다""]",1168103897.0,"서울특별시 영등포구 국제금융로 10 (여의도동, 서울국제금융센터)",,www.ibm.com/kr-ko/,02-3781-7114,19670425.0,0,20260914,0
200,1101110008410,삼형기업(주),SamHyung,삼형기업,"[""한상민""]",2048101478.0,서울특별시 동대문구 왕산로 137 2층 삼형기업,,,02-966-3343,19840308.0,0,20260914,0
201,1101110008478,오원물산(주),o-won.co.kr,오원물산,"[""허수창""]",1018121646.0,서울특별시 종로구 인사동5길 20 오원빌딩 501호 (관훈동),,,02-739-5535,19701201.0,0,20260914,0
202,1101110008486,CS 홀딩스(주),"CS Holdings Co.,Ltd.",CS홀딩스,"[""장원영""]",2208113170.0,경상북도 포항시 남구 괴동로 43 (장흥동),,www.chosunwelding.com,02-3459-9363,19490112.0,4,20260914,1
203,1101110008519,송파상운(주),"SONGPA TRANSPORTATION Co.,ltd",송파상운,"[""이봉현""]",2158103044.0,서울특별시 송파구 오금로 567 (거여동),,,02)409-3124,19701107.0,0,20260914,0
204,1101110008600,(주)이수화학,"ISU CHEMICAL CO.,LTD",이수화학,"[""김동민"", ""주봉진""]",1148154648.0,서울특별시 서초구 사평대로 84 이수화학,,www.isuchemical.co.kr,02-590-6600,19690117.0,310,20260914,1
205,1101110008808,삼정통상(주),,,[],,,,,,,0,20260914,0
206,1101110008858,삼보상공(주),sambo,삼보상공,"[""임정현""]",2168100467.0,"서울특별시 중랑구 중랑천로10길 76 (면목동, 삼보볼링센타) 3층",,,024376100,19720101.0,0,20260914,0
207,1101110008882,한국수출포장공업(주),"KOREA EXPORT PACKAGING INDUSTRIAL CO.,LTD",한국수출포장공업,"[""허용삼"", ""허정훈""]",2148144931.0,서울특별시 서초구 서초중앙로 63,,www.keppack.co.kr,02-525-2981-9,19571121.0,423,20260914,1
208,1101110009046,파산자동서호라이즌증권주식회사,,파산자동서호라이즌증권,"[""강정완""]",1168112421.0,서울특별시 서초구 반포동 51-11,,,590-6306,19530918.0,0,20260914,0
209,1101110009195,(주)세계건설,SAE GYEA,,"[""유천복""]",1128101316.0,서울 은평구 갈현동,267-1씨티아파트상가2호,,82-02-354-7961,19700917.0,0,20200517,0
210,1101110009319,한송개발(주),"Hansong Development Co.,Ltd.",한송개발,"[""최기원""]",2018133248.0,"서울특별시 중구 명동길 58 (명동2가, 한송빌딩)",,,02-776-0261,19700118.0,0,20260914,0
211,1101110009343,동화지앤피(주),Dong Wha G & P Corporation,동화지앤피,"[""이재호""]",1348114413.0,경기도 안산시 단원구 지원로 53 시화공단5바 401호 (성곡동),,,031)499-8574,19700129.0,0,20260914,0
212,1101110009492,극동종합무역(주),"FAR EASTERN TRADING CO.,LTD",,"[""송상열""]",2208115237.0,서울특별시 마포구 마포대로 52,"(도화동,고려아카데미텔2제1629호)",,82-02-539-9448,,0,20200517,0
213,1101110009509,(주)일양통상,IL YANG,,"[""윤승호""]",2068133428.0,서울특별시  마포구  구룡길  40,(상암동),,82-02-372-6627,,0,20200517,0
214,1101110009658,동방건영,,,"[""이관호""]",1108101800.0,서울 서대문구 통일로,"107-39, 311호 (충정로2가,사조산업빌딩)",,02  393 0221,19700917.0,12,20260914,0
215,1101110009731,한서교통주식회사,-,한서교통,"[""박석준""]",2188107108.0,"서울특별시 송파구 헌릉로 869 (장지동, 송파공영차고지)",,-,407-8501,19701001.0,0,20260914,0
216,1101110010001,(주)삼영,"SAMYOUNG CO.,LTD.",삼영,"[""이석준"", ""조영한""]",1138106556.0,"서울특별시 종로구 청계천로 35 13층(서린동, 관정빌딩)",,www.sycc.co.kr,02-757-2291-3,19590410.0,147,20260914,1
217,1101110010069,서울코피아(주),,,[],,,,,,,0,20260914,0
218,1101110010150,제기시장(주),jae ki,,"[""표국종""]",2048100464.0,서울특별시  동대문구  제기로  18,(제기동),,82-02-928-2608,,0,20200517,0
219,1101110010192,(합)양남무역,,,[],,,,,,,0,20260914,0
220,1101110010302,(주)진로베스토아,,진로베스토아,"[""정서용""]",1138130357.0,서울특별시 영등포구 당산동1가 15,,,02  -675 -1761,,0,20230703,0
221,1101110010829,보령약품주식회사,"BORYUNG DRUGS CO., LTD.",보령약품,"[""김경호""]",2088100296.0,서울특별시 종로구 종로4가 7번지,,없음,02)763-8181~4,19630823.0,0,20260914,0
222,1101110010837,신한임업（주,,,[],,,,,,,0,20260914,0
223,1101110010960,주식회사 평일,"PYUNG IL CO.,LTD.",평일,"[""김승민""]",1388110535.0,경기도 안양시 동안구 관악대로434번길 9-30 (관양동) 평일빌딩,,www.pyungil.com,0314206634,19700919.0,0,20260914,0
224,1101110011116,동아연필 주식회사,"Dong-A Pencil Co., Ltd",동아연필,"[""김충경""]",2028132427.0,서울특별시 강남구 논현동 237-11,,www.dongapen.com,(02)3443-6001,19461226.0,0,20260914,0
