case,top_crno,top_corpNm,top_region,top_addr,top_sicNm,affiliate_crno,affiliate_corpNm,affiliate_region,affiliate_addr,affiliate_sicNm,subsidiary_name,subsidiary_region,subsidiary_addr,subsidiary_bizCtt,domestic,name_norm,대분류,top_대분류,affiliate_대분류,subsidiary_대분류
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일포항서비스,경북,경북 포항시 남구 연일읍 철강로 119,각종차량 정비사업,국내,자일포항서비스,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일양산서비스,경남,경남 양산시 신기로 120 (북정동),각종차량 정비사업,국내,자일양산서비스,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일김해서비스,경남,경남 김해시 삼안로 41 (안동),각종차량 정비사업,국내,자일김해서비스,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일제주서비스,제주,제주도 제주시 선반남 2길 63,각종차량 정비사업,국내,자일제주서비스,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일월암검사정비,대구,대구 달서구 성서서로 19길 48 (월암동),각종차량 정비사업,국내,자일월암검사정비,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,자일서청주서비스,충북,충북 청주시 흥덕구 신성로 6-30 (향정동),각종차량 정비사업,국내,자일서청주서비스,모름;제조;서비스,모름,제조,서비스
3,1101110936752;1101111405540;1211110157066;1243110012552;1942110061490,(주)클라크;(주)영안양행;자일대우상용차(주);영안모자(주);(주)클라크머터리얼핸들링아시아,경기,경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경기도 부천시 오정구 오정로 215;경상남도 창원시 성산구 완암로 73,,1201110592908,자일자동차판매(주),인천,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",자동차 신품 판매업,Zyle Motor Trading Shanghai Co. Ltd.,,SAN JOSE COSTA RICA 2.5KMS. AL OESTE DEL CENTRO COMMERCIAL SANTA ANA,차량부품판매,모름,ZYLEMOTORTRADINGSHANGHAICO.LTD.,모름;제조,모름,제조,제조
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,케이비오토제오차유동화전문 유한회사,서울,서울특별시 종로구 새문안로 50(신문로2가),자산유동화업,국내,케이비오토제오차유동화전문,금융,금융,금융,금융
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,KB 북미 Jefferies 일반 사모 특별자산 투자신탁 제2호,서울,서울특별시 영등포구 국제금융로 10,투자신탁,국내,KB북미JEFFERIES일반사모특별자산투자신탁제2호,금융,금융,금융,금융
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,한화글로벌인프라일반사모특별자산 투자신탁37호,서울,서울특별시 영등포구 63로 50,투자신탁,국내,한화글로벌인프라일반사모특별자산투자신탁37호,금융,금융,금융,금융
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,KB BXC GREEN CREDIT 인프라 일반사모특별자산투자신탁제1호,서울,서울특별시 영등포구 국제금융로 10,투자금융업,국내,KBBXCGREENCREDIT인프라일반사모특별자산투자신탁제1호,금융,금융,금융,금융
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,케이비핀테크,서울,서울특별시 구로구 디지털로31길 12 2층 76호,응용 소프트웨어 개발 및 공급업,국내,케이비핀테크,금융;IT·미디어,금융,금융,IT·미디어
3,1101112365321;1101114546523,(주)국민은행;(주)케이비국민카드,서울,서울특별시 영등포구 국제금융로8길 26 (여의도동);서울특별시 종로구 새문안로3길 30,은행업;신용카드 및 할부금융업,1301110013499,케이비캐피탈(주),서울,서울특별시 서초구 서초대로 301,금융리스업,리드캡제일차 주식회사,서울,서울특별시 영등포구 의사당대로 88(여의도동 한국투자증권빌딩),자산유동화업,국내,리드캡제일차,금융,금융,금융,금융
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜티제이파트너스,서울,서울특별시 강남구 광평로39길 84,택시운송지원서비스업,국내,티제이파트너스,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,서비스;유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,동고택시㈜,서울,서울특별시 은평구 증산서길 14-15,운수업,국내,동고택시,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠원,서울,서울특별시 강남구 광평로39길 84,운수업,국내,케이엠원,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠쓰리,서울,서울특별시 중랑구 겸재로 261,운수업,국내,케이엠쓰리,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠포,서울,서울특별시 마포구 가양대로 143,운수업,국내,케이엠포,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠파이브,서울,서울특별시 마포구 가양대로 141,운수업,국내,케이엠파이브,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠식스,서울,서울특별시 마포구 가양대로 131,운수업,국내,케이엠식스,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠세븐,서울,서울특별시 은평구 증산로1길 7-18,운수업,국내,케이엠세븐,IT·미디어;서비스;유통·물류,IT·미디어;서비스,IT·미디어,유통·물류
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠솔루션,경기,경기도 성남시 분당구 판교역로 152 13층,택시운송지원서비스업,국내,케이엠솔루션,IT·미디어;서비스,IT·미디어;서비스,IT·미디어,서비스
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이드라이브,서울,서울특별시 영등포구 영등포로 33 701호,대리운전서비스업,국내,케이드라이브,IT·미디어;서비스,IT·미디어;서비스,IT·미디어,서비스
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜케이엠파크,경기,경기도 성남시 분당구 판교역로 152 13층,주차장 운영관리업,국내,케이엠파크,IT·미디어;서비스,IT·미디어;서비스,IT·미디어,서비스
3,1101111129497,(주)카카오,제주,제주특별자치도 제주시 첨단로 242,포털 및 기타 인터넷 정보매개 서비스업,1311110481819,(주)카카오모빌리티,경기,경기도 성남시 분당구 판교역로 152 13층,데이터베이스 및 온라인정보 제공업,㈜전국화물마당(주1),서울,서울시 금천구 가산디지털1로 212,정보처리업,국내,전국화물마당(주1),IT·미디어;서비스;모름,IT·미디어;서비스,IT·미디어,모름
3,1701110256786;1741110002630;1911110000104;1911110000758,하이드로텍(주);대동금속(주);대동공업(주);대동기어(주),,,,1346110000260,한국체인공업(주),경기,경기도 안성시 대덕면 서동대로 4867-11,기어 및 동력전달장치 제조업,(주)대동로보틱스,서울,서울특별시 서초구 효령로 347 3층 (서초동 서광빌딩),전문 과학 및 기술서비스업,국내,대동로보틱스,모름;제조;식품·농업;서비스,모름;제조;식품·농업,제조,서비스
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,케이티브이에프-신한 기술사업화 제1호,,(주1),투자 운용,모름,케이티브이에프-신한기술사업화제1호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,이앤신한그로쓰펀드1호,서울,(주1),투자 운용,국내,이앤신한그로쓰펀드1호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,신한-케이클라비스 퍼스트무버 제1호,서울,(주1),투자 운용,국내,신한-케이클라비스퍼스트무버제1호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,에스더블유 아이디 신기술조합,서울,(주1),투자 운용,국내,에스더블유아이디신기술조합,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,신한-CCVC 스타트업 세컨더리 펀드,서울,(주1),투자 운용,국내,신한-CCVC스타트업세컨더리펀드,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,퓨처플레이-신한 테크이노베이션 제2호,,(주1),투자 운용,모름,퓨처플레이-신한테크이노베이션제2호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,티그리스투자조합50호,서울,(주1),투자 운용,국내,티그리스투자조합50호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,하나대체투자중진공PCBO일반사모투자신탁2호,,(주1),수익증권,모름,하나대체투자중진공PCBO일반사모투자신탁2호,금융,금융,금융,금융
3,1101110012809;1101110412926;1101112322438,(주)신한은행;LG카드주식회사;신한금융지주회사(주),서울,"서울특별시 중구 세종대로9길 20 (태평로2가, 신한은행 본점);서울특별시 강남구 역삼동 679번지",국내은행;신용카드 및 할부금융업,1350110034400,신한캐피탈(주),경기,경기도 안산시 단원구 당곡로 17,금융리스업,자비스지젤일반사모투자신탁제1호,서울,(주1),수익증권,국내,자비스지젤일반사모투자신탁제1호,금융,금융,금융,금융
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,코오롱글로텍㈜,서울,"서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",섬유소재와 자동차 내장재 등의 제조 및 판매,국내,코오롱글로텍,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,제조
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,코오롱이앤피㈜,경북,경상북도 김천시 공단3길 64(응명동),폴리옥시메틸렌수지 등의 제조가공 및 판매,국내,코오롱이앤피,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,제조
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,그린나래㈜,충남,충남 천안시 동남구 목천읍 충절로 1048,골프장 운영업,국내,그린나래,금융;부동산·건설;제조;바이오·헬스케어;모름;서비스,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,서비스
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,㈜코오롱인베스트먼트,서울,서울특별시 강남구 테헤란로 508 14층(해성2빌딩),기타투자기관,국내,코오롱인베스트먼트,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,금융
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,슈퍼트레인㈜,서울,서울특별시 강남구 삼성동,골프웨어 판매,국내,슈퍼트레인,금융;부동산·건설;제조;바이오·헬스케어;모름;서비스,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,서비스
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,코오롱머티리얼㈜,경기,"경기도 과천시 코오롱로 11 (별양동, 코오롱타워빌딩)",화학섬유의 제조 판매 및 염색가공,국내,코오롱머티리얼,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,제조
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,아토메탈테크코리아㈜,경기,경기도 김포시 양촌읍 황금4로 82,합금철 제조업,국내,아토메탈테크코리아,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,제조
3,1101110030528;1101110036502;1101110256259;1101110524838;1101111902786;1101111948277;1311110057610;1345110055689;1353110003920;1353110005893;1353110011139;1615110078133;1713110003504;1713110030747,(주)코오롱;코오롱글로벌(주);코오롱제약(주);코오롱글로텍(주);(주)코오롱인베스트먼트;코오롱생명과학(주);코오롱이엔지니어링(주);코오롱데크컴퍼지트(주);코오롱베니트(주);코오롱환경에너지(주);코오롱머티리얼(주);그린나래(주);코오롱플라스틱(주);코오롱바스프이노폼(주),경기;서울,"경기 과천시 별양동 1-23 코오롱타워;경기도 과천시 코오롱로 11 코오롱타워;경기도 과천시 코오롱로 11 (별양동, 코오롱) 14층;서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",지주회사;아파트 건설업;합성 의약품 및 기타 완제 의약품 제조업;합성섬유 제조업,1353110013606,코오롱인더스트리(주),서울,서울특별시 강서구 마곡동로 110,화학물질 및 화학제품 제조업,㈜케이오에이,서울,한국,캐시미어 원사 제조 및 판매,국내,케이오에이,금융;부동산·건설;제조;바이오·헬스케어;모름,금융;부동산·건설;제조;바이오·헬스케어;모름,제조,제조
