Unnamed: 0,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
17444,1101116740008,아이파크현대산업개발(주),IPARK HYUNDAI DEVELOPMENT COMPANY,IPARK현대산업개발,"[""정경구""]",3348600815.0,서울특별시 용산구 한강대로23길 55 현대아이파크몰 9층,,www.ipark-dvp.com,02-2008-9114,20180502.0,1788,20260915,1
17445,1101116770138,효성티앤씨(주),Hyosung TNC Corporation,효성티앤씨,"[""이창황"", ""유영환""]",8808701070.0,서울특별시 마포구 마포대로 119,,www.hyosungtnc.com,02-707-7000,20180604.0,1266,20260915,1
17446,1101116770154,효성중공업(주),Hyosung Heavy Industries Corporation,효성중공업,"[""우태희""]",5788700896.0,서울특별시 마포구 마포대로 119 효성빌딩,,www.hyosungheavyindustries.com,02-707-7000,20180604.0,3567,20260915,1
17447,1101116770170,에이치에스효성첨단소재(주),HS HYOSUNG ADVANCED MATERIALS,HS효성첨단소재,"[""임진달"", ""성낙양""]",1988700929.0,서울특별시 마포구 마포대로 119 효성빌딩,,www.hyosungadvancedmaterials.com,02-707-7000,20180604.0,998,20260915,1
17448,1101116799203,한일시멘트(주),"HANILCEMENTCO.,LTD.",한일시멘트,"[""전근식"", ""오해근""]",4638701012.0,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,,www.hanilcement.com,02-531-7000,20180702.0,980,20260915,1
17449,1101116837772,키움캐피탈 주식회사,"KIWOOM capital Co.,Ltd.",키움캐피탈,"[""최창민""]",8578701099.0,"서울특별시 영등포구 여의대로 66 (여의도동, 하이투자증권) 17층",,kiwoomcapital.com/,02-780-8013,20180809.0,59,20260915,0
17450,1101116860640,(주)세아제강,SeAH Steel Corporation,세아제강,"[""이휘령"", ""홍만기""]",5688601173.0,서울특별시 마포구 양화로 45,,www.seahsteel.co.kr,02-6970-1000,20180903.0,805,20260915,1
17451,1101350000903,중소기업은행,INDUSTRIAL BANK OF KOREA,기업은행,"[""장민영""]",2028100978.0,서울특별시 중구 을지로 79 중소기업은행본점,,www.ibk.co.kr,02-729-6114,19610725.0,13507,20260915,1
17452,1115110000136,(주)디와이에이,"DYA CO.,LTD",디와이에이,"[""임근호"", ""박은진""]",1278100094.0,광주광역시 광산구  소촌로123번길 40-12,,www.dy-a.co.kr,062-940-8670,19600116.0,403,20260915,1
17453,1146710001456,한국전력공사(주),KOREA ELECTRIC POWER CORPORATION,한국전력공사,"[""김동철""]",1208200052.0,전라남도 나주시 전력로 55 -,,www.kepco.co.kr,061-345-3114,19610701.0,22875,20260915,1
17454,1146710006125,한국가스공사(주),KoreaGasCorporation,한국가스공사,"[""홍의락""]",1208200557.0,대구광역시 동구 첨단로 120-,,www.kogas.or.kr,053-670-0114,19830818.0,4289,20260915,1
17455,1158110006449,(주)세코닉스,"SEKONIX CO., LTD.",세코닉스,"[""박은경""]",1278112192.0,경기도 동두천시  평화로2862번길 28,,www.sekonix.com,031-860-1000,19881224.0,555,20260915,0
17456,1201110000034,(주)선광,"SUN KWANG Co.,Ltd",선광,"[""이상필""]",1218101455.0,인천 중구 항동 34-2,,www.sun-kwang.co.kr,032 -8806-562,19610125.0,233,20260915,0
17457,1201110000323,핸즈코퍼레이션(주),HANDS CORPORATION LTD.,핸즈코퍼레이션,"[""홍승재"", ""이현익""]",1378103633.0,인천광역시 서구 가정로37번길 50,,www.handscorp.co.kr,032-870-9600,19720303.0,879,20260915,1
17458,1201110001743,현대제철(주),HYUNDAI STEEL COMPANY,현대제철,"[""이보룡""]",1218110385.0,인천광역시 제물포구 중봉대로 63 -,,www.hyundai-steel.com,032-760-2114,19530610.0,11694,20260915,1
17459,1201110001818,(주)삼익악기,"SAMICK MUSICAL INSTRUMENTS CO.,LTD",삼익악기,"[""김종섭"", ""김민수""]",1228101045.0,충청북도 음성군  소이면 소이로 313,,www.samick.co.kr,043-1644-3827,19730104.0,41,20260915,1
17460,1201110001959,이건산업(주),EAGON INDUSTRIAL LTD,이건산업,"[""문보영""]",1318106200.0,인천광역시 남구 염전로 91,,www.eagon.com,032-760-0800,19721207.0,138,20260915,1
17461,1201110002056,케이비아이동양철관(주),"KBI DONG YANG STEEL PIPE CO.,LTD",KBI동양철관,"[""이곽우""]",1228100857.0,충청남도 천안시 동남구  풍세면 풍세로 515 동양철관(주),,www.dysp.co.kr,02-6903-0200,19730628.0,174,20260915,1
17462,1201110002189,(주)SIMPAC,SIMPACInc,SIMPAC,"[""최진식""]",1228100819.0,인천광역시 부평구  부평북로 141 (주)SIMPAC,,www.simpac.co.kr,032-510-0044,19730809.0,488,20260915,1
17463,1201110003848,(주)동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",동진쎄미켐,"[""이준혁""]",1378107814.0,인천광역시 서구  백범로 644,,www.dongjin.com,02-325-9451,19730710.0,1469,20260915,0
17464,1201110004218,동화기업(주),"DONGWHA ENTERPRISE CO.,LTD.",동화기업,"[""채광병""]",1378102333.0,인천광역시 서구 가정로97번길 28(가좌동),,www.dongwha.co.kr,02-2122-0651,19480402.0,632,20260915,0
17465,1201110005703,(주)경인양행,KYUNG-IN SYNTHETIC CORPORATION,경인양행,"[""김흥준"", ""조성용""]",1378100562.0,인천광역시 서구  건지로 199 (석남동) 223-52,,www.kyungin.co.kr,032-571-7498,19771014.0,470,20260915,1
17466,1201110011990,일진홀딩스(주),"ILJIN HOLDINGS CO.,LTD",일진홀딩스,"[""허정석""]",1248134732.0,경기도 화성시  만년로 905-17,,www.iljin.co.kr,031-220-0500,19820127.0,22,20260915,1
17467,1201110018110,(주)풍산홀딩스,POONGSAN HOLDINGS CORPORATION,풍산홀딩스,"[""박우동""]",1228102549.0,인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스,,www.poongsanhc.co.kr,02-2278-6700,19681022.0,276,20260915,1
17468,1201110019382,한세예스24홀딩스(주),"HANSAE YES24 HOLDINGS CO., LTD",한세예스24홀딩스,"[""김동녕"", ""김석환""]",1378108720.0,서울특별시 영등포구 은행로 30 중소기업중앙회 6층,,www.hansaeyes24.com,02-3779-0800,19821118.0,31,20260915,1
17469,1201110050104,(주)상상인,"Sangsangin Co., Ltd.",상상인,"[""유준원"", ""이민식""]",1228118380.0,경기도 성남시 분당구 황새울로 358 -,,www.sangsanginworld.co.kr,02-2167-8500,19890223.0,216,20260915,0
17470,1201110051590,대주이엔티(주),"Daejoo Energy INnovation Technology Co.,Ltd",대주이엔티,"[""황광수"", ""박주봉""]",1318114530.0,인천광역시 중구 신포로 4 (사동) 4층,,www.daejooent.co.kr,070-7015-1337,19890529.0,86,20260915,0
17471,1201110147422,(주)코다코,"KODACO CO., LTD",코다코,"[""인귀승""]",1398131377.0,충청남도 천안시 서북구  입장면 신대길 8,,www.kodaco.co.kr,041-411-3100,19970214.0,193,20260915,0
17472,1201110175423,한일네트웍스(주),"HANIL NETWORKS CO., LTD.",한일네트웍스,"[""목진원""]",1398137667.0,"서울특별시 중구 수표로 34 (저동2가, 씨티센터타워) 11층",,www.hanilnetworks.com,02-3466-9100,19980826.0,200,20260915,0
17473,1201110234469,에이치디현대인프라코어(주),"HD Hyundai Infracore Co., Ltd.",에이치디현대인프라코어,"[""조영철"", ""오승현""]",1218140254.0,인천광역시 동구  인중로 489(화수동),,www.hd-infracore.com,032-211-1114,20001023.0,2497,20260915,0
17474,1201110484303,한세실업(주),"HANSAE CO.,LTD.",한세실업,"[""김익환"", ""김경"", ""김동녕""]",1378192214.0,서울특별시 영등포구 은행로 29 정우빌딩,,www.hansae.com,02-3779-0779,20090106.0,468,20260915,1
17475,1201110592908,자일자동차(주),ZILE MOTORS CORPORATION,자일자동차,"[""여가현""]",1228620805.0,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) 6층 제에이-605",,www.dm.co.kr,032-680-6963,20111210.0,38,20260915,0
17476,1243110000573,주식회사 파라텍,Paratech Company Limited,파라텍,"[""박선기""]",1308100241.0,충청남도 서산시 수석산업로 51 -,,www.paratech.co.kr,02-795-2300,19730608.0,229,20260915,0
17477,1243110004252,(주)서흥,"SUHEUNG CO.,LTD.",서흥,"[""양주환""]",1308100576.0,충청북도 청주시 흥덕구 오송읍 오송생명로 61 -,,www.suheung.com,043-249-4100,19730130.0,1295,20260915,1
17478,1243110008999,KG케미칼(주),KG Chemical Corporation,KG케미칼,"[""곽정현"", ""김재익""]",1308109693.0,울산광역시 울주군 온산읍 당월로 322,,www.kgchem.co.kr,052-231-1842,19541231.0,201,20260915,1
17479,1243110011322,삼보판지(주),"SAMBO CORRUGATED BOARD CO.,LTD.",삼보판지,"[""류진호""]",1308112669.0,경기도 시흥시 공단1대로28번길 120 (정왕동),,www.isambo.com,031-319-6523,19810723.0,284,20260915,0
17480,1243110033235,(주)원익홀딩스,"WONIK HOLDINGS CO.,LTD.",원익홀딩스,"[""조남성"", ""장성대""]",1338127249.0,경기도 평택시 진위면 마산12로 21 -,,www.wonikholdings.kr,031-230-4600,19910919.0,419,20260915,0
17481,1244110006602,(주)디에이피,"DAP Co., Ltd",디에이피,"[""권오일"", ""최봉윤""]",1398111954.0,경기도 안성시 미양면 보체리 404-1,,www.dapmc.co.kr,031-677-0005,19871128.0,1127,20260915,0
17482,1244110019308,(주)아모텍,"Amotech Co., Ltd.",아모텍,"[""김병규""]",1368112269.0,인천 남동구 남촌동 617 남동공단 5블럭 1롯트,,www.amotech.co.kr,(031)989-0506,19941019.0,597,20260915,0
17483,1244110093120,주식회사 아모센스,"Amosense Co., Ltd.",아모센스,"[""김인응"", ""김병규""]",1378191480.0,충청남도 천안시 서북구 직산읍 모시리 308 천안 제4지방산업단지 19-1블럭,,www.amosense.co.kr,041-590-5700,20081101.0,302,20260915,0
17484,1301110001585,SKC(주),SKC LTD,SKC,"[""김종우""]",1358101250.0,경기도 수원시 장안구 정자로 102 SKC첨단기술중앙연구소 (정자동 911-10),,www.skc.kr,02-3787-1234,19730716.0,172,20260915,1
17485,1301110005199,SK네트웍스(주),SKNetworksCompanyLimited,SK네트웍스,"[""이호정""]",1248100718.0,경기도 수원시 장안구 경수대로976번길 19 -,,www.sknetworks.co.kr,070-7800-2114,19560324.0,1576,20260915,1
17486,1301110006246,삼성전자(주),"SAMSUNG ELECTRONICS CO,.LTD",삼성전자,"[""전영현"", ""노태문""]",1248100998.0,경기도 수원시 영통구  삼성로 129 (매탄동),,www.samsung.com/sec,02-2255-0114,19690113.0,128881,20260915,1
17487,1301110006296,인지컨트롤스(주),"INZI CONTROLS CO.,LTD",인지컨트롤스,"[""정혜승"", ""강혁진""]",1338122303.0,"경기도 시흥시  군자천로 171 (정왕동, 시화공단2다504)",,www.inzi.co.kr,031-496-1725,19780131.0,559,20260915,1
17488,1301110007137,(주)대창,"DAECHANG Co.,Ltd",대창,"[""조시영"", ""조정호""]",1338123689.0,경기도 시흥시 공단1대로 391,,www.brassone.com,031-496-3000,19771219.0,335,20260915,1
17489,1301110010015,태림포장(주),"Tailim Packaging Co., Ltd",태림포장,"[""강재영""]",1338122623.0,경기도 시흥시 공단1대로379번안길 74,,www.tailim.com,031-499-3333,19760412.0,954,20260915,1
17490,1301110010031,티피(주),TP Inc.,TP,"[""임석원""]",1348105011.0,서울특별시 구로구 디지털로31길 12 태평양물산,,www.panpacific.co.kr,02-850-9000,19720630.0,252,20260915,1
17491,1301110010841,(주)케이피에프,KPF,케이피에프,"[""김형노""]",1348102988.0,경기도 성남시 분당구 운중로 136 판교송현타워,,www.kpf.co.kr,043-849-1114,19631031.0,466,20260915,0
17492,1301110013499,케이비캐피탈(주),"KB CAPITAL CO,. LTD",케이비캐피탈,"[""빈중일""]",1248125121.0,경기도 수원시 팔달구  효원로  295,,www.kbcapital.co.kr,02-1544-1200,19890912.0,649,20260915,0
17493,1301110026749,(주)코리아써키트,"KOREA CIRCUIT CO.,LTD",코리아써키트,"[""장세준""]",1348107528.0,경기도 안산시 단원구  강촌로139번길 9,,www.kcg.co.kr,031-491-3061,19720411.0,1306,20260915,1
17494,1301110026814,(주)아난티,Ananti Inc.,아난티,"[""이만규""]",1348107135.0,충청북도 진천군  백곡면 배티로 818-105,,www.ananti.kr,02-6742-1500,19870116.0,700,20260915,0
17495,1301110028935,(주)이건홀딩스,"EAGON HOLDINGS CO., LTD.",이건홀딩스,"[""박승준"", ""이길수""]",1348101053.0,인천 남구 도화동 967-3,,www.eagon.com,032-760-0042,19880414.0,29,20260915,0
17496,1301110064351,에스와이(주),"SY CO., LTD.",에스와이,"[""홍성부"", ""김성덕""]",1248177032.0,"경기도 수원시 권선구 정조로 340-2 (권선동, 에스와이빌딩)",,www.sypanel.com,031-222-4028,20000929.0,368,20260915,0
17497,1311110042950,(주)팜스코,FARMSCO,팜스코,"[""김남욱""]",1298130202.0,경기도 안성시  미양면 제2공단4길 33,,www.farmsco.com,031-606-6820,19991001.0,523,20260915,1
17498,1311110046291,엘비세미콘(주),"LB SEMICON, INC.",LB세미콘,"[""이대교""]",1298132684.0,경기도 평택시 청북면 청북산단로 138,,www.lbsemicon.com,031-680-1600,20000210.0,1513,20260915,0
17499,1311110046639,(주)아이티엠반도체,"ITM Semiconductor Co., Ltd",아이티엠반도체,"[""나혁휘""]",1298132781.0,충청북도 청주시 청원구 오창읍 양청3길 60,,www.it-m.co.kr,043-270-6700,20000223.0,314,20260915,0
17500,1311110367986,에스프리즘 (주),"S-Prism Co., Ltd.",에스프리즘,"[""홍성민"", ""홍문교""]",1298686341.0,서울특별시 송파구 법원로6길 11 4층,,www.s-fuelcell.com/,070-4613-4900,20140228.0,37,20260915,0
17501,1311110481819,주식회사 카카오모빌리티,Kakao Mobility Corp.,카카오모빌리티,"[""류긍선""]",1728600842.0,경기도 성남시 분당구 판교역로 152 알파돔타워 13층,,www.kakaomobility.com,15999400,20170609.0,940,20260915,0
17502,1311110501021,에스케이케미칼(주),"SK Chemicals Co., Ltd.",SK케미칼,"[""안재현""]",8468100915.0,경기도 성남시 분당구 판교로 310,,www.skchemicals.com,02-2008-2008,20171201.0,1547,20260915,1
17503,1313110030042,에이치엘홀딩스(주),HL Holdings Corporation,HL홀딩스,"[""김광헌""]",1258130627.0,경기도 용인시 기흥구 기흥단지로 46 -,,hlholdings.co.kr,02-3434-5133,19991127.0,337,20260915,1
17504,1313110083497,(주)풍산,POONGSAN CORPORATION,풍산,"[""류진"", ""박우동""]",1258175323.0,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,,www.poongsan.co.kr,02-3406-5114,20080704.0,3754,20260915,1
17505,1313110140776,에이치엘만도(주),"HL Mando CO.,LTD",HL만도,"[""조성현""]",1258625094.0,경기도 평택시 포승읍 하만호길 32,,www.mando.com,031-680-6114,20140902.0,3828,20260915,1
17506,1314110133612,삼보오토(주),"SAMBOAUTO. Co., Ltd",삼보오토,"[""이건국"", ""이태용""]",1348192156.0,충청남도 예산군 응봉면 산단1길 66 (주령리),,www.samboauto.com,041-338-0763,20021113.0,272,20260915,0
17507,1314110189425,(주)후성,"FOOSUNG CO.,LTD",후성,"[""김용민""]",1348634812.0,경기도 화성시  팔탄면 현대기아로 72-37,,www.foosungchem.com,031-627-4328,20061124.0,351,20260915,1
17508,1341110000567,가온전선(주),"GAON CABLE CO.,LTD",가온전선,"[""정현""]",1238100049.0,경기도 군포시  엘에스로45번길 120,,www.gaoncable.com,031-8068-3928,19470924.0,498,20260915,1
17509,1341110000822,아진전자부품(주),"AJIN ELECTRONIC COMPONENTS CO.,LTD",아진전자부품,"[""서중호""]",1238100262.0,전라북도 정읍시  공단2길 3,,www.dwecc.com,063-530-8171,19731013.0,305,20260915,1
17510,1341110002258,(주)오뚜기,OTOKI CORPORATION,오뚜기,"[""함영준"", ""황성만""]",1388103238.0,경기도 안양시 동안구  흥안대로 405,,www.otoki.com,031-421-2122,19710603.0,3388,20260915,1
17511,1341110002878,(주)노루홀딩스,"NOROO HOLDINGS CO., LTD",노루홀딩스,"[""한영재""]",1238102601.0,경기도 안양시 만안구  박달로 351,,www.norooholdings.co.kr,02-2191-7700,19451101.0,62,20260915,1
17512,1341110142575,(주)노루페인트,"NOROO PAINT & COATINGS Co.,LTD",노루페인트,"[""김종우""]",1238606034.0,경기도 안양시 만안구  박달로 351,,-,031-467-6114,20060602.0,780,20260915,1
17513,1341110168349,엘에스엠트론(주),LS Mtron Ltd.,엘에스엠트론,"[""신재호""]",1388147556.0,경기도 안양시 동안구 엘에스로 127,,www.lsmtron.co.kr,031-689-8376,20080702.0,1348,20260915,0
17514,1341110168357,LS전선(주),LS Cable & System Ltd.,LS전선,"[""구본규""]",1388147634.0,경기도 안양시 동안구 엘에스로 127 LS타워,,,02-2189-9114,20080702.0,2210,20260915,0
17515,1341110213433,롯데오토리스 주식회사,"Lotte auto lease co.,ltd.",롯데오토리스,"[""김태민""]",1388171361.0,경기도 안양시 동안구 전파로 88,,www.lotte-autolease.net,1899-8700,20111201.0,68,20260915,0
17516,1344110001387,에스케이하이닉스(주),SK hynix Inc.,SK하이닉스,"[""곽노정""]",1268103725.0,경기도 이천시  부발읍 경충대로 2091,,www.skhynix.com,031-630-4114,19491015.0,34549,20260915,1
17517,1344110046664,(주)선진,"SUNJIN CO., LTD.",선진,"[""이범권""]",1268636352.0,경기도 이천시  대월면 사동로 76,,www.sj.co.kr,031-637-1180,20110104.0,457,20260915,1
17518,1345110000014,(주)녹십자홀딩스,GC Corp.,녹십자홀딩스,"[""허일섭"", ""허용준""]",1358105009.0,경기 용인시 구성읍 동백리 (주)녹십자 303,,www.gccorp.com,031-260-9300,19671005.0,163,20260915,1
17519,1345110000600,(주)엠투엔,"M2N Co.,Ltd",엠투엔,"[""이승건""]",1358105130.0,"서울특별시 중구 소공로 109 한화빌딩 13층(소공동, 한화빌딩)",,www.dkdni.co.kr,02-2636-2431,19651210.0,208,20260915,0
17520,1345110004149,(주)마니커,"MANIKER CO.,LTD.",마니커,"[""안정원"", ""엄영철""]",1358103151.0,경기도 용인시 기흥구 구성로 278 -,,www.maniker.co.kr,031-281-5300,19850927.0,491,20260915,1
17521,1345110004412,엠케이전자(주),MKElectron,엠케이전자,"[""현기진""]",1358106406.0,경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자,,www.mke.co.kr,031-330-1900,19821216.0,296,20260915,0
17522,1345110083218,(주)녹십자웰빙,GC WellBeing Corporation,녹십자웰빙,"[""김상현""]",1358172584.0,서울특별시 성동구 왕십리로 241 4층,,www.greencrosswb.com,031-629-8600,20040902.0,330,20260915,0
17523,1345110144268,(주)휴맥스,"HUMAX CO., LTD.",휴맥스,"[""정창수""]",1428122888.0,경기도 용인시 처인구  영문로 2,,kr.humaxdigital.com,031-776-6114,20091005.0,91,20260915,0
17524,1345110172532,(주)지씨셀,GC CELL CORPORATION,지씨셀,"[""원성용"", ""김재왕""]",1428137741.0,경기도 용인시 기흥구 이현로30번길 107 -,,www.gclabcell.com,031-260-9300,20110621.0,806,20260915,0
17525,1346110000260,주식회사 대동모빌리티,DAEDONGMOBILITY.CORP.,대동모빌리티,"[""원유현""]",1258100934.0,경기도 안성시 대덕면 서동대로 4867-11,,www.daedongmobility.co.kr,0316735544,19770629.0,401,20260915,0
17526,1346110018221,(주)이녹스,INNOXCorporation,이녹스,"[""박정진""]",1258140130.0,충청남도 아산시 둔포면 아산밸리로 171,,www.innoxcorp.com,031-727-9197,20011108.0,37,20260915,0
17527,1347110001159,(주)경동나비엔,"KYUNG DONG NAVIEN CO.,LTD",경동나비엔,"[""손연호"", ""손흥락"", ""장희철""]",1258101234.0,경기도 평택시 서탄면 수월암길 95 -,,www.kdnavien.co.kr,031-8060-5500,19781113.0,1734,20260915,1
17528,1348110003020,(주)대림제지,DaelimPaper,대림제지,"[""류창승""]",1248132409.0,경기 오산시 누읍동 7,,www.daelimpaper.co.kr,031 -373 -7670,19840321.0,193,20260915,0
17529,1348110003187,한미사이언스(주),"Hanmi Science Co.,Ltd",한미사이언스,"[""김재교""]",1248132296.0,경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단,,www.hanmiscience.co.kr,02-410-9114,19730615.0,489,20260915,1
17530,1348110075342,(주)대웅제약,DAEWOONG PHARMA,대웅제약,"[""이창재"", ""박성수""]",1248601143.0,경기도 화성시 향남읍 제약공단4길 35-14 -,,www.daewoong.co.kr,02-550-8800,20021001.0,1794,20260915,1
17531,1348110094160,한양디지텍(주),"HANYANG DIGITECH CO.,LTD.",한양디지텍,"[""김윤상""]",1248619959.0,경기도 화성시 삼성1로 332-7,,www.hanyangdgt.com,031-695-5000,20040419.0,81,20260915,0
17532,1348110197550,한미약품(주),"Hanmi Pharm. Co., Ltd.",한미약품,"[""황상연""]",1248700613.0,경기도 화성시  팔탄면 무하로 214,,-,02-410-9114,20100705.0,2382,20260915,1
17533,1348110294273,코스맥스(주),"COSMAX, INC.",코스맥스,"[""최경"", ""이병만""]",1438119635.0,"경기도 화성시  향남읍 제약공단1길 27, 2길 46",,www.cosmax.com,031-359-0300,20140303.0,1565,20260915,1
17534,1350110029881,(주)서원,"SEOWON CO.,LTD",서원,"[""조경호"", ""박주황""]",1348101655.0,"경기도 안산시 단원구  산단로67번길 94  (목내동, (주)서원)",,www.swbrass.co.kr,031-365-8700,19880907.0,108,20260915,1
17535,1350110034038,(주)셀트리온,"Celltrion, Inc.",셀트리온,"[""기우성"", ""서진석""]",1338123603.0,인천광역시 연수구 아카데미로 23,,www.celltrion.com,032-850-5000,19910227.0,3153,20260915,1
17536,1350110034400,신한캐피탈(주),"Shinhan Capital Co., Ltd.",신한캐피탈,"[""전필환""]",1348111323.0,"경기도 안산시 단원구 당곡로 17 (고잔동, 신한은행)",,www.shcap.co.kr,1544-6800,19910419.0,274,20260915,0
17537,1350110036315,(주)인지디스플레이,INZI DISPLAY COMPANY LIMITED,인지디스플레,"[""정혜승"", ""배학범""]",1348113942.0,충청남도 예산군 예산읍 벚꽃로388번길 7 -,,www.inzidisplay.co.kr,041-330-3051,19920317.0,123,20260915,0
17538,1350110049607,(주)다원시스,"DAWONSYS CO., LTD",다원시스,"[""박선순""]",1348129935.0,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,,www.dawonsys.com,031-8085-3010,19960115.0,475,20260915,0
17539,1350110057395,제이더블유생명과학(주),JW LIFESCIENCE CORPORATION,JW생명과학,"[""노정열""]",1338125692.0,충청남도 당진시 송악읍 한진1길 28,,www.jw-lifescience.co.kr,041-351-7600,19940510.0,319,20260915,1
17540,1350110087483,(주)비에이치,"BHCo.,Ltd.",비에이치,"[""최영식""]",1228157587.0,인천광역시 부평구 평천로199번길 25,,www.bhe.co.kr,032-510-2000,19990310.0,1370,20260915,1
17541,1350110106150,(주)퀀텀레일,QuantumRail Inc.,퀀텀레일,"[""안은철"", ""김지원""]",1348159986.0,경기도 김포시 양촌읍 황금1로 307-5,,www.xcure.co.kr,031-689-3119,20000915.0,43,20260915,0
17542,1350110122156,서울바이오시스(주),"SEOUL VIOSYS CO., LTD.",서울바이오시스,"[""이정훈"", ""강지훈""]",1348178872.0,경기도 안산시 단원구 산단로163번길 65-16 (원시동),,www.seoulviosys.com/kr/,031-1566-2771,20020125.0,194,20260915,0
17543,1351110050173,주식회사 서진캠,"seojin cam co.,ltd.",서진캠,"[""엄익두""]",1238150345.0,"경기도 평택시 청북읍 청북산단로 31 (어연리, 884번지) 주식회사 서진캠",,www.seojincam.com,031-680-9100,19990903.0,355,20260915,0
17544,1353110013606,코오롱인더스트리(주),"KOLON INDUSTRIES, INC.",코오롱인더,"[""허성"", ""김민태""]",1388156604.0,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,,www.kolonindustries.com/,02-3677-3114,20100105.0,4260,20260915,1
17545,1355110106027,(주)모다이노칩,"Moda-InnoChips Co., Ltd.",모다이노칩,"[""정태형"", ""강중근""]",1348154564.0,경기도 안산시 단원구  동산로27번길 42-7 이노칩테크놀러지(주),,www.innochips.co.kr,031-315-7250,20000424.0,437,20260915,0
17546,1358110124726,제이씨케미칼(주),"JC Chemical Corporation, LTD.",제이씨케미칼,"[""김의윤"", ""김지용""]",1358185115.0,울산광역시 울주군  온산읍 화산1길 70,,www.jcchemical.co.kr,02-6321-1333,20060324.0,93,20260915,0
17547,1450110002801,모나용평(주),"MONA YONGPYONG CO.,LTD",모나용평,"[""박인준""]",2268124374.0,강원도 평창군  대관령면 올림픽로 715,,www.yongpyong.co.kr,033-330-8350,20000214.0,378,20260915,1
17548,1501110003058,(주)대원,"DAEWON CO., LTD.",대원,"[""전응식"", ""조종호""]",3158101104.0,"충청북도 청주시 흥덕구 직지대로435번길 15 송정동,(주)대원",,www.daewon.co.kr,043-264-1115,19720221.0,135,20260915,0
17549,1501110006185,(주)심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",심텍홀딩스,"[""박광준""]",3158101652.0,충청북도 청주시 흥덕구 산단로 73,,www.simmtechholdings.co.kr,043-909-8000,19870824.0,47,20260915,0
17550,1501110205802,(주)심텍,"SIMMTECH Co., Ltd.",심텍,"[""전영선"", ""김영구""]",1338800123.0,충청북도 청주시 흥덕구 산단로 73 &nbsp,,www.simmtech.co.kr,043-269-9000,20150701.0,2902,20260915,0
17551,1501110219184,(주)에코프로비엠,"ECOPRO BM CO.,LTD.",에코프로비엠,"[""최문호"", ""김장우""]",6388600376.0,충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329,,www.ecoprobm.co.kr,043-240-7700,20160502.0,1192,20260915,0
17552,1511110053458,에스와이스틸텍(주),"SY STEEL TECH, Inc.",에스와이스틸텍,"[""홍성균""]",5728700151.0,충청북도 충주시 엄정면 세고개로 154,,systeeltech.com/,070-4808-2189,20150701.0,130,20260915,0
17553,1543110001997,(주)체리부로,"Cherrybro Co.,Ltd",체리부로,"[""김강흥""]",3018112903.0,충청북도 진천군 이월면 생거진천로 1770,,www.cherrybro.com,043-530-3200,19910907.0,299,20260915,0
17554,1545110001571,티케이지애강(주),"TKG AIKANG CO., LTD",티케이지애강,"[""임홍석""]",3128107981.0,충청북도 충주시 중앙탑면 기업도시로 422 -,,aikang.taekwang.com,043-723-2007,19900122.0,120,20260915,0
17555,1545110002355,(주)네패스,NEPES Corporation,네패스,"[""이병구"", ""이창우""]",3038105198.0,충청북도 청주시 청원구 오창읍 과학산업2로 587-32 주식회사 네패스,,www.nepes.co.kr,02-3470-2700,19901227.0,1200,20260915,0
17556,1545110006076,일진디스플레이(주),"ILJIN DISPLAY CO.,LTD.",일진디스플,"[""김태완""]",3038110352.0,충청북도 음성군  대소면 대금로 157,,www.iljindisplay.co.kr,031-680-0212,19940401.0,42,20260915,1
17557,1545110039324,풀무원식품 (주),"Pulmuone Foods Co., Ltd.",풀무원식품,"[""천영훈"", ""박광순"", ""이동훈""]",3038151649.0,충청북도 음성군 대소면 삼양로 730-27,,-,02-2040-4300,20080701.0,801,20260915,0
17558,1545110049654,(주)윈하이텍,"WINHITECH CO., Ltd.",윈하이텍,"[""송자은"", ""박성태""]",3038163280.0,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,,www.winhitech.co.kr,02-854-2818,20110915.0,119,20260915,0
17559,1601110002313,(주)알루코,"ALUKO CO.,LTD.",알루코,"[""박진우""]",3068101212.0,대전광역시 대덕구  대화로119번길 31,,www.aluko.co.kr,042-605-8300,19560604.0,160,20260915,1
17560,1601110003121,계룡건설산업(주),"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",계룡건설산업,"[""오태식"", ""윤길호""]",3148107954.0,대전광역시 서구 문정로48번길 48 -,,www.krcon.co.kr,042-480-7114-5,19781011.0,1850,20260915,1
