character_id,utterance_id,episode_id,turn_index
char__king,utt__train_ep_007734__010,train_ep_007734,10
char__queen,utt__train_ep_007734__011,train_ep_007734,11
char__king,utt__train_ep_007734__012,train_ep_007734,12
char__queen,utt__train_ep_007734__013,train_ep_007734,13
char__worshipper,utt__train_ep_007742__000,train_ep_007742,0
char__king,utt__train_ep_007742__001,train_ep_007742,1
char__worshipper,utt__train_ep_007742__002,train_ep_007742,2
char__king,utt__train_ep_007742__003,train_ep_007742,3
char__worshipper,utt__train_ep_007742__004,train_ep_007742,4
char__king,utt__train_ep_007742__005,train_ep_007742,5
char__worshipper,utt__train_ep_007742__006,train_ep_007742,6
char__king,utt__train_ep_007742__007,train_ep_007742,7
char__worshipper,utt__train_ep_007742__008,train_ep_007742,8
char__king,utt__train_ep_007742__009,train_ep_007742,9
char__worshipper,utt__train_ep_007742__010,train_ep_007742,10
char__king,utt__train_ep_007742__011,train_ep_007742,11
char__worshipper,utt__train_ep_007742__012,train_ep_007742,12
char__king,utt__train_ep_007742__013,train_ep_007742,13
char__king,utt__train_ep_007749__000,train_ep_007749,0
char__noble,utt__train_ep_007749__001,train_ep_007749,1
char__king,utt__train_ep_007749__002,train_ep_007749,2
char__noble,utt__train_ep_007749__003,train_ep_007749,3
char__king,utt__train_ep_007749__004,train_ep_007749,4
char__noble,utt__train_ep_007749__005,train_ep_007749,5
char__king,utt__train_ep_007749__006,train_ep_007749,6
char__noble,utt__train_ep_007749__007,train_ep_007749,7
char__king,utt__train_ep_007749__008,train_ep_007749,8
char__noble,utt__train_ep_007749__009,train_ep_007749,9
char__king,utt__train_ep_007749__010,train_ep_007749,10
char__noble,utt__train_ep_007749__011,train_ep_007749,11
char__king,utt__train_ep_007749__012,train_ep_007749,12
char__noble,utt__train_ep_007749__013,train_ep_007749,13
char__king,utt__train_ep_007754__000,train_ep_007754,0
char__prince,utt__train_ep_007754__001,train_ep_007754,1
char__king,utt__train_ep_007754__002,train_ep_007754,2
char__prince,utt__train_ep_007754__003,train_ep_007754,3
char__king,utt__train_ep_007754__004,train_ep_007754,4
char__prince,utt__train_ep_007754__005,train_ep_007754,5
char__king,utt__train_ep_007754__006,train_ep_007754,6
char__prince,utt__train_ep_007754__007,train_ep_007754,7
char__king,utt__train_ep_007754__008,train_ep_007754,8
char__prince,utt__train_ep_007754__009,train_ep_007754,9
char__king,utt__train_ep_007754__010,train_ep_007754,10
char__prince,utt__train_ep_007754__011,train_ep_007754,11
char__king,utt__train_ep_007754__012,train_ep_007754,12
char__prince,utt__train_ep_007754__013,train_ep_007754,13
char__king,utt__train_ep_007861__000,train_ep_007861,0
char__queen,utt__train_ep_007861__001,train_ep_007861,1
char__king,utt__train_ep_007861__002,train_ep_007861,2
char__queen,utt__train_ep_007861__003,train_ep_007861,3
char__king,utt__train_ep_007861__004,train_ep_007861,4
char__queen,utt__train_ep_007861__005,train_ep_007861,5
char__king,utt__train_ep_007861__006,train_ep_007861,6
char__queen,utt__train_ep_007861__007,train_ep_007861,7
char__king,utt__train_ep_007861__008,train_ep_007861,8
char__queen,utt__train_ep_007861__009,train_ep_007861,9
char__king,utt__train_ep_007861__010,train_ep_007861,10
char__queen,utt__train_ep_007861__011,train_ep_007861,11
char__king,utt__train_ep_007861__012,train_ep_007861,12
char__queen,utt__train_ep_007861__013,train_ep_007861,13
char__lady_in_waiting,utt__train_ep_007876__000,train_ep_007876,0
char__king,utt__train_ep_007876__001,train_ep_007876,1
char__lady_in_waiting,utt__train_ep_007876__002,train_ep_007876,2
char__king,utt__train_ep_007876__003,train_ep_007876,3
char__lady_in_waiting,utt__train_ep_007876__004,train_ep_007876,4
char__king,utt__train_ep_007876__005,train_ep_007876,5
char__lady_in_waiting,utt__train_ep_007876__006,train_ep_007876,6
char__king,utt__train_ep_007876__007,train_ep_007876,7
char__lady_in_waiting,utt__train_ep_007876__008,train_ep_007876,8
char__king,utt__train_ep_007876__009,train_ep_007876,9
char__lady_in_waiting,utt__train_ep_007876__010,train_ep_007876,10
char__king,utt__train_ep_007876__011,train_ep_007876,11
char__lady_in_waiting,utt__train_ep_007876__012,train_ep_007876,12
char__king,utt__train_ep_007876__013,train_ep_007876,13
char__king,utt__train_ep_007899__000,train_ep_007899,0
char__mystical_dragon,utt__train_ep_007899__001,train_ep_007899,1
char__king,utt__train_ep_007899__002,train_ep_007899,2
char__mystical_dragon,utt__train_ep_007899__003,train_ep_007899,3
char__king,utt__train_ep_007899__004,train_ep_007899,4
char__mystical_dragon,utt__train_ep_007899__005,train_ep_007899,5
char__king,utt__train_ep_007899__006,train_ep_007899,6
char__mystical_dragon,utt__train_ep_007899__007,train_ep_007899,7
char__king,utt__train_ep_007899__008,train_ep_007899,8
char__mystical_dragon,utt__train_ep_007899__009,train_ep_007899,9
char__king,utt__train_ep_007899__010,train_ep_007899,10
char__mystical_dragon,utt__train_ep_007899__011,train_ep_007899,11
char__king,utt__train_ep_007899__012,train_ep_007899,12
char__mystical_dragon,utt__train_ep_007899__013,train_ep_007899,13
char__knight,utt__train_ep_007940__000,train_ep_007940,0
char__king,utt__train_ep_007940__001,train_ep_007940,1
char__knight,utt__train_ep_007940__002,train_ep_007940,2
char__king,utt__train_ep_007940__003,train_ep_007940,3
char__knight,utt__train_ep_007940__004,train_ep_007940,4
char__king,utt__train_ep_007940__005,train_ep_007940,5
char__knight,utt__train_ep_007940__006,train_ep_007940,6
char__king,utt__train_ep_007940__007,train_ep_007940,7
char__knight,utt__train_ep_007940__008,train_ep_007940,8
char__king,utt__train_ep_007940__009,train_ep_007940,9
char__knight,utt__train_ep_007940__010,train_ep_007940,10
char__king,utt__train_ep_007940__011,train_ep_007940,11
char__knight,utt__train_ep_007940__012,train_ep_007940,12
char__king,utt__train_ep_007940__013,train_ep_007940,13
char__his_father,utt__train_ep_007954__000,train_ep_007954,0
char__king,utt__train_ep_007954__001,train_ep_007954,1
char__his_father,utt__train_ep_007954__002,train_ep_007954,2
char__king,utt__train_ep_007954__003,train_ep_007954,3
char__his_father,utt__train_ep_007954__004,train_ep_007954,4
char__king,utt__train_ep_007954__005,train_ep_007954,5
char__his_father,utt__train_ep_007954__006,train_ep_007954,6
char__king,utt__train_ep_007954__007,train_ep_007954,7
char__his_father,utt__train_ep_007954__008,train_ep_007954,8
char__king,utt__train_ep_007954__009,train_ep_007954,9
char__his_father,utt__train_ep_007954__010,train_ep_007954,10
char__king,utt__train_ep_007954__011,train_ep_007954,11
char__his_father,utt__train_ep_007954__012,train_ep_007954,12
char__king,utt__train_ep_007954__013,train_ep_007954,13
char__guard,utt__train_ep_008140__000,train_ep_008140,0
char__king,utt__train_ep_008140__001,train_ep_008140,1
char__guard,utt__train_ep_008140__002,train_ep_008140,2
char__king,utt__train_ep_008140__003,train_ep_008140,3
char__guard,utt__train_ep_008140__004,train_ep_008140,4
char__king,utt__train_ep_008140__005,train_ep_008140,5
char__guard,utt__train_ep_008140__006,train_ep_008140,6
char__king,utt__train_ep_008140__007,train_ep_008140,7
char__guard,utt__train_ep_008140__008,train_ep_008140,8
char__king,utt__train_ep_008140__009,train_ep_008140,9
char__guard,utt__train_ep_008140__010,train_ep_008140,10
char__king,utt__train_ep_008140__011,train_ep_008140,11
char__guard,utt__train_ep_008140__012,train_ep_008140,12
char__king,utt__train_ep_008140__013,train_ep_008140,13
char__king,utt__train_ep_008143__000,train_ep_008143,0
char__maid,utt__train_ep_008143__001,train_ep_008143,1
char__king,utt__train_ep_008143__002,train_ep_008143,2
char__maid,utt__train_ep_008143__003,train_ep_008143,3
char__king,utt__train_ep_008143__004,train_ep_008143,4
char__maid,utt__train_ep_008143__005,train_ep_008143,5
char__king,utt__train_ep_008143__006,train_ep_008143,6
char__maid,utt__train_ep_008143__007,train_ep_008143,7
char__king,utt__train_ep_008143__008,train_ep_008143,8
char__maid,utt__train_ep_008143__009,train_ep_008143,9
char__king,utt__train_ep_008143__010,train_ep_008143,10
char__maid,utt__train_ep_008143__011,train_ep_008143,11
char__king,utt__train_ep_008143__012,train_ep_008143,12
char__maid,utt__train_ep_008143__013,train_ep_008143,13
char__pheasant,utt__train_ep_008145__000,train_ep_008145,0
char__king,utt__train_ep_008145__001,train_ep_008145,1
char__pheasant,utt__train_ep_008145__002,train_ep_008145,2
char__king,utt__train_ep_008145__003,train_ep_008145,3
char__pheasant,utt__train_ep_008145__004,train_ep_008145,4
char__king,utt__train_ep_008145__005,train_ep_008145,5
char__pheasant,utt__train_ep_008145__006,train_ep_008145,6
char__king,utt__train_ep_008145__007,train_ep_008145,7
char__pheasant,utt__train_ep_008145__008,train_ep_008145,8
char__king,utt__train_ep_008145__009,train_ep_008145,9
char__pheasant,utt__train_ep_008145__010,train_ep_008145,10
char__king,utt__train_ep_008145__011,train_ep_008145,11
char__pheasant,utt__train_ep_008145__012,train_ep_008145,12
char__king,utt__train_ep_008145__013,train_ep_008145,13
char__king,utt__train_ep_008147__000,train_ep_008147,0
char__queen,utt__train_ep_008147__001,train_ep_008147,1
char__king,utt__train_ep_008147__002,train_ep_008147,2
char__queen,utt__train_ep_008147__003,train_ep_008147,3
char__king,utt__train_ep_008147__004,train_ep_008147,4
char__queen,utt__train_ep_008147__005,train_ep_008147,5
char__king,utt__train_ep_008147__006,train_ep_008147,6
char__queen,utt__train_ep_008147__007,train_ep_008147,7
char__king,utt__train_ep_008147__008,train_ep_008147,8
char__queen,utt__train_ep_008147__009,train_ep_008147,9
char__king,utt__train_ep_008147__010,train_ep_008147,10
char__queen,utt__train_ep_008147__011,train_ep_008147,11
char__king,utt__train_ep_008147__012,train_ep_008147,12
char__queen,utt__train_ep_008147__013,train_ep_008147,13
char__king,utt__train_ep_008152__000,train_ep_008152,0
char__townperson,utt__train_ep_008152__001,train_ep_008152,1
char__king,utt__train_ep_008152__002,train_ep_008152,2
char__townperson,utt__train_ep_008152__003,train_ep_008152,3
char__king,utt__train_ep_008152__004,train_ep_008152,4
char__townperson,utt__train_ep_008152__005,train_ep_008152,5
char__king,utt__train_ep_008152__006,train_ep_008152,6
char__townperson,utt__train_ep_008152__007,train_ep_008152,7
char__king,utt__train_ep_008152__008,train_ep_008152,8
char__townperson,utt__train_ep_008152__009,train_ep_008152,9
char__king,utt__train_ep_008152__010,train_ep_008152,10
char__townperson,utt__train_ep_008152__011,train_ep_008152,11
char__king,utt__train_ep_008152__012,train_ep_008152,12
char__townperson,utt__train_ep_008152__013,train_ep_008152,13
char__enemy,utt__train_ep_008155__000,train_ep_008155,0
char__king,utt__train_ep_008155__001,train_ep_008155,1
char__enemy,utt__train_ep_008155__002,train_ep_008155,2
char__king,utt__train_ep_008155__003,train_ep_008155,3
char__enemy,utt__train_ep_008155__004,train_ep_008155,4
char__king,utt__train_ep_008155__005,train_ep_008155,5
char__enemy,utt__train_ep_008155__006,train_ep_008155,6
char__king,utt__train_ep_008155__007,train_ep_008155,7
char__enemy,utt__train_ep_008155__008,train_ep_008155,8
char__king,utt__train_ep_008155__009,train_ep_008155,9
char__enemy,utt__train_ep_008155__010,train_ep_008155,10
char__king,utt__train_ep_008155__011,train_ep_008155,11
char__enemy,utt__train_ep_008155__012,train_ep_008155,12
char__king,utt__train_ep_008155__013,train_ep_008155,13
char__king,utt__train_ep_008157__000,train_ep_008157,0
char__guest,utt__train_ep_008157__001,train_ep_008157,1
char__king,utt__train_ep_008157__002,train_ep_008157,2
char__guest,utt__train_ep_008157__003,train_ep_008157,3
char__king,utt__train_ep_008157__004,train_ep_008157,4
char__guest,utt__train_ep_008157__005,train_ep_008157,5
char__king,utt__train_ep_008157__006,train_ep_008157,6
char__guest,utt__train_ep_008157__007,train_ep_008157,7
char__king,utt__train_ep_008157__008,train_ep_008157,8
char__guest,utt__train_ep_008157__009,train_ep_008157,9
char__king,utt__train_ep_008157__010,train_ep_008157,10
char__guest,utt__train_ep_008157__011,train_ep_008157,11
char__king,utt__train_ep_008157__012,train_ep_008157,12
char__guest,utt__train_ep_008157__013,train_ep_008157,13
char__king,utt__train_ep_008215__000,train_ep_008215,0
char__diplomat,utt__train_ep_008215__001,train_ep_008215,1
char__king,utt__train_ep_008215__002,train_ep_008215,2
char__diplomat,utt__train_ep_008215__003,train_ep_008215,3
char__king,utt__train_ep_008215__004,train_ep_008215,4
char__diplomat,utt__train_ep_008215__005,train_ep_008215,5
char__king,utt__train_ep_008215__006,train_ep_008215,6
char__diplomat,utt__train_ep_008215__007,train_ep_008215,7
char__king,utt__train_ep_008215__008,train_ep_008215,8
char__diplomat,utt__train_ep_008215__009,train_ep_008215,9
char__king,utt__train_ep_008215__010,train_ep_008215,10
char__diplomat,utt__train_ep_008215__011,train_ep_008215,11
char__king,utt__train_ep_008215__012,train_ep_008215,12
char__diplomat,utt__train_ep_008215__013,train_ep_008215,13
char__king,utt__train_ep_008236__000,train_ep_008236,0
char__servant,utt__train_ep_008236__001,train_ep_008236,1
char__king,utt__train_ep_008236__002,train_ep_008236,2
char__servant,utt__train_ep_008236__003,train_ep_008236,3
char__king,utt__train_ep_008236__004,train_ep_008236,4
char__servant,utt__train_ep_008236__005,train_ep_008236,5
char__king,utt__train_ep_008236__006,train_ep_008236,6
char__servant,utt__train_ep_008236__007,train_ep_008236,7
char__king,utt__train_ep_008236__008,train_ep_008236,8
char__king,utt__train_ep_008244__000,train_ep_008244,0
char__kings,utt__train_ep_008244__001,train_ep_008244,1
char__king,utt__train_ep_008244__002,train_ep_008244,2
char__kings,utt__train_ep_008244__003,train_ep_008244,3
char__king,utt__train_ep_008244__004,train_ep_008244,4
char__kings,utt__train_ep_008244__005,train_ep_008244,5
char__king,utt__train_ep_008244__006,train_ep_008244,6
char__kings,utt__train_ep_008244__007,train_ep_008244,7
char__king,utt__train_ep_008244__008,train_ep_008244,8
char__kings,utt__train_ep_008244__009,train_ep_008244,9
char__king,utt__train_ep_008244__010,train_ep_008244,10
char__kings,utt__train_ep_008244__011,train_ep_008244,11
char__king,utt__train_ep_008244__012,train_ep_008244,12
char__kings,utt__train_ep_008244__013,train_ep_008244,13
char__knight,utt__train_ep_008258__000,train_ep_008258,0
char__king,utt__train_ep_008258__001,train_ep_008258,1
char__knight,utt__train_ep_008258__002,train_ep_008258,2
char__king,utt__train_ep_008258__003,train_ep_008258,3
char__knight,utt__train_ep_008258__004,train_ep_008258,4
char__king,utt__train_ep_008258__005,train_ep_008258,5
char__knight,utt__train_ep_008258__006,train_ep_008258,6
char__king,utt__train_ep_008258__007,train_ep_008258,7
char__knight,utt__train_ep_008258__008,train_ep_008258,8
char__king,utt__train_ep_008258__009,train_ep_008258,9
char__knight,utt__train_ep_008258__010,train_ep_008258,10
char__king,utt__train_ep_008258__011,train_ep_008258,11
char__knight,utt__train_ep_008258__012,train_ep_008258,12
char__king,utt__train_ep_008258__013,train_ep_008258,13
char__king,utt__train_ep_008270__000,train_ep_008270,0
char__parishioner,utt__train_ep_008270__001,train_ep_008270,1
char__king,utt__train_ep_008270__002,train_ep_008270,2
char__parishioner,utt__train_ep_008270__003,train_ep_008270,3
char__king,utt__train_ep_008270__004,train_ep_008270,4
char__parishioner,utt__train_ep_008270__005,train_ep_008270,5
char__king,utt__train_ep_008270__006,train_ep_008270,6
char__parishioner,utt__train_ep_008270__007,train_ep_008270,7
char__king,utt__train_ep_008270__008,train_ep_008270,8
char__parishioner,utt__train_ep_008270__009,train_ep_008270,9
char__king,utt__train_ep_008270__010,train_ep_008270,10
char__parishioner,utt__train_ep_008270__011,train_ep_008270,11
char__king,utt__train_ep_008270__012,train_ep_008270,12
char__parishioner,utt__train_ep_008270__013,train_ep_008270,13
char__king,utt__train_ep_008272__000,train_ep_008272,0
char__goblin_king_s_bartender,utt__train_ep_008272__001,train_ep_008272,1
char__king,utt__train_ep_008272__002,train_ep_008272,2
char__goblin_king_s_bartender,utt__train_ep_008272__003,train_ep_008272,3
char__king,utt__train_ep_008272__004,train_ep_008272,4
char__goblin_king_s_bartender,utt__train_ep_008272__005,train_ep_008272,5
char__king,utt__train_ep_008272__006,train_ep_008272,6
char__goblin_king_s_bartender,utt__train_ep_008272__007,train_ep_008272,7
char__king,utt__train_ep_008272__008,train_ep_008272,8
char__goblin_king_s_bartender,utt__train_ep_008272__009,train_ep_008272,9
char__king,utt__train_ep_008272__010,train_ep_008272,10
char__goblin_king_s_bartender,utt__train_ep_008272__011,train_ep_008272,11
char__king,utt__train_ep_008272__012,train_ep_008272,12
char__goblin_king_s_bartender,utt__train_ep_008272__013,train_ep_008272,13
char__king,utt__train_ep_008277__000,train_ep_008277,0
char__queen,utt__train_ep_008277__001,train_ep_008277,1
char__king,utt__train_ep_008277__002,train_ep_008277,2
char__queen,utt__train_ep_008277__003,train_ep_008277,3
char__king,utt__train_ep_008277__004,train_ep_008277,4
char__queen,utt__train_ep_008277__005,train_ep_008277,5
char__king,utt__train_ep_008277__006,train_ep_008277,6
char__queen,utt__train_ep_008277__007,train_ep_008277,7
char__king,utt__train_ep_008278__000,train_ep_008278,0
char__queen,utt__train_ep_008278__001,train_ep_008278,1
char__king,utt__train_ep_008278__002,train_ep_008278,2
char__queen,utt__train_ep_008278__003,train_ep_008278,3
char__king,utt__train_ep_008278__004,train_ep_008278,4
char__queen,utt__train_ep_008278__005,train_ep_008278,5
char__king,utt__train_ep_008278__006,train_ep_008278,6
char__queen,utt__train_ep_008278__007,train_ep_008278,7
char__king,utt__train_ep_008278__008,train_ep_008278,8
char__queen,utt__train_ep_008278__009,train_ep_008278,9
char__king,utt__train_ep_008278__010,train_ep_008278,10
char__queen,utt__train_ep_008278__011,train_ep_008278,11
char__king,utt__train_ep_008278__012,train_ep_008278,12
char__queen,utt__train_ep_008278__013,train_ep_008278,13
char__king,utt__train_ep_008286__000,train_ep_008286,0
char__priest,utt__train_ep_008286__001,train_ep_008286,1
char__king,utt__train_ep_008286__002,train_ep_008286,2
char__priest,utt__train_ep_008286__003,train_ep_008286,3
char__king,utt__train_ep_008286__004,train_ep_008286,4
char__priest,utt__train_ep_008286__005,train_ep_008286,5
char__king,utt__train_ep_008286__006,train_ep_008286,6
char__priest,utt__train_ep_008286__007,train_ep_008286,7
char__king,utt__train_ep_008286__008,train_ep_008286,8
char__priest,utt__train_ep_008286__009,train_ep_008286,9
char__king,utt__train_ep_008286__010,train_ep_008286,10
char__priest,utt__train_ep_008286__011,train_ep_008286,11
char__king,utt__train_ep_008286__012,train_ep_008286,12
char__priest,utt__train_ep_008286__013,train_ep_008286,13
char__king,utt__train_ep_008299__000,train_ep_008299,0
char__princess,utt__train_ep_008299__001,train_ep_008299,1
char__king,utt__train_ep_008299__002,train_ep_008299,2
char__princess,utt__train_ep_008299__003,train_ep_008299,3
char__king,utt__train_ep_008299__004,train_ep_008299,4
char__princess,utt__train_ep_008299__005,train_ep_008299,5
char__king,utt__train_ep_008299__006,train_ep_008299,6
char__princess,utt__train_ep_008299__007,train_ep_008299,7
char__king,utt__train_ep_008299__008,train_ep_008299,8
char__princess,utt__train_ep_008299__009,train_ep_008299,9
char__king,utt__train_ep_008299__010,train_ep_008299,10
char__princess,utt__train_ep_008299__011,train_ep_008299,11
char__king,utt__train_ep_008299__012,train_ep_008299,12
char__princess,utt__train_ep_008299__013,train_ep_008299,13
char__prisoner,utt__train_ep_008338__000,train_ep_008338,0
char__king,utt__train_ep_008338__001,train_ep_008338,1
char__prisoner,utt__train_ep_008338__002,train_ep_008338,2
char__king,utt__train_ep_008338__003,train_ep_008338,3
char__prisoner,utt__train_ep_008338__004,train_ep_008338,4
char__king,utt__train_ep_008338__005,train_ep_008338,5
char__prisoner,utt__train_ep_008338__006,train_ep_008338,6
char__king,utt__train_ep_008338__007,train_ep_008338,7
char__prisoner,utt__train_ep_008338__008,train_ep_008338,8
char__king,utt__train_ep_008338__009,train_ep_008338,9
char__prisoner,utt__train_ep_008338__010,train_ep_008338,10
char__king,utt__train_ep_008338__011,train_ep_008338,11
char__prisoner,utt__train_ep_008338__012,train_ep_008338,12
char__king,utt__train_ep_008338__013,train_ep_008338,13
char__king,utt__train_ep_008484__000,train_ep_008484,0
char__queen,utt__train_ep_008484__001,train_ep_008484,1
char__king,utt__train_ep_008484__002,train_ep_008484,2
char__queen,utt__train_ep_008484__003,train_ep_008484,3
char__king,utt__train_ep_008484__004,train_ep_008484,4
char__queen,utt__train_ep_008484__005,train_ep_008484,5
char__king,utt__train_ep_008484__006,train_ep_008484,6
char__queen,utt__train_ep_008484__007,train_ep_008484,7
char__king,utt__train_ep_008484__008,train_ep_008484,8
char__queen,utt__train_ep_008484__009,train_ep_008484,9
char__king,utt__train_ep_008484__010,train_ep_008484,10
char__queen,utt__train_ep_008484__011,train_ep_008484,11
char__king,utt__train_ep_008484__012,train_ep_008484,12
char__queen,utt__train_ep_008484__013,train_ep_008484,13
char__spiders,utt__train_ep_008618__000,train_ep_008618,0
char__king,utt__train_ep_008618__001,train_ep_008618,1
char__spiders,utt__train_ep_008618__002,train_ep_008618,2
char__king,utt__train_ep_008618__003,train_ep_008618,3
char__spiders,utt__train_ep_008618__004,train_ep_008618,4
char__king,utt__train_ep_008618__005,train_ep_008618,5
char__spiders,utt__train_ep_008618__006,train_ep_008618,6
char__king,utt__train_ep_008618__007,train_ep_008618,7
char__spiders,utt__train_ep_008618__008,train_ep_008618,8
char__king,utt__train_ep_008618__009,train_ep_008618,9
char__spiders,utt__train_ep_008618__010,train_ep_008618,10
char__king,utt__train_ep_008618__011,train_ep_008618,11
char__spiders,utt__train_ep_008618__012,train_ep_008618,12
char__king,utt__train_ep_008618__013,train_ep_008618,13
char__maid,utt__train_ep_008671__000,train_ep_008671,0
char__king,utt__train_ep_008671__001,train_ep_008671,1
char__maid,utt__train_ep_008671__002,train_ep_008671,2
char__king,utt__train_ep_008671__003,train_ep_008671,3
char__maid,utt__train_ep_008671__004,train_ep_008671,4
char__king,utt__train_ep_008671__005,train_ep_008671,5
char__maid,utt__train_ep_008671__006,train_ep_008671,6
char__king,utt__train_ep_008671__007,train_ep_008671,7
char__maid,utt__train_ep_008671__008,train_ep_008671,8
char__king,utt__train_ep_008671__009,train_ep_008671,9
char__maid,utt__train_ep_008671__010,train_ep_008671,10
char__king,utt__train_ep_008671__011,train_ep_008671,11
char__maid,utt__train_ep_008671__012,train_ep_008671,12
char__king,utt__train_ep_008671__013,train_ep_008671,13
char__king,utt__train_ep_008694__000,train_ep_008694,0
char__guard,utt__train_ep_008694__001,train_ep_008694,1
char__king,utt__train_ep_008694__002,train_ep_008694,2
char__guard,utt__train_ep_008694__003,train_ep_008694,3
char__king,utt__train_ep_008694__004,train_ep_008694,4
char__guard,utt__train_ep_008694__005,train_ep_008694,5
char__king,utt__train_ep_008694__006,train_ep_008694,6
char__guard,utt__train_ep_008694__007,train_ep_008694,7
char__king,utt__train_ep_008694__008,train_ep_008694,8
char__guard,utt__train_ep_008694__009,train_ep_008694,9
char__king,utt__train_ep_008694__010,train_ep_008694,10
char__guard,utt__train_ep_008694__011,train_ep_008694,11
char__king,utt__train_ep_008694__012,train_ep_008694,12
char__guard,utt__train_ep_008694__013,train_ep_008694,13
char__king,utt__train_ep_008697__000,train_ep_008697,0
char__servant,utt__train_ep_008697__001,train_ep_008697,1
char__king,utt__train_ep_008697__002,train_ep_008697,2
char__servant,utt__train_ep_008697__003,train_ep_008697,3
char__king,utt__train_ep_008697__004,train_ep_008697,4
char__servant,utt__train_ep_008697__005,train_ep_008697,5
char__king,utt__train_ep_008697__006,train_ep_008697,6
char__servant,utt__train_ep_008697__007,train_ep_008697,7
char__king,utt__train_ep_008697__008,train_ep_008697,8
char__servant,utt__train_ep_008697__009,train_ep_008697,9
char__king,utt__train_ep_008697__010,train_ep_008697,10
char__servant,utt__train_ep_008697__011,train_ep_008697,11
char__king,utt__train_ep_008697__012,train_ep_008697,12
char__servant,utt__train_ep_008697__013,train_ep_008697,13
char__queen,utt__train_ep_008699__000,train_ep_008699,0
char__king,utt__train_ep_008699__001,train_ep_008699,1
char__queen,utt__train_ep_008699__002,train_ep_008699,2
char__king,utt__train_ep_008699__003,train_ep_008699,3
char__queen,utt__train_ep_008699__004,train_ep_008699,4
char__king,utt__train_ep_008705__000,train_ep_008705,0
char__townperson,utt__train_ep_008705__001,train_ep_008705,1
char__king,utt__train_ep_008705__002,train_ep_008705,2
char__townperson,utt__train_ep_008705__003,train_ep_008705,3
char__king,utt__train_ep_008705__004,train_ep_008705,4
char__townperson,utt__train_ep_008705__005,train_ep_008705,5
char__king,utt__train_ep_008705__006,train_ep_008705,6
char__townperson,utt__train_ep_008705__007,train_ep_008705,7
char__king,utt__train_ep_008705__008,train_ep_008705,8
char__townperson,utt__train_ep_008705__009,train_ep_008705,9
char__king,utt__train_ep_008705__010,train_ep_008705,10
char__townperson,utt__train_ep_008705__011,train_ep_008705,11
char__king,utt__train_ep_008705__012,train_ep_008705,12
char__townperson,utt__train_ep_008705__013,train_ep_008705,13
char__king,utt__train_ep_008723__000,train_ep_008723,0
char__murderer,utt__train_ep_008723__001,train_ep_008723,1
char__king,utt__train_ep_008723__002,train_ep_008723,2
char__murderer,utt__train_ep_008723__003,train_ep_008723,3
char__king,utt__train_ep_008723__004,train_ep_008723,4
char__murderer,utt__train_ep_008723__005,train_ep_008723,5
char__king,utt__train_ep_008723__006,train_ep_008723,6
char__murderer,utt__train_ep_008723__007,train_ep_008723,7
char__king,utt__train_ep_008723__008,train_ep_008723,8
char__murderer,utt__train_ep_008723__009,train_ep_008723,9
char__king,utt__train_ep_008723__010,train_ep_008723,10
char__murderer,utt__train_ep_008723__011,train_ep_008723,11
char__king,utt__train_ep_008723__012,train_ep_008723,12
char__murderer,utt__train_ep_008723__013,train_ep_008723,13
char__helpers,utt__train_ep_008725__000,train_ep_008725,0
char__king,utt__train_ep_008725__001,train_ep_008725,1
char__helpers,utt__train_ep_008725__002,train_ep_008725,2
char__king,utt__train_ep_008725__003,train_ep_008725,3
char__helpers,utt__train_ep_008725__004,train_ep_008725,4
char__king,utt__train_ep_008725__005,train_ep_008725,5
char__helpers,utt__train_ep_008725__006,train_ep_008725,6
char__king,utt__train_ep_008725__007,train_ep_008725,7
char__helpers,utt__train_ep_008725__008,train_ep_008725,8
char__king,utt__train_ep_008725__009,train_ep_008725,9
char__helpers,utt__train_ep_008725__010,train_ep_008725,10
char__king,utt__train_ep_008725__011,train_ep_008725,11
char__helpers,utt__train_ep_008725__012,train_ep_008725,12
char__king,utt__train_ep_008725__013,train_ep_008725,13
char__servant,utt__train_ep_008735__000,train_ep_008735,0
char__king,utt__train_ep_008735__001,train_ep_008735,1
char__servant,utt__train_ep_008735__002,train_ep_008735,2
char__king,utt__train_ep_008735__003,train_ep_008735,3
char__servant,utt__train_ep_008735__004,train_ep_008735,4
char__king,utt__train_ep_008735__005,train_ep_008735,5
char__servant,utt__train_ep_008735__006,train_ep_008735,6
char__king,utt__train_ep_008735__007,train_ep_008735,7
char__servant,utt__train_ep_008735__008,train_ep_008735,8
char__king,utt__train_ep_008735__009,train_ep_008735,9
char__servant,utt__train_ep_008735__010,train_ep_008735,10
char__king,utt__train_ep_008735__011,train_ep_008735,11
char__servant,utt__train_ep_008735__012,train_ep_008735,12
char__king,utt__train_ep_008735__013,train_ep_008735,13
char__villager,utt__train_ep_008741__000,train_ep_008741,0
char__king,utt__train_ep_008741__001,train_ep_008741,1
char__villager,utt__train_ep_008741__002,train_ep_008741,2
char__king,utt__train_ep_008741__003,train_ep_008741,3
char__villager,utt__train_ep_008741__004,train_ep_008741,4
char__king,utt__train_ep_008741__005,train_ep_008741,5
char__villager,utt__train_ep_008741__006,train_ep_008741,6
char__king,utt__train_ep_008741__007,train_ep_008741,7
char__villager,utt__train_ep_008741__008,train_ep_008741,8
char__king,utt__train_ep_008741__009,train_ep_008741,9
