episode_id,object_id,object_name,object_count_in_episode
train_ep_009741,obj__vanity__20351d66,vanity,14
train_ep_009741,obj__fluffy_pillows__3903975d,fluffy pillows,1
train_ep_009741,obj__giant_four_poster_bed__7f796816,giant four poster bed,14
train_ep_009741,obj__mahogany_writing_desk__d82e44a0,mahogany writing desk,14
train_ep_009741,obj__fur_carpet__fba17e66,fur carpet,7
train_ep_009741,obj__curtain__2805ba35,curtain,14
train_ep_009742,obj__dirt__c90b1198,dirt,14
train_ep_009742,obj__armory__f1c6e216,armory,14
train_ep_009742,obj__barrack__fd95e9b6,barrack,14
train_ep_009742,obj__anvil__6090177f,anvil,14
train_ep_009742,obj__wooden_wall__e4341f1f,wooden wall,14
train_ep_009742,obj__tree__c0af77cf,tree,14
train_ep_009742,obj__bonfire__b0759e17,bonfire,14
train_ep_009742,obj__dining_hall__10c40af2,dining hall,14
train_ep_009742,obj__log__dc1d71bb,log,4
train_ep_009743,obj__ship__2a3f1166,ship,14
train_ep_009743,obj__crane__b0267358,crane,14
train_ep_009743,obj__dock__05debdb8,dock,14
train_ep_009743,obj__fishing_net__4b180e39,fishing net,14
train_ep_009743,obj__water_gate__d7948cfb,water gate,14
train_ep_009743,obj__metal_fitting__2d034c0c,metal fitting,14
train_ep_009743,obj__rope__379e86ff,rope,14
train_ep_009743,obj__wood__22811dd9,wood,4
train_ep_009743,obj__rope_work__ca13d844,rope work,14
train_ep_009743,obj__water_gate_is_all_harden_wood__a090dac5,water gate is all harden wood,14
train_ep_009744,obj__candle__ce23a732,candle,1
train_ep_009744,obj__holder__a403f799,holder,14
train_ep_009744,obj__red_carpet__268d65fc,red carpet,14
train_ep_009745,obj__fur__40bc2c33,fur,11
train_ep_009745,obj__herb_garden__cfb90463,herb garden,14
train_ep_009745,obj__doghouse__fef2a213,doghouse,14
train_ep_009745,obj__rack__11690b09,rack,14
train_ep_009746,obj__door__2feaaf89,door,14
train_ep_009746,obj__armor__3ee45b1f,armor,14
train_ep_009746,obj__weapon__282aa351,weapon,14
train_ep_009746,obj__pike__fa7735b7,pike,14
train_ep_009746,obj__sword__f3b462d9,sword,3
train_ep_009747,obj__seat__554e4b55,seat,14
train_ep_009747,obj__bead__1e35b4e9,bead,14
train_ep_009747,obj__golden_cloth__97aa2af8,golden cloth,14
train_ep_009747,obj__golden_trim__74cc75fd,golden trim,14
train_ep_009748,obj__chair__a09272b5,chair,14
train_ep_009748,obj__big_table__d8cf7347,big table,14
train_ep_009748,obj__empty_mug__451acc4c,empty mug,14
train_ep_009748,obj__bed__001cbc05,bed,14
train_ep_009749,obj__dirt__c90b1198,dirt,14
train_ep_009749,obj__tool__39ab32c5,tool,5
train_ep_009749,obj__root__63a9f0ea,root,13
train_ep_009749,obj__vine__a77b5176,vine,14
train_ep_009749,obj__sand__88336b5b,sand,14
train_ep_009750,obj__sand__88336b5b,sand,14
train_ep_009750,obj__stick__37f8bf33,stick,7
train_ep_009750,obj__torn_fabric__a4073b7a,torn fabric,14
train_ep_009750,obj__spring_nearby__223e4ebc,spring nearby,14
train_ep_009751,obj__coin__96a9519b,coin,3
train_ep_009751,obj__artifact__8e5b948a,artifact,11
train_ep_009751,obj__things__e64c3132,things,14
train_ep_009752,obj__bar__37b51d19,bar,14
train_ep_009752,obj__stein__f569ab23,stein,14
train_ep_009752,obj__glass__2570c919,glass,7
train_ep_009752,obj__replica_boat__35c96d85,replica boat,6
train_ep_009752,obj__nautical_themed_decor__1e2560de,nautical themed decor,14
train_ep_009752,obj__mounted_fish__bcc45b1f,mounted fish,14
train_ep_009752,obj__buoy__b2106b0b,buoy,14
train_ep_009752,obj__bottles__529ec26c,bottles,14
train_ep_009753,obj__fancy_roof__77deaa16,fancy roof,14
train_ep_009753,obj__gold__e07e81c2,gold,14
train_ep_009753,obj__painting__6a7c1b1d,painting,14
train_ep_009753,obj__door__2feaaf89,door,14
train_ep_009753,obj__large_wardrobe__7b0380d4,large wardrobe,14
train_ep_009753,obj__jewel__29d233ae,jewel,14
train_ep_009753,obj__sword__f3b462d9,sword,11
train_ep_009753,obj__map_of_the_kingdom__2c65bd82,map of the kingdom,5
train_ep_009753,obj__large_tapestry__98d7f45f,large tapestry,14
train_ep_009753,obj__wooden_headboard__b8610d6b,wooden headboard,14
train_ep_009753,obj__large_bed__fcb7005b,large bed,14
train_ep_009754,obj__higher_elevations__8b8907eb,higher elevations,14
train_ep_009754,obj__water__9460370b,water,28
train_ep_009754,obj__rock__9a1f3094,rock,6
train_ep_009754,obj__rainfall__6a14d6e8,rainfall,14
train_ep_009754,obj__water_in_the_sky__959372a9,water in the sky,14
train_ep_009754,obj__stone__0a840ef4,stone,14
train_ep_009754,obj__branches__92ec19ff,branches,5
train_ep_009754,obj__coin__96a9519b,coin,12
train_ep_009755,obj__plant__9ea0a36b,plant,14
train_ep_009755,obj__den__32ce9c04,den,14
train_ep_009755,obj__poison_ivy__b1ccc334,poison ivy,14
train_ep_009755,obj__tree__c0af77cf,tree,14
train_ep_009755,obj__bee_hive__9ce088b5,bee hive,14
train_ep_009755,obj__burrow__51b1bb6c,burrow,14
train_ep_009756,obj__flower__608f0b98,flower,14
train_ep_009756,obj__small_dirt_country_road__489d72c5,small dirt country road,14
train_ep_009756,obj__tree__c0af77cf,tree,14
train_ep_009756,obj__fruit__e0deff34,fruit,1
train_ep_009757,obj__well__f9323f5b,well,14
train_ep_009757,obj__general_store__53a8fbb0,general store,14
train_ep_009757,obj__cobblestone__e5ee4c19,cobblestone,14
train_ep_009757,obj__building__1b20e902,building,14
train_ep_009757,obj__road__3c68cbe4,road,14
train_ep_009757,obj__candy_shop__7b16bcac,candy shop,14
train_ep_009757,obj__sign__04b29480,sign,14
train_ep_009757,obj__window__05b8c74c,window,14
train_ep_009757,obj__chair__a09272b5,chair,14
train_ep_009757,obj__street__1f4a9685,street,14
train_ep_009758,obj__tapestry__8873d146,tapestry,14
train_ep_009758,obj__large_stone_fireplace__e98ede63,large stone fireplace,14
train_ep_009758,obj__door__2feaaf89,door,14
train_ep_009758,obj__bed__001cbc05,bed,14
train_ep_009758,obj__floor_to_ceiling_mirror__a0c94dbc,floor to ceiling mirror,14
train_ep_009759,obj__piano__d113f1c3,piano,14
train_ep_009759,obj__drapes__05fa6332,drapes,14
train_ep_009759,obj__wooden_cross__1b3dffb3,wooden cross,14
train_ep_009759,obj__large_dark_oak_and_gold_bench__c2ec298d,large dark oak and gold bench,14
train_ep_009759,obj__hard_bench__e34ea7fd,hard bench,14
train_ep_009759,obj__confessional__f24d3972,confessional,14
train_ep_009759,obj__alter__5667da2f,alter,14
train_ep_009760,obj__bar__37b51d19,bar,14
train_ep_009762,obj__jewel__29d233ae,jewel,14
train_ep_009762,obj__gold__e07e81c2,gold,12
train_ep_009762,obj__tapestry__8873d146,tapestry,14
train_ep_009762,obj__sculpture__5aeef5db,sculpture,7
train_ep_009762,obj__red_carpet__268d65fc,red carpet,14
train_ep_009764,obj__ornament__417d2d18,ornament,14
train_ep_009764,obj__rug__717de68e,rug,14
train_ep_009764,obj__drapery__daeb14f9,drapery,14
train_ep_009764,obj__wardrobe__e1c8ac33,wardrobe,14
train_ep_009764,obj__mirror__fbe322a8,mirror,14
train_ep_009764,obj__chair__a09272b5,chair,14
train_ep_009764,obj__big_bed__aa3d4fd7,big bed,14
train_ep_009764,obj__lamps__399daeca,lamps,14
train_ep_009765,obj__beaten_copper_pot__62d08e67,beaten copper pot,14
train_ep_009765,obj__broom__5bfab488,broom,14
train_ep_009765,obj__fur_skin_rug__06b6c3a7,fur skin rug,14
train_ep_009766,obj__statue__a643f0c6,statue,14
train_ep_009766,obj__calm_water_fountain__839a635a,calm water fountain,14
train_ep_009767,obj__red_silk_prayer_bench__4683e4a4,red silk prayer bench,14
train_ep_009767,obj__candle__ce23a732,candle,14
train_ep_009767,obj__prayer_book__02828fc9,prayer book,14
train_ep_009767,obj__temple__44fdfd6b,temple,14
train_ep_009767,obj__alter__5667da2f,alter,14
train_ep_009767,obj__tapestry__8873d146,tapestry,14
train_ep_009768,obj__sleeping_bag__7b66f470,sleeping bag,2
train_ep_009768,obj__tent__7b65dcf0,tent,2
train_ep_009769,obj__tree__c0af77cf,tree,14
train_ep_009769,obj__shrub__2f5bae73,shrub,14
train_ep_009769,obj__candle__ce23a732,candle,14
train_ep_009769,obj__cloth__b9d27d6b,cloth,12
train_ep_009769,obj__green_short_grass__78409116,green short grass,14
train_ep_009769,obj__washing_board__62fd5c41,washing board,13
train_ep_009769,obj__small_alter__e8b14be8,small alter,14
train_ep_009769,obj__boat__dd8fc45d,boat,14
train_ep_009769,obj__lake__97d986e2,lake,14
train_ep_009770,obj__money_register__1d315cd1,money register,14
train_ep_009770,obj__talisman__54466dc2,talisman,10
train_ep_009770,obj__letter__f5b75010,letter,14
train_ep_009770,obj__cursed_amulet__573403c6,cursed amulet,14
train_ep_009770,obj__shelf__1f650330,shelf,14
train_ep_009770,obj__ware__f52845d1,ware,14
train_ep_009771,obj__crossbow__68ea5b5f,crossbow,7
train_ep_009771,obj__chain__9951112f,chain,14
train_ep_009771,obj__longbows__fd739c14,longbows,14
train_ep_009771,obj__bow__18222660,bow,14
train_ep_009771,obj__axe__c89ee4a2,axe,5
train_ep_009771,obj__mace__22213c39,mace,14
train_ep_009771,obj__sword__f3b462d9,sword,8
train_ep_009772,obj__ornate_mosaic__ef0ca3aa,ornate mosaic,14
train_ep_009772,obj__shrine__86454297,shrine,14
train_ep_009772,obj__golden_cross__6b9aadd2,golden cross,3
train_ep_009772,obj__mosaic__0964b521,mosaic,14
train_ep_009772,obj__candle__ce23a732,candle,14
train_ep_009772,obj__rose__fcdc7b42,rose,14
train_ep_009772,obj__chalice__d6bd3fcb,chalice,14
train_ep_009772,obj__column__1afd3281,column,14
train_ep_009772,obj__tile__13181d8c,tile,14
train_ep_009773,obj__steel_statue__106172e1,steel statue,14
train_ep_009773,obj__candle__ce23a732,candle,14
train_ep_009773,obj__book__821f0328,book,14
train_ep_009774,obj__wall__2d86bdac,wall,14
train_ep_009774,obj__cherry_wood_colored_table__17bd66cd,cherry wood colored table,14
train_ep_009774,obj__candle__ce23a732,candle,14
train_ep_009774,obj__carpet__37c6ab2f,carpet,14
train_ep_009774,obj__goblets__9daf09d5,goblets,14
train_ep_009774,obj__chair__a09272b5,chair,14
train_ep_009774,obj__rug__717de68e,rug,14
train_ep_009774,obj__table__aab9e1de,table,14
train_ep_009774,obj__painting__6a7c1b1d,painting,14
train_ep_009774,obj__candle_stick__db7f7097,candle stick,14
train_ep_009775,obj__tomb__bc804441,tomb,14
train_ep_009775,obj__tapestry__8873d146,tapestry,14
train_ep_009775,obj__sculpture__5aeef5db,sculpture,14
train_ep_009776,obj__sun__ebd556e6,sun,14
train_ep_009776,obj__wind__7e25b972,wind,14
train_ep_009776,obj__skeleton__84df077b,skeleton,14
train_ep_009776,obj__tree__c0af77cf,tree,14
train_ep_009776,obj__sand__88336b5b,sand,14
train_ep_009776,obj__hill__debaee4a,hill,14
train_ep_009777,obj__dead_creature__1ce204b7,dead creature,14
train_ep_009777,obj__water__9460370b,water,14
train_ep_009777,obj__leaf__bab4ff04,leaf,14
train_ep_009777,obj__insect__dce41a93,insect,13
train_ep_009777,obj__ground__57855271,ground,14
train_ep_009777,obj__pond__d873154f,pond,14
train_ep_009777,obj__footprint__869d06a7,footprint,14
train_ep_009777,obj__baskets_of_freshly_caught_fish__8abc7c51,baskets of freshly-caught fish,3
train_ep_009778,obj__boat__dd8fc45d,boat,14
train_ep_009778,obj__small_wooden_structure__2eb6e08b,small wooden structure,14
train_ep_009778,obj__wood_flooring__8ed44a5e,wood flooring,14
train_ep_009779,obj__stone__0a840ef4,stone,14
train_ep_009779,obj__trough__bdd00dfe,trough,14
train_ep_009779,obj__beam__5435eeb7,beam,14
train_ep_009779,obj__shovel__2c997ee3,shovel,14
train_ep_009779,obj__tool__39ab32c5,tool,14
train_ep_009779,obj__wall__2d86bdac,wall,14
train_ep_009779,obj__horse_tack__a26c0077,horse tack,14
train_ep_009779,obj__stable__f40faf63,stable,14
train_ep_009779,obj__hay__4982b37a,hay,14
train_ep_009779,obj__horse__f1bdf5ed,horse,5
train_ep_009784,obj__flute__2642b905,flute,1
train_ep_009796,obj__sword__f3b462d9,sword,1
train_ep_009797,obj__dress__ccaaac95,dress,9
train_ep_009808,obj__ink_pot__2edd9451,ink pot,1
train_ep_009808,obj__small_wooden_table__09919883,small wooden table,1
train_ep_009808,obj__candle__ce23a732,candle,1
train_ep_009808,obj__parchment__cc1681e6,parchment,1
train_ep_009808,obj__small_candle_holder__87e00597,small candle holder,1
train_ep_009808,obj__pot__ecbfde13,pot,1
train_ep_009808,obj__small_window__e75d1d7c,small window,1
train_ep_009808,obj__table__aab9e1de,table,1
train_ep_009809,obj__jewel__29d233ae,jewel,1
train_ep_009809,obj__bone__a57fc812,bone,1
train_ep_009810,obj__wall__2d86bdac,wall,1
train_ep_009810,obj__stone_carving_of_an_angel__0cb9d11b,stone carving of an angel,1
train_ep_009811,obj__bar__37b51d19,bar,1
train_ep_009811,obj__torch__69756f3c,torch,1
train_ep_009811,obj__shackle__bf676db8,shackle,1
train_ep_009811,obj__wall__2d86bdac,wall,1
train_ep_009811,obj__cell__8d27600b,cell,1
train_ep_009812,obj__escape_tunnel__1b49b7eb,escape tunnel,1
train_ep_009812,obj__shackle__bf676db8,shackle,1
train_ep_009812,obj__food_tray__2860d942,food tray,1
train_ep_009813,obj__sculpture__5aeef5db,sculpture,1
train_ep_009813,obj__art__2c5f64ab,art,1
train_ep_009814,obj__mast__ceb74219,mast,1
train_ep_009814,obj__deck__236c8934,deck,1
train_ep_009814,obj__pirate__ad015ef4,pirate,1
train_ep_009814,obj__tar__db5570bf,tar,1
train_ep_009815,obj__pot_of_gold__e874293a,pot of gold,1
train_ep_009815,obj__treasure__82210e61,treasure,1
train_ep_009815,obj__waterfall__911b1ca4,waterfall,1
train_ep_009816,obj__statue__a643f0c6,statue,1
train_ep_009816,obj__picture__5456fc54,picture,1
train_ep_009816,obj__candle__ce23a732,candle,1
train_ep_009816,obj__ceiling__246b2dd5,ceiling,1
train_ep_009816,obj__adornment__f215cd95,adornment,1
train_ep_009817,obj__giant_golden_buddha__df778f34,giant golden buddha,1
train_ep_009817,obj__incense__9ce99053,incense,1
train_ep_009817,obj__mats_on_the_ground__0d07bc9f,mats on the ground,1
train_ep_009817,obj__statue__a643f0c6,statue,1
train_ep_009818,obj__ceiling__246b2dd5,ceiling,1
train_ep_009818,obj__books__7d8949bc,books,1
train_ep_009818,obj__paper__7e3f6604,paper,1
train_ep_009818,obj__painting__6a7c1b1d,painting,1
train_ep_009818,obj__chair__a09272b5,chair,1
train_ep_009818,obj__little_wooden_stools__e372025a,little wooden stools,1
train_ep_009818,obj__bassinet__f68de0d7,bassinet,1
train_ep_009818,obj__drapes__05fa6332,drapes,1
train_ep_009819,obj__cup__f3f58ee4,cup,1
train_ep_009819,obj__food_item__8103f77a,food item,1
train_ep_009819,obj__knife__4cbfe673,knife,1
train_ep_009819,obj__cabinet__6f796183,cabinet,1
train_ep_009819,obj__tile__13181d8c,tile,1
train_ep_009819,obj__basin_for_water__55a3f7f1,basin for water,1
train_ep_009819,obj__bucket__c2bfd017,bucket,1
train_ep_009819,obj__tool__39ab32c5,tool,1
train_ep_009819,obj__meat__07202a7e,meat,1
train_ep_009819,obj__bottles__529ec26c,bottles,1
train_ep_009820,obj__shelf__1f650330,shelf,1
train_ep_009820,obj__tapestry__8873d146,tapestry,1
train_ep_009820,obj__table__aab9e1de,table,1
train_ep_009820,obj__bench__1d28d258,bench,1
train_ep_009820,obj__vase__324aeae7,vase,1
train_ep_009820,obj__door__2feaaf89,door,1
train_ep_009820,obj__chair__a09272b5,chair,1
train_ep_009820,obj__flower__608f0b98,flower,1
train_ep_009820,obj__end_table__f29d2ad1,end table,1
train_ep_009820,obj__chaises__e2ce35dc,chaises,1
train_ep_009821,obj__cabin__92faafe2,cabin,1
train_ep_009821,obj__cannon__74c96872,cannon,1
train_ep_009821,obj__bookshelf__b75624ce,bookshelf,1
train_ep_009821,obj__grog__3c12626d,grog,1
train_ep_009821,obj__citrus_fruit__6fc120fd,citrus fruit,1
train_ep_009822,obj__precious_stone__83231a3f,precious stone,1
train_ep_009822,obj__sword__f3b462d9,sword,1
train_ep_009822,obj__golden_throne__7600de15,golden throne,1
train_ep_009822,obj__velvet_cushion__2bc59549,velvet cushion,1
train_ep_009822,obj__jewel__29d233ae,jewel,1
train_ep_009823,obj__gear__fae005cf,gear,1
train_ep_009823,obj__bone__a57fc812,bone,1
train_ep_009823,obj__window__05b8c74c,window,1
train_ep_009824,obj__bridge__98ac6b4b,bridge,1
train_ep_009824,obj__statue__a643f0c6,statue,1
train_ep_009824,obj__candle_holder__ba5bf220,candle holder,1
train_ep_009825,obj__lilypad__0a2dbfa4,lilypad,1
train_ep_009825,obj__wildlife__fce889a7,wildlife,1
train_ep_009825,obj__water__9460370b,water,1
train_ep_009825,obj__cougar__0dc42522,cougar,1
train_ep_009825,obj__flower__608f0b98,flower,1
train_ep_009825,obj__rock__9a1f3094,rock,1
train_ep_009825,obj__tree__c0af77cf,tree,1
train_ep_009825,obj__frog__938c2cc0,frog,1
train_ep_009826,obj__torch__69756f3c,torch,1
train_ep_009826,obj__personalized_tomb__00358b31,personalized tomb,1
train_ep_009826,obj__treasures__6900d0f4,treasures,1
train_ep_009826,obj__carved_statue__a9f4a98f,carved statue,1
train_ep_009826,obj__tomb__bc804441,tomb,1
train_ep_009826,obj__precious_stone__83231a3f,precious stone,1
train_ep_009826,obj__jewel__29d233ae,jewel,1
train_ep_009826,obj__coin__96a9519b,coin,1
train_ep_009826,obj__tombs__39013ac3,tombs,1
train_ep_009827,obj__rope_work__ca13d844,rope work,1
train_ep_009827,obj__ship__2a3f1166,ship,1
train_ep_009827,obj__crane__b0267358,crane,1
train_ep_009827,obj__fishing_ships__153dcbf9,fishing ships,1
train_ep_009827,obj__water_gate_is_all_harden_wood__a090dac5,water gate is all harden wood,1
train_ep_009827,obj__fishing_net__4b180e39,fishing net,1
train_ep_009827,obj__rope__379e86ff,rope,1
train_ep_009827,obj__water_gate__d7948cfb,water gate,1
train_ep_009827,obj__sail_cloth__92e61c8b,sail cloth,1
train_ep_009827,obj__metal_fitting__2d034c0c,metal fitting,1
train_ep_009827,obj__dock__05debdb8,dock,1
train_ep_009828,obj__herb_garden__cfb90463,herb garden,1
train_ep_009828,obj__fur__40bc2c33,fur,1
train_ep_009828,obj__rack__11690b09,rack,1
train_ep_009828,obj__axe__c89ee4a2,axe,1
train_ep_009828,obj__doghouse__fef2a213,doghouse,1
train_ep_009829,obj__tapestry__8873d146,tapestry,1
train_ep_009829,obj__large_stone_fireplace__e98ede63,large stone fireplace,1
train_ep_009829,obj__door__2feaaf89,door,1
train_ep_009829,obj__bed__001cbc05,bed,1
train_ep_009829,obj__floor_to_ceiling_mirror__a0c94dbc,floor to ceiling mirror,1
train_ep_009830,obj__money_register__1d315cd1,money register,1
train_ep_009830,obj__talisman__54466dc2,talisman,1
train_ep_009830,obj__letter__f5b75010,letter,1
train_ep_009830,obj__cursed_amulet__573403c6,cursed amulet,1
train_ep_009830,obj__shelf__1f650330,shelf,1
train_ep_009830,obj__ware__f52845d1,ware,1
train_ep_009831,obj__steel_statue__106172e1,steel statue,1
train_ep_009840,obj__gold_clothing__aa9cca1f,gold clothing,1
train_ep_009840,obj__food__62506be3,food,1
train_ep_009840,obj__golden_table__cc813c36,golden table,1
train_ep_009840,obj__chandelier__9ac23ec9,chandelier,1
train_ep_009840,obj__golden_throne__7600de15,golden throne,1
train_ep_009841,obj__tree__c0af77cf,tree,1
train_ep_009841,obj__grave__386a023b,grave,1
train_ep_009842,obj__ornate_chair__4f8c7394,ornate chair,1
train_ep_009842,obj__hanging_tapestry__84c3304e,hanging tapestry,1
train_ep_009842,obj__painting__6a7c1b1d,painting,1
train_ep_009842,obj__wooden_table__1c031e74,wooden table,1
train_ep_009843,obj__fish__83e4a96a,fish,1
train_ep_009843,obj__crate__dd4827af,crate,1
train_ep_009843,obj__ship__2a3f1166,ship,1
train_ep_009843,obj__product__f5bf48aa,product,1
train_ep_009843,obj__fishing_net__4b180e39,fishing net,1
train_ep_009844,obj__lagoon__664a6ce4,lagoon,1
train_ep_009844,obj__moss__06a311b9,moss,1
train_ep_009844,obj__lily_pad__01249156,lily pad,1
train_ep_009845,obj__opening__c1d8ae6c,opening,1
train_ep_009845,obj__torch__69756f3c,torch,1
train_ep_009845,obj__dripping_water__20d1cf24,dripping water,1
train_ep_009845,obj__passage__84edc120,passage,1
train_ep_009845,obj__bone__a57fc812,bone,1
train_ep_009845,obj__stalactite__7e36513d,stalactite,1
train_ep_009845,obj__wall__2d86bdac,wall,1
train_ep_009846,obj__treehouse__e56e22e5,treehouse,1
train_ep_009846,obj__jungle_floor__535c6c64,jungle floor,1
train_ep_009846,obj__tree__c0af77cf,tree,1
train_ep_009846,obj__bed__001cbc05,bed,1
train_ep_009846,obj__debris__2df9afbf,debris,1
train_ep_009846,obj__stove__43c3e6f8,stove,1
train_ep_009846,obj__wall_hanging__f923af84,wall hanging,1
train_ep_009846,obj__green_jungle__1cf19f75,green jungle,1
train_ep_009846,obj__mess_of_vines__2f0d5ca5,mess of vines,1
train_ep_009846,obj__rug__717de68e,rug,1
train_ep_009846,obj__linen__a6ab62e9,linen,1
train_ep_009847,obj__gold__e07e81c2,gold,1
train_ep_009847,obj__gauzy_purple_fabric__aef91cd6,gauzy purple fabric,1
train_ep_009847,obj__large_chest_of_drawers__58e773ac,large chest of drawers,1
train_ep_009847,obj__duvet__fbed3603,duvet,1
train_ep_009847,obj__large_four_poster_bed__9062e6cd,large four poster bed,1
train_ep_009847,obj__plank__05b8b9bd,plank,1
train_ep_009847,obj__king_s_clothing__b21f56e5,king's clothing,1
train_ep_009847,obj__linen__a6ab62e9,linen,1
train_ep_009847,obj__tassel__f7aeb082,tassel,1
train_ep_009847,obj__window__05b8c74c,window,1
train_ep_009848,obj__stone__0a840ef4,stone,1
train_ep_009848,obj__stalactite__7e36513d,stalactite,1
train_ep_009849,obj__seat__554e4b55,seat,1
train_ep_009849,obj__poster__49e20b87,poster,1
train_ep_009849,obj__screen__599eba19,screen,1
train_ep_009849,obj__red_curtain__b9deb6c7,red curtain,1
train_ep_009849,obj__golden_accent__35d1859c,golden accent,1
train_ep_009849,obj__velvet_seat__de2018e9,velvet seat,1
train_ep_009849,obj__costumes__f0fa9e58,costumes,1
train_ep_009850,obj__candle__ce23a732,candle,1
train_ep_009850,obj__gown__c3390dfc,gown,1
train_ep_009850,obj__seat__554e4b55,seat,1
train_ep_009850,obj__chandelier__9ac23ec9,chandelier,1
train_ep_009850,obj__colorful_painting__35555167,colorful painting,1
train_ep_009850,obj__ornate_plate__2709f4e7,ornate plate,1
train_ep_009851,obj__branch__9603a224,branch,1
train_ep_009851,obj__nests__9e4addf3,nests,1
train_ep_009851,obj__flower__608f0b98,flower,1
train_ep_009851,obj__monkey__d0763eda,monkey,1
train_ep_009851,obj__bird__abaecf8c,bird,1
train_ep_009851,obj__branches__92ec19ff,branches,1
train_ep_009852,obj__filth_from_kingdom__1a138d54,filth from kingdom,1
train_ep_009852,obj__bag__4a827154,bag,1
train_ep_009853,obj__cup__f3f58ee4,cup,1
train_ep_009853,obj__basin_for_water__55a3f7f1,basin for water,1
train_ep_009853,obj__food_item__8103f77a,food item,1
train_ep_009853,obj__bottles__529ec26c,bottles,1
train_ep_009853,obj__knife__4cbfe673,knife,1
train_ep_009853,obj__tool__39ab32c5,tool,1
train_ep_009853,obj__cabinet__6f796183,cabinet,1
train_ep_009853,obj__bucket__c2bfd017,bucket,1
train_ep_009853,obj__meat__07202a7e,meat,1
train_ep_009853,obj__tile__13181d8c,tile,1
train_ep_009854,obj__sand__88336b5b,sand,1
train_ep_009854,obj__dirt__c90b1198,dirt,1
train_ep_009854,obj__cactus__42239b83,cactus,1
train_ep_009855,obj__sand__88336b5b,sand,1
train_ep_009856,obj__wind__7e25b972,wind,1
train_ep_009856,obj__old_bicycle__f81f6411,old bicycle,1
train_ep_009856,obj__high_grass__8365620f,high grass,1
train_ep_009856,obj__dense_fog__c49073e3,dense fog,1
train_ep_009856,obj__graveyard__7b3ab674,graveyard,1
train_ep_009856,obj__alter__5667da2f,alter,1
train_ep_009856,obj__building__1b20e902,building,1
train_ep_009857,obj__heavy_trunks__be241388,heavy trunks,1
train_ep_009857,obj__cloth__b9d27d6b,cloth,1
train_ep_009857,obj__clothing__50cf1991,clothing,1
train_ep_009857,obj__table__aab9e1de,table,1
train_ep_009857,obj__piece__5ae34741,piece,1
train_ep_009858,obj__target__42aefbae,target,1
train_ep_009859,obj__gold__e07e81c2,gold,1
train_ep_009859,obj__bed__001cbc05,bed,1
train_ep_009859,obj__chair__a09272b5,chair,1
train_ep_009859,obj__ruby__58e53d13,ruby,1
train_ep_009859,obj__table__aab9e1de,table,1
train_ep_009859,obj__silver__97f01451,silver,1
train_ep_009859,obj__sapphire__94149db1,sapphire,1
train_ep_009860,obj__fur_carpet__fba17e66,fur carpet,1
train_ep_009860,obj__curtain__2805ba35,curtain,1
train_ep_009860,obj__mahogany_writing_desk__d82e44a0,mahogany writing desk,1
train_ep_009860,obj__fluffy_pillows__3903975d,fluffy pillows,1
train_ep_009860,obj__giant_four_poster_bed__7f796816,giant four poster bed,1
train_ep_009861,obj__herb_garden__cfb90463,herb garden,1
train_ep_009861,obj__fur__40bc2c33,fur,1
train_ep_009861,obj__doghouse__fef2a213,doghouse,1
train_ep_009861,obj__rack__11690b09,rack,1
train_ep_009862,obj__chair__a09272b5,chair,1
train_ep_009862,obj__big_table__d8cf7347,big table,1
train_ep_009862,obj__empty_mug__451acc4c,empty mug,1
train_ep_009862,obj__bed__001cbc05,bed,1
train_ep_009863,obj__leaf__bab4ff04,leaf,1
train_ep_009863,obj__insect__dce41a93,insect,1
train_ep_009863,obj__dead_creature__1ce204b7,dead creature,1
train_ep_009863,obj__roots__c5f6f584,roots,1
train_ep_009863,obj__footprint__869d06a7,footprint,1
train_ep_009863,obj__ground__57855271,ground,1
train_ep_009863,obj__pond__d873154f,pond,1
train_ep_009863,obj__water__9460370b,water,1
train_ep_009888,obj__moss__06a311b9,moss,1
train_ep_009888,obj__bone__a57fc812,bone,1
train_ep_009889,obj__water__9460370b,water,1
train_ep_009890,obj__stone__0a840ef4,stone,1
train_ep_009890,obj__vine__a77b5176,vine,1
train_ep_009891,obj__signal_fire__5c608671,signal fire,1
train_ep_009891,obj__tower__79835ea3,tower,1
train_ep_009891,obj__rope__379e86ff,rope,1
train_ep_009891,obj__stone__0a840ef4,stone,1
train_ep_009891,obj__axe__c89ee4a2,axe,1
train_ep_009891,obj__stair__8148a665,stair,1
train_ep_009891,obj__statue__a643f0c6,statue,1
train_ep_009891,obj__hill__debaee4a,hill,1
train_ep_009892,obj__dock__05debdb8,dock,1
train_ep_009892,obj__torch__69756f3c,torch,1
train_ep_009892,obj__ship__2a3f1166,ship,1
train_ep_009894,obj__torch__69756f3c,torch,1
train_ep_009894,obj__rune__afee110d,rune,1
train_ep_009895,obj__boat__dd8fc45d,boat,1
train_ep_009895,obj__pole__8ebcf604,pole,1
train_ep_009895,obj__rope__379e86ff,rope,1
train_ep_009896,obj__jug_of_water__77ac54a6,jug of water,1
train_ep_009896,obj__wooden_chest__37f24596,wooden chest,1
train_ep_009896,obj__weapon__282aa351,weapon,1
train_ep_009896,obj__guards_armor__38837eb1,guards armor,1
train_ep_009896,obj__bed__001cbc05,bed,1
train_ep_009897,obj__clam__fb8b6976,clam,1
train_ep_009897,obj__turtle__d4705b9f,turtle,1
