crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110503501,(주)대성직물,,,,,,,,,,,,,02-752-053,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110503527,(주)삼경유화실업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110503569,신세아교역(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110503569,신세아교역(주),,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110503585,(주)도안산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110503585,(주)도안산업,,,,,,,,,,,,,000205560058,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110503593,(주)한미양행,HANMI NUTRITION INC.,한미양행,정명수,E,기타,,,1288106465,10808,"경기도 파주시 문산읍 통일로1888번길 44-20 (운천리, (주)한미양행)",,hanminrtrition.com,02-741-7411,02-741-1965,,19870818,12,,,,,,,,,0,,0,,,,00565710,2026/04/08,20260408,20260914
1101110503593,(주)한미양행,HANMI NUTRITION INC.,한미양행,정명수,E,기타,,,1288106465,10808,"경기도 파주시 문산읍 통일로1888번길 44-20 (운천리, (주)한미양행)",,www.hanmi.co,02-741-7411,02-741-1965,,19870818,12,,,,,,,,,0,,0,,,,00565710,2024/06/28,20240404,20260407
1101110503593,(주)한미양행,HANMI NUTRITION INC.,한미양행,정명수,E,기타,,,1288106465,10808,"경기도 파주시 문산읍 통일로1888번길 44-20 (운천리, (주)한미양행)","경기도 파주시 문산읍 통일로1888번길 44-20 (운천리, (주)한미양행)",www.hanmi.co,02-741-7411,02-741-1965,,19870818,12,,,,,,,,,0,,0,,,,00565710,2024/06/28,20260101,20260101
1101110503593,(주)한미양행,HAN MI YANG HAENG,,정명수,,,,,1288106465,10808,경기 파주시 문산읍 운천리,18-19,,82-031-952-9555,02-741-1965,건강기능식품 제조업,19860818,,,,,,,,,,100,,0,,,,,,20251008,20251014
1101110503593,(주)한미양행,"HANMI COMMERCIAL CO., LTD.",한미양행,정명수,E,기타,,,1288106465,413901,경기도 파주시 문산읍 운천리 18-19,,www.hanmii.com,031-952-9555,031-952-9556,,19870818,12,,,,,,,,,0,,0,,,,00565710,2022/02/28,20200509,20240403
1101110503650,한국신에츠실리콘(주),"Shinetsu Silicone Korea Co.,Ltd.",한국신에츠실리콘,야기마사오,E,기타,,,1048120501,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층",,www.shinetsu.co.kr,02-590-2500,02-590-2506,,19860819,12,,,,,,,,,0,,0,,,,00158282,2026/03/18,20260318,20260914
1101110503650,한국신에츠실리콘(주),"Shinetsu Silicone Korea Co.,Ltd.",한국신에츠실리콘,야기마사오,E,기타,,,1048120501,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층",,www.shinetsu.co.kr,02-590-2512,02-590-2506,,19860819,12,,,,,,,,,0,,0,,,,00158282,2026/03/16,20260316,20260317
1101110503650,한국신에츠실리콘(주),"Shinetsu Silicone Korea Co.,Ltd.",한국신에츠실리콘,야기마사오,E,기타,,,1048120501,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층",,www.shinetsu.net,02-590-2512,02-590-2506,,19860819,12,,,,,,,,,0,,0,,,,00158282,2023/10/16,20231016,20260315
1101110503650,한국신에츠실리콘(주),"Shinetsu Silicone Korea Co.,Ltd.",한국신에츠실리콘,야기마사오,E,기타,,,1048120501,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층","서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층",www.shinetsu.net,02-590-2512,02-590-2506,,19860819,12,,,,,,,,,0,,0,,,,00158282,2023/10/16,20260101,20260101
1101110503650,한국신에츠실리콘(주),"Shinetsu Silicone Korea Co.,Ltd.",한국신에츠실리콘,후쿠다마사끼,E,기타,,,1048120501,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER) 15층",,www.shinetsu.net,02-590-2512,02-590-2506,,19860819,12,,,,,,,,,0,,0,,,,00158282,2023/02/20,20200509,20231015
1101110503684,(주)세룰라코리아,SERULLA KOREA.LTD,,손준섭,,,,,1208114919,06644,서울 서초구 서초동,1574-15훈민빌딩1층,,82-02-555-1556,,,19860905,,,,,,,,,,1,,0,,,,,,20200517,20200517
1101110503717,명진물류(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110503717,명진물류(주),,,,,,,,,,,,,000000000000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110503725,에이피엘시스템(주),"APL System Co.,LTd.",,반봉길,,,,,2178105150,01787,서울 노원구 중계3동,511-2번지  중계1공단  502호,,82-02-949-0071,,,19860818,,,,,,,,,,3,,0,,,,,,20200517,20200517
1101110503733,정경물산,,,이중석,,,31,주식회사,1368113439,22623,인천 서구 고산후로 180,(원당동),www.rapap.com,032 564 6400,032 232 6401,,19860819,,,,,,,,Y,,42,,0,,,,,,20200831,20260914
1101110503733,(주)정경물산,"JEONG KYUNG MULSAN CO.,LTD",,이중석,,,,,1368113439,22623,인천광역시 서구 고산후로 180,(주)정경물산,,82-032-564-6400,032-232-6401,,19860819,,,,,,,,,,26,,0,,,,,,20200517,20200517
1101110503733,정경물산,,,이중석,,,31,주식회사,1368113439,22623,인천 서구 고산후로 180,(원당동),www.rapap.com,032 564 6400,032 232 6401,,19860819,,,,,,,,Y,,33,,0,,,,,,20200517,20200517
1101110503783,(주)셀텍,"Cell Tech Co., LTD.",셀텍,김석,E,기타,,,2298118041,462807,경기도 성남시 중원구 상대원동 66-2 NKBio빌딩,,www.nkbio.com,031-731-9777,031-731-9778,,19860820,12,,,,12/09/05,,,,,0,,0,,,,00162577,2017/06/30,20200509,20260914
1101110503783,(주)셀텍,"Cell Tech Co., LTD.",셀텍,김석,E,기타,,,2298118041,462807,경기도 성남시 중원구 상대원동 66-2 NKBio빌딩,경기도 성남시 중원구 상대원동 66-2 NKBio빌딩,www.nkbio.com,031-731-9777,031-731-9778,,19860820,12,,,,12/09/05,,,,,0,,0,,,,00162577,2017/06/30,20260101,20260101
1101110503783,(주)한올,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110503791,대영조명(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110503973,(주)제삼설비,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110503981,오성엔지니어링,,,권태정,,,31,주식회사,1208114942,06664,서울 서초구 서초대로26길 3 402호,"(방배동, 경수빌딩)",,02  567 0826,02  569 3117,,19860821,,,,,,,,Y,,5,,0,,,,,,20200517,20200517
1101110503999,(주)하스리,hathree,,이주하,,,,,1208114923,08100,서울특별시 양천구 목동남로 93,(신정동)4층,,,,,,,,,,,,,,,2,,0,,,,,,20200517,20200517
1101110504038,신공토건주식회사,shinkong construction.Co.Ltd,신공토건,박성식,E,기타,,,2118133100,137071,서울특별시 서초구 서초1동 1438-9,,,02-586-0220,02-586-0225,,19860822,12,,,,,,,,,0,,0,,,,00182535,2017/06/30,20200509,20260914
1101110504038,신공토건주식회사,shinkong construction.Co.Ltd,신공토건,박성식,E,기타,,,2118133100,137071,서울특별시 서초구 서초1동 1438-9,서울특별시 서초구 서초1동 1438-9,,02-586-0220,02-586-0225,,19860822,12,,,,,,,,,0,,0,,,,00182535,2017/06/30,20260101,20260101
1101110504054,(주)대도화성,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504054,(주)대도화성,,,,,,,,,,,,,8575810,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110504062,허브정보기술(주),"HUB INFO TECH CO.,LTD",,김광성,,,,,1288123635,14056,경기 안양시동안구 관양동,810  금강펜테리움IT타워  412호,,82-031-421-4030,031-421-4033,,19860901,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110504070,주식회사 서울레이크사이드,Seoul Lake Side co.LTD,서울레이크사이드,김성민,E,기타,,,1358102491,16887,경기도 용인시 처인구 모현읍 능원로 181 레이크사이드cc,,www.lakeside.kr,0313342111,0313322106,,19860822,12,,,,,,,,,0,,0,,,,00130727,2026/03/27,20260327,20260914
1101110504070,주식회사 서울레이크사이드,Seoul Lake Side co.LTD,서울레이크사이드,문지태,E,기타,,,1358102491,16887,경기도 용인시 처인구 모현읍 능원로 181 레이크사이드cc,,www.lakeside.kr,0313342111,0313322106,,19860822,12,,,,,,,,,0,,0,,,,00130727,2023/02/23,20221230,20260326
1101110504070,주식회사 서울레이크사이드,Seoul Lake Side co.LTD,서울레이크사이드,문지태,E,기타,,,1358102491,16887,경기도 용인시 처인구 모현읍 능원로 181 레이크사이드cc,경기도 용인시 처인구 모현읍 능원로 181 레이크사이드cc,www.lakeside.kr,0313342111,0313322106,,19860822,12,,,,,,,,,0,,0,,,,00130727,2023/02/23,20260101,20260101
1101110504070,주식회사 서울레이크사이드,Seoul Lake Side co.LTD,서울레이크사이드,신현호,E,기타,,,1358102491,16887,경기도 용인시 처인구 모현읍 능원로 181,,www.lakeside.kr,0313342111,0313322106,,19860822,12,,,,,,,,,0,,0,,,,00130727,2022/02/18,20210531,20221229
1101110504070,주식회사 서울레이크사이드,Seoul Lake Side co.LTD,서울레이크사이드,김운원,E,기타,,,1358102491,16887,경기도 용인시 처인구 모현면 능원로 181,,www.lakesidecc.co.kr,0313342111,0313398357,,19860822,12,,,,,,,,,0,,0,,,,00130727,2021/02/24,20200509,20210530
1101110504088,(주)2000년,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504088,(주)2000년,,,,,,,,,,,,,000000000000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110504145,보강기술,,,김영윤,,,31,주식회사,1208114938,06212,서울특별시 강남구 선릉로 431,", 510호(역삼동)",,02  555 4482,02  554 7260,,19860823,,,,,,,,Y,,15,,0,,,,,,20200517,20210930
1101110504145,보강기술(주),.,,김영윤,,,,,1208114938,06212,서울 강남구 역삼동,708-33파라다이스벤쳐타워302,,82-02-555-4482,02-554-7260,,19860823,,,,,,,,,,22,,0,,,,,,20200517,20200517
1101110504161,(주)월드프레이트,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504161,(주)월드프레이트,,,,,,,,,,,,,027750531,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110504187,HHS무역(주),HHS KOREA LTD,,유희용,,,,,2018113558,04537,서울 중구 충무로2가,60-3번지  성창빌딩  302호,,82-02-755-7500,02-756-6800,,19860825,,,,,,,,,,20,,0,,,,,,20200517,20200517
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,119,7.27,58000000,신한회계법인,적정의견,,00218575,2022/05/18,20260323,20260914
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,119,7.27,58000000,,,,00218575,2022/05/18,20260723,20260803
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,123,7.27,55000000,신한회계법인,적정의견,,00218575,2022/05/18,20250318,20260322
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,123,7.27,55000000,신한회계법인,적정의견,,00218575,2022/05/18,20260101,20260101
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,124,6.76,49000000,신한회계법인,적정의견,,00218575,2022/05/18,20240321,20250317
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,124,6.76,49000000,,,,00218575,2022/05/18,20240320,20240320
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,121,6.82,47000000,신한회계법인,적정의견,,00218575,2022/05/18,20230320,20240319
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,128,7.09,50000000,신한회계법인,적정의견,,00218575,2022/05/18,20220321,20230319
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,127,6.5,40000000,서우회계법인,적정의견,,00218575,2022/02/25,20210318,20220320
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,0,,0,호연회계법인,적정의견,,00218575,2021/02/25,20210224,20210317
1101110504195,(주)황금에스티,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,김종현,P,유가,,,1078118697,15657,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,,www.hwangkum.com,02-6121-4600,031-488-8433,,19860825,12,09/10/29,,,,,,,,124,6.5,40000000,호연회계법인,적정의견,,00218575,2020/02/24,20200509,20210222
1101110504202,대영기술(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504202,대영기술(주),,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110504294,(주)세반유통,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110504294,(주)세반유통,,,김한수,,,,,2128108958,07999,서울 양천구 목동,406번지28,,82-02-2644-5362,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110504450,위성기업(주),,,정회삼,,,,,1168115578,06295,서울 강남구 도곡동,467-24  우성캐릭터199  1010호,,82-02-573-9049,,,19861025,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110504533,세명통상(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504533,세명통상(주),,,,,,,,,,,,,02 2477528,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110504541,삼경용역(주),,,남일우,,,,,1078134872,03470,서울 은평구 응암4동,285-31,,82-02-3151-0181,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110504567,유케이유세라,,,오기범,,,31,주식회사,1238132181,14086,경기 안양시 만안구 전파로,"30, 813호 (안양동,유천팩토피아)",,031 467 2395,031 467 2397,,19860829,,,,,,,,Y,,15,,0,,,,,,20200517,20221129
1101110504567,(주)유케이유세라,UK UCERA,,오기범,,,,,1238132181,14086,경기 안양시만안구 안양7동,196번지  유천팩토피아  813호,,82-031-467-2395,031-467-2397,,19860829,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110504608,주식회사 랜드스톤에이엠씨,landstoneamc inc.,랜드스톤에이엠씨,노상현,E,기타,,,1138104989,06154,"서울특별시 강남구 봉은사로 462 (삼성동, 세림타워) 12층",,,02-2052-7833,,,19861001,12,,,,,,,,,0,,0,,,,01523298,2021/01/11,20210111,20260914
1101110504608,주식회사 랜드스톤에이엠씨,landstoneamc inc.,랜드스톤에이엠씨,노상현,E,기타,,,1138104989,06154,"서울특별시 강남구 봉은사로 462 (삼성동, 세림타워) 12층","서울특별시 강남구 봉은사로 462 (삼성동, 세림타워) 12층",,02-2052-7833,,,19861001,12,,,,,,,,,0,,0,,,,01523298,2021/01/11,20260101,20260101
1101110504632,산성건업(주),SAN SUNG,,장해순,,,,,2048116670,02582,서울 동대문구 신설동,101-7,,82-02-923-6444,02-923-5504,,19821229,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110504640,주식회사 부영개발,"PUYOUNG DEVELOPMENT. CO., LTD.",부영개발,고  영  진,E,기타,,,2058122777,135010,서울특별시 강남구 논현동 210. 부영빌딩 5층,,http://www.tarpaulin.co.kr,02-3445-2992,02-3445-0150,,19981118,12,,,,,,,,,0,,0,,,,00489784,2022/02/25,20200509,20260914
1101110504640,주식회사 부영개발,"PUYOUNG DEVELOPMENT. CO., LTD.",부영개발,고  영  진,E,기타,,,2058122777,135010,서울특별시 강남구 논현동 210. 부영빌딩 5층,서울특별시 강남구 논현동 210. 부영빌딩 5층,http://www.tarpaulin.co.kr,02-3445-2992,02-3445-0150,,19981118,12,,,,,,,,,0,,0,,,,00489784,2022/02/25,20260101,20260101
1101110504640,(주)부영개발,BU YOUNG,,고영진,,,,,2058122777,06258,서울특별시 강남구 강남대로 286,,,82-02-3462-2992,02-3462-2991,비주거용 건물 임대업,19990105,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110504658,초록이노텍,,,양광호,,,31,주식회사,1128112943,08378,서울 구로구 디지털로34길 55,", 716호(구로동, 코오롱싸이언스밸리2차)",www.chorock.com,02  850 3470,02  850 3479,,19860829,,,,,,,,Y,,26,,0,,,,,,20220630,20260914
1101110504658,초록이노텍,,,양기준,,,31,주식회사,1128112943,08378,서울 구로구 디지털로34길 55,", 716호(구로동, 코오롱싸이언스밸리2차)",www.chorock.com,02  850 3470,02  850 3479,,19860829,,,,,,,,Y,,26,,0,,,,,,20200517,20220531
1101110504658,(주)초록이노텍,INOTECH,,양기준,,,,,1128112943,08378,서울 구로구 구로동,811코오롱싸이언스밸리2차716호,,82-02-850-3473,02-850-3479,,19860920,,,,,,,,,,40,,0,,,,,,20200517,20200517
1101110504666,한양섬유(주),,,이종구,,,,,2038148505,04569,서울 중구 흥인동,141  현대오피스텔1001,,,,,19860829,,,,,,,,,,8,,0,,,,,,20200517,20200517
1101110504731,(주)에스앤케이상사,,,,,,,,,,서울특별시 서초구 강남대로85길 5 대규빌딩 1002호 반포동,대규빌딩 1002호 반포동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110504731,(주)에스앤케이상사,,,,,,,,,,서울특별시 서초구,강남대로85길 5 (대규빌딩 1002호 반포동),,023595050,,,,,,,,,,,,,0,,0,,,,,,20210216,20250318
1101110504731,(주)에스앤케이상사,,,,,,,,,,,,,023595050,,,,,,,,,,,,,0,,0,,,,,,20210209,20210214
1101110504765,국민패키징,,,조기풍,,,31,주식회사,1288109540,27674,충청북도 음성군 대소면 산내로 157,삼호리 71-8,,043 881 4031,043 881 4030,,19860901,,,,,,,,Y,,37,,0,,,,,,20250430,20260914
1101110504765,국민패키징,,,조기풍,,,31,주식회사,1288109540,27674,충북 음성군 대소면 산내로 157,(주)국민패키징,,043 881 4031,043 881 4030,,19860901,,,,,,,,Y,,37,,0,,,,,,20200517,20250429
1101110504765,국민패키징,,,조기풍,,,31,주식회사,1288109540,27674,충북 음성군 대소면 산내로 157,,,043 881 4031,043 881 4030,,19860901,,,,,,,,Y,,37,,0,,,,,,20201231,20210630
1101110504765,(주)국민패키징,kookmin packiging,,조기풍,,,,,1288109540,27674,충청북도 음성군 대소면 산내로 157,(삼호리),,82-043-881-4031,043-881-4030,,19861101,,,,,,,,,,43,,0,,,,,,20200517,20200517
1101110504822,성풍양행(주),SungPungCorporation,성풍양행,김원기,E,기타,,,3128113805,336855,충청남도 아산시 배방면 세교리 599-4,,,"0418-548-2102,02-553-7129",02-556-9096,,19860915,12,,,,,,,,,0,,0,,,,00448918,2023/02/17,20200509,20260914
1101110504822,성풍양행(주),SungPungCorporation,성풍양행,김원기,E,기타,,,3128113805,336855,충청남도 아산시 배방면 세교리 599-4,충청남도 아산시 배방면 세교리 599-4,,"0418-548-2102,02-553-7129",02-556-9096,,19860915,12,,,,,,,,,0,,0,,,,00448918,2023/02/17,20260101,20260101
1101110504822,성풍양행(주),SUNG POONG CORPORATI,,김원기,,,,,3128113805,31475,충청남도 아산시 배방읍 세교길 135,(세교리),,82-02-553-7129,041-548-0125,조미료 도매업,19860915,,,,,,,,,,16,,0,,,,,,20251008,20251014
1101110504830,(주)디티엘,"Demco Trading Co., Ltd.",디티엘,오일교,E,기타,,,1168122574,14548,"경기도 부천시 원미구 중동로248번길 71 (중동, 신풍프라자) 801",,,032-321-8010,032-322-9270,,19861101,12,,,,,,,,,0,,0,,,,00407683,2020/04/09,20200509,20260914
1101110504830,(주)디티엘,"Demco Trading Co., Ltd.",디티엘,오일교,E,기타,,,1168122574,14548,"경기도 부천시 원미구 중동로248번길 71 (중동, 신풍프라자) 801","경기도 부천시 원미구 중동로248번길 71 (중동, 신풍프라자) 801",,032-321-8010,032-322-9270,,19861101,12,,,,,,,,,0,,0,,,,00407683,2020/04/09,20260101,20260101
1101110504856,미도오에이씨스템,,,정영식,,,31,주식회사,1058128660,04101,서울 마포구 백범로 13,"(노고산동, 신촌르·메이에르타운(2)비116호)",,02 702 3939,02 718 2201,,19860902,,,,,,,,Y,,16,,0,,,,,,20220930,20260914
1101110504856,미도오에이씨스템,,,정영식,,,31,주식회사,1058128660,04101,서울 마포구 백범로 13,"(노고산동, 신촌르·메이에르타운(2)비116호)",,02  702 3939,02  718 2201,,19860902,,,,,,,,Y,,16,,0,,,,,,20200517,20220729
1101110504856,(주)미도오에이씨스템,MIDO OA SYSTEM,,정영식,,,,,1058128660,04101,서울 마포구 노고산동,31-90번지  르메이에르2차  B116호,,82-02-702-3939,,,19860902,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110504905,덕흥상역(주),"DUCK HUNG TRADING.,LTD",덕흥상역,최현자,E,기타,,,2058131863,130100,서울특별시 동대문구 장안동 435-5 정안빌딩 403호,,,02-2242-1631,02-2242-1637,,19861001,12,,,,,,,,,0,,0,,,,00363112,2017/06/30,20200509,20260914
1101110504905,덕흥상역(주),"DUCK HUNG TRADING.,LTD",덕흥상역,최현자,E,기타,,,2058131863,130100,서울특별시 동대문구 장안동 435-5 정안빌딩 403호,서울특별시 동대문구 장안동 435-5 정안빌딩 403호,,02-2242-1631,02-2242-1637,,19861001,12,,,,,,,,,0,,0,,,,00363112,2017/06/30,20260101,20260101
1101110504963,(주)태왕,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110505036,(주)선홍무역,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110505036,(주)선홍무역,,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110505044,현창산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110505052,주식회사 효창엠텍,"HYO CHANG M.TECH.CO.,LTD",효창엠텍,심광섭,E,기타,,,1348101072,425110,경기도 안산시 성곡동 617-4,,http://www.hyochang.co.kr,031) 492-7344-6,031) 492-7347,,19860904,12,,,,,,,,,0,,0,,,,00166908,2017/06/30,20200509,20260914
1101110505052,주식회사 효창엠텍,"HYO CHANG M.TECH.CO.,LTD",효창엠텍,심광섭,E,기타,,,1348101072,425110,경기도 안산시 성곡동 617-4,경기도 안산시 성곡동 617-4,http://www.hyochang.co.kr,031) 492-7344-6,031) 492-7347,,19860904,12,,,,,,,,,0,,0,,,,00166908,2017/06/30,20260101,20260101
1101110505060,(주)조양섬유공업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110505078,정일산업주식회사,INSUNG CORPORATION,정일산업,박철웅,E,기타,,,1028120539,04410,서울특별시 용산구 대사관로34길 41 3층 (한남동),,insungnet.co.kr,02-749-0291,02-749-0297,,19860904,12,,,,,,,,,0,,0,,,,00175313,2026/03/11,20240404,20260914
1101110505078,정일산업주식회사,INSUNG CORPORATION,정일산업,박철웅,E,기타,,,1028120539,04410,서울특별시 용산구 대사관로34길 41 3층 (한남동),서울특별시 용산구 대사관로34길 41 3층 (한남동),insungnet.co.kr,02-749-0291,02-749-0297,,19860904,12,,,,,,,,,0,,0,,,,00175313,2024/04/04,20260101,20260101
1101110505078,정일산업(주),JEONG IL CORP.,,박철웅,,,,,1028120539,04410,서울특별시 용산구 대사관로34길 41,3층 (한남동),,82-02-749-0291,02-749-0297,원양 어업,19861010,,,,,,,,,,130,,0,,,,,,20251008,20251014
1101110505078,정일산업주식회사,INSUNG CORPORATION,정일산업,박 인 성,E,기타,,,1028120539,04410,서울특별시 용산구 대사관로34길 41 3층 (한남동),,insungnet.co.kr,02-749-0291,02-749-0297,,19860904,12,,,,,,,,,0,,0,,,,00175313,2023/02/23,20200509,20240403
1101110505226,(주)아프로만,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110505234,주식회사리스피엔씨,"RIDGE P&C Co.,Ltd.",리스피엔씨,이경운,F,기타,,,2148110635,137070,서울특별시 서초구 서초동 1617-36,,www.ridge.co.kr,585-8771,587-8157,,19860906,12,,,,,,,,,0,,0,,,,00120632,2017/06/30,20200509,20260914
1101110505234,주식회사리스피엔씨,"RIDGE P&C Co.,Ltd.",리스피엔씨,이경운,F,기타,,,2148110635,137070,서울특별시 서초구 서초동 1617-36,서울특별시 서초구 서초동 1617-36,www.ridge.co.kr,585-8771,587-8157,,19860906,12,,,,,,,,,0,,0,,,,00120632,2017/06/30,20260101,20260101
1101110505234,리스피엔씨,,,서승균,,,31,주식회사,2148110635,06627,서울특별시 서초구 강남대로51길 10,", 비1층 101-107호(서초동)",www.ridge.co.kr,02  585 8771,02  587 8157,,19860906,,,,,,,,Y,,158,,0,,,,,,20251008,20251014
1101110505292,길정종합건설 주식회사,"KIL JUNG CONSTRUCTION CO.,LTD",길정종합건설,강 신 택,E,기타,,,6048130514,601060,부산광역시 동구 범일동 830-266 우신빌딩 13층,,,051-647-6361,051-647-6032,,19861110,12,,,,,,,,,0,,0,,,,00234078,2017/06/30,20230704,20260914
