crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110664113,(주)대우트레이딩,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664121,(주)아이리스트레이딩,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664204,(주)와이앤엘,Y&L TRADING CO.LTD,,윤광우,,,,,2028137330,08377,서울특별시 구로구 디지털로33길 12,"613호 (구로동,우림이비지센터2차)",,82-02-774-2431,02-774-2434,,19891215,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110664254,(주)희선당,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110664254,(주)희선당,,,,,,,,,,,,,000000000000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110664254,희선당,HEE SUN DANG,,,,,,,2028142610,04548,서울 중구 을지로4가,310-68삼풍빌딩1116호,,,02-265-3727,,19891215,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110664288,(주)오로라씨에스,"AURORACS CO.,LTD.",오로라씨에스,노호준,E,기타,,,1358108549,17070,경기도 용인시 기흥구 중부대로684번길 14 (상하동),,www.auroracs.co.kr,031-281-7445,031-281-9726,,19891215,12,,,,,,,,,0,,0,,,,00179656,2023/02/28,20200509,20260914
1101110664288,(주)오로라씨에스,"AURORACS CO.,LTD.",오로라씨에스,노호준,E,기타,,,1358108549,17070,경기도 용인시 기흥구 중부대로684번길 14 (상하동),경기도 용인시 기흥구 중부대로684번길 14 (상하동),www.auroracs.co.kr,031-281-7445,031-281-9726,,19891215,12,,,,,,,,,0,,0,,,,00179656,2023/02/28,20260101,20260101
1101110664296,(주)삼전어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664303,(주)중앙건설,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664387,(주)한국씨티에스,"HANKUK C.T.S CO.,LTD.",,배성한,,,,,2018145628,04508,서울특별시 중구 중림로 50-1,"201호(만리동1가, SKY1004빌딩)",,82-02-362-1199,02-362-5313,,19900104,,,,,,,,,,20,,0,,,,,,20200517,20200517
1101110664460,(주)창성에이스산업,"Chang Sung Ace Co.,Ltd",창성에이스산업,이의용,E,기타,,,2128121494,463816,경기도 성남시 분당구 야탑동 151 분당테크노파크E-207,,www.csa-fire.com,031-781-1400,031-781-2337,,19900101,12,,,,,,,,,0,,0,,,,00917029,2024/06/28,20200509,20260914
1101110664460,(주)창성에이스산업,"Chang Sung Ace Co.,Ltd",창성에이스산업,이의용,E,기타,,,2128121494,463816,경기도 성남시 분당구 야탑동 151 분당테크노파크E-207,경기도 성남시 분당구 야탑동 151 분당테크노파크E-207,www.csa-fire.com,031-781-1400,031-781-2337,,19900101,12,,,,,,,,,0,,0,,,,00917029,2024/06/28,20260101,20260101
1101110664460,(주)창성에이스산업,"CHANG SUNG ACE CO.,LTD.",,이의용,,,,,2128121494,13486,경기도 성남시 분당구 판교로 253,"C동 304호 (삼평동,판교이노밸리)",,82-031-781-1400,031-8018-8499,분사기 및 소화기 제조업,19900101,,,,,,,,,,145,,0,,,,,,20251008,20251014
1101110664519,(주)신진섬유,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20260323,20260914
1101110664519,(주)신진섬유,,,이병학,,,,,2048117946,02582,서울 동대문구 신설동,98-38  삼흥빌딩4층,,82-02-927-3941,,,19891229,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110664593,(주)신일과학,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664618,프로맥스무역(주),PROMAX CO,,백석훈,,,,,2018142771,08390,서울특별시  구로구  디지털로32길  30,"505호  (구로동,코오링디지털타워빌란트1차)",,82-02-855-7085,02-890-5426,,19891226,,,,,,,,,,3,,0,,,,,,20200517,20200517
1101110664626,용수상사,,,전창수,,,31,주식회사,1078144652,07266,서울특별시 영등포구 영등포로 147,,,02  26326604,02  26712927,,19891218,,,,,,,,Y,,2,,0,,,,,,20250630,20260914
1101110664626,용수상사,,,전창수,,,31,주식회사,1078144652,07266,서울특별시 영등포구 영등포로 147,,,02  26326604,02  26712927,,19891218,,,,,,,,Y,,3,,0,,,,,,20210430,20250629
1101110664626,용수상사,,,전창수,,,31,주식회사,1078144652,07266,서울 영등포구 영등포로,147 (당산동1가),,02  26326604,02  26712927,,19891218,,,,,,,,Y,,3,,0,,,,,,20200517,20210331
1101110664626,(주)용수상사,YEONSU CO LTD,,전창수,,,,,1078144652,07266,서울특별시  영등포구  영등포로  147,"3층  (당산동1가,당산빌딩)",,82-02-2632-6604,02-2671-2927,,19990609,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110664650,(주)씨피유,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664684,이디디컴퍼니(주),"EDD COMPANY CO., LTD",이디디컴퍼니,최규대,E,기타,,,1128141472,405848,인천광역시 남동구 논현동 438-7 48B/8L,,www.jaty.co.kr,(02)879-2011,02-879-2585,,19891219,12,,,,13/04/12,,,,,0,,0,,,,00329677,2017/06/30,20200509,20260914
1101110664684,이디디컴퍼니(주),"EDD COMPANY CO., LTD",이디디컴퍼니,최규대,E,기타,,,1128141472,405848,인천광역시 남동구 논현동 438-7 48B/8L,인천광역시 남동구 논현동 438-7 48B/8L,www.jaty.co.kr,(02)879-2011,02-879-2585,,19891219,12,,,,13/04/12,,,,,0,,0,,,,00329677,2017/06/30,20260101,20260101
1101110664767,(주)신우크레프트,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110664767,(주)신우크레프트,,,,,,,,,,,,,0314691911,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110664791,(주)승일엔지니어링,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664808,서울비철주식회사,"SEOUL NON-FERROUS METALS CO.,LTD",서울비철,박영수,E,기타,,,1198105797,445922,경기도 화성시 향남읍 구문천리922-3,,,031-366-3013,031-366-3019,,19891219,12,,,,,,,,,0,,0,,,,00863445,2022/02/28,20200509,20260914
1101110664808,서울비철주식회사,"SEOUL NON-FERROUS METALS CO.,LTD",서울비철,박영수,E,기타,,,1198105797,445922,경기도 화성시 향남읍 구문천리922-3,경기도 화성시 향남읍 구문천리922-3,,031-366-3013,031-366-3019,,19891219,12,,,,,,,,,0,,0,,,,00863445,2022/02/28,20260101,20260101
1101110664808,서울비철(주),"SEOUL NON-FERROUS METALS CO.,LTD.",,박영수,,,,,1198105797,18623,경기도  화성시  향남읍  발안공단로  178-10,(구문천리),,82-02-899-3013,02-6914-6305,알루미늄 압연_ 압출 및 연신제품 제조업,19891219,,,,,,,,,,40,,0,,,,,,20251008,20251014
1101110664824,(주)수도화공약품상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664832,효덕건설산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110664832,효덕건설산업,,,,,,,,,,,,,000000000000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110664874,대림환경,,,강승현,,,31,주식회사,1128139525,08780,서울 관악구 남부순환로,1674 (신림동),daelimenv.co.kr,02  888 9005,02  888 7003,,19891219,,,,,,,,Y,,13,,0,,,,,,20260130,20260914
1101110664874,대림환경,,,김진만,,,31,주식회사,1128139525,08780,서울 관악구 남부순환로,1674 (신림동),daelimenv.co.kr,02  888 9005,02  888 7003,,19891219,,,,,,,,Y,,13,,0,,,,,,20200517,20260129
1101110664874,대림환경(주),DAERIM ENVIRONMENT INC.,,김진만,,,,,1128139525,08780,서울 관악구 신림동,10-629,,82-02-888-9005,02-888-7003,,19891219,,,,,,,,,,13,,0,,,,,,20200517,20200517
1101110664907,(주)보원베스터,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110664915,천우페인트솔루션,,,박서광,,,31,주식회사,2188106322,12986,경기도 하남시 초이로92번길 136,(초이동),,02 461 7781,02 461 7785,,19891220,,,,,,,,Y,,20,,0,,,,,,20250731,20260914
1101110664915,천우페인트솔루션,,,박서광,,,31,주식회사,2188106322,04775,서울특별시 성동구 뚝섬로 366,(성수동1가),,02 461 7781,02 461 7785,,19891220,,,,,,,,Y,,20,,0,,,,,,20230831,20250730
1101110664915,(주)천우페인트솔루션,CHUN WOO PAINT SOLUTION,,권영철,,,,,2188106322,04775,서울 성동구 성수동1가,276-46,,82-02-461-7781,02-469-5579,,19891220,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110664957,주식회사 코스모스악기,COSMOS CORPORATION,코스모스악기,민명술,E,기타,,,1018121627,110320,서울특별시 종로구 낙원동 284-6,,www.cosmosmusic.com,02-3486-0011,02-3486-5514,,19891220,12,,,,,,,,,0,,0,,,,00152826,2022/02/24,20200509,20260914
1101110664957,주식회사 코스모스악기,COSMOS CORPORATION,코스모스악기,민명술,E,기타,,,1018121627,110320,서울특별시 종로구 낙원동 284-6,서울특별시 종로구 낙원동 284-6,www.cosmosmusic.com,02-3486-0011,02-3486-5514,,19891220,12,,,,,,,,,0,,0,,,,00152826,2022/02/24,20260101,20260101
1101110664965,(주)명산관광,..,,이영일,,,,,1108122595,04515,서울특별시  중구  서소문로  111,(서소문동),,82-02-775-2600,02-756-7012,,19980122,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110665012,세안기업(주),SEAN,,김영춘,,,,,2118154482,06362,서울특별시 강남구 광평로34길 55,"110동602호(수서동,강남데시앙포레)",,82-02-516-8497,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665038,디씨엘베어링(주),DCL CORPORATION CO LTD,,장진익,,,,,1078127293,07249,서울 영등포구 영등포동2가,94-121고촌빌딩  507호,,82-02-2632-6213,02-2671-6205,,19891220,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665046,지이에이코리아 주식회사,GEA Korea Ltd.,지이에이코리아,최병윤,E,기타,,,2118617269,06627,"서울특별시 서초구 강남대로 329 (서초동, 산학재단빌딩) 6층",,www.gea.com,02-514-0291,02-514-0294,,19891220,12,,,,,,,,,0,,0,,,,01210455,2023/02/21,20200509,20260914
1101110665046,지이에이코리아 주식회사,GEA Korea Ltd.,지이에이코리아,최병윤,E,기타,,,2118617269,06627,"서울특별시 서초구 강남대로 329 (서초동, 산학재단빌딩) 6층","서울특별시 서초구 강남대로 329 (서초동, 산학재단빌딩) 6층",www.gea.com,02-514-0291,02-514-0294,,19891220,12,,,,,,,,,0,,0,,,,01210455,2023/02/21,20260101,20260101
1101110665054,(주)환경건설일보,,,허수남,,,,,1068123542,04303,서울 용산구 서계동,43,,82-02-711-4040,,,19900115,,,,,,,,,,25,,0,,,,,,20200517,20200517
1101110665062,(주)제이엔알상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665088,(주)구엘,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665103,(주)유미어패럴,YOU ME APPARL,,문자호,,,,,2058120804,02529,서울 동대문구 장안동,126-14,,82-02-2245-9164,,,19761201,,,,,,,,,,95,,0,,,,,,20200517,20200517
1101110665179,(주)쏘세지필름,,,소문수,,,,,2118154895,06065,서울 강남구 청담동,39-8,,82-02-3443-4994,02-3443-0949,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665202,(주)웅진무역,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110665202,(주)웅진무역,,,,,,,,,,,,,027829000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110665202,웅진무역(주),,,김동욱,,,,,1168127695,07327,서울 영등포구 여의도동,24-2,,,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665210,현광전자통신(주),Hyunkwang electronics & telecommunication inc,현광전자통신,이승구,E,기타,,,2108112761,142073,서울특별시 강북구 수유3동 188-6,,www.heti.co.kr,02-908-0861,02-911-1430,,19891221,12,,,,,,,,,0,,0,,,,00358448,2017/06/30,20230728,20260914
1101110665210,현광전자통신(주),Hyunkwang electronics & telecommunication inc,현광전자통신,이승구,E,기타,,,2108112761,142073,서울특별시 강북구 수유3동 188-6,서울특별시 강북구 수유3동 188-6,www.heti.co.kr,02-908-0861,02-911-1430,,19891221,12,,,,,,,,,0,,0,,,,00358448,2017/06/30,20260101,20260101
1101110665210,현광전자통신,,,이승구,,,31,주식회사,2108112761,02522,서울 동대문구 장한로 172,(장안동),www.heti.co.kr,02  22162180,02  64422787,,19891220,,,,,,,,Y,,49,,0,,,,,,20251008,20251014
1101110665210,현광전자통신(주),Hyunkwang electronics &amp; telecommunication inc,현광전자통신,이승구,E,기타,,,2108112761,142073,서울특별시 강북구 수유3동 188-6,,www.heti.co.kr,02-908-0861,02-911-1430,,19891221,12,,,,,,,,,0,,0,,,,00358448,2017/06/30,20200509,20230727
1101110665260,(주)스포츠조선,THE SPORTS CHOSUN,스포츠조선,"방성훈, 방준식",E,기타,,,1048124701,07995,"서울특별시 양천구 목동동로 233-1 (목동, 드림타워 20층)",,sports.chosun.com/,02-3219-8044,02-3219-8482,,19891221,12,,,,,,,,,0,,0,,,,00135360,2023/02/21,20200509,20260914
1101110665260,(주)스포츠조선,THE SPORTS CHOSUN,스포츠조선,"방성훈, 방준식",E,기타,,,1048124701,07995,"서울특별시 양천구 목동동로 233-1 (목동, 드림타워 20층)","서울특별시 양천구 목동동로 233-1 (목동, 드림타워 20층)",sports.chosun.com/,02-3219-8044,02-3219-8482,,19891221,12,,,,,,,,,0,,0,,,,00135360,2023/02/21,20260101,20260101
1101110665260,(주)스포츠조선,SPORTSCHOSUN,,방성훈,,,,,1048124701,07995,서울특별시 양천구 목동동로 233-1,"20층 (목동,드림타워)",,82-02-3219-8114,02-3219-8482,신문 발행업,19900101,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110665278,웅진상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665286,기연화학(주),,,김재호,,,,,1368114476,10038,경기 김포시 통진읍,가현리  810-28,,82-02-0716-9838,,,19891221,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110665327,닛시유경(주),NISSI YGC LTD,,양기상,,,,,1138136593,14058,경기도 안양시 동안구 벌말로 66,"A동 707호(관양동, 하이필드 지식산업센타)",,82-031-388-9088,031-388-9086,,19891221,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110665377,주식회사 한국능률협회컨설팅,KMA Consultants Inc.,한국능률협회컨설팅,한수희,F,기타,,,1168129581,07241,"서울특별시 영등포구 여의공원로 101 (여의도동, C.C.M.M빌딩)",,www.kmac.co.kr,02-3786-0114,02-784-6507,,19891221,12,,,,,,,,,0,,0,,,,00204466,2023/08/01,20230801,20260914
1101110665377,주식회사 한국능률협회컨설팅,KMA Consultants Inc.,한국능률협회컨설팅,한수희,F,기타,,,1168129581,07241,"서울특별시 영등포구 여의공원로 101 (여의도동, C.C.M.M빌딩)","서울특별시 영등포구 여의공원로 101 (여의도동, C.C.M.M빌딩)",www.kmac.co.kr,02-3786-0114,02-784-6507,,19891221,12,,,,,,,,,0,,0,,,,00204466,2023/08/01,20260101,20260101
1101110665377,주식회사 한국능률협회컨설팅,KMA Consultants Inc.,한국능률협회컨설팅,김종립,F,기타,,,1168129581,150869,서울특별시 영등포구 여의도동 12,,www.kmac.co.kr,(02)3786-0114,(02)784-6507,,19891221,12,,,,,,,,,0,,0,,,,00204466,2023/02/20,20200509,20230731
1101110665385,럭키상재판매(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110665385,럭키상재판매(주),,,,,,,,,,,,,000203587761,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110665393,금성항온테크(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665418,남일벨트산업(주),"Namil Belt Industrial Co., Ltd.",남일벨트산업,김성옥,E,기타,,,1068123178,13212,"경기도 성남시 중원구 갈마치로244번길 31 (상대원동, 현대아이밸리) 102호",,,031)737-9370,031)737-9380,,19900101,12,,,,,,,,,0,,0,,,,01381975,2019/05/09,20200509,20260914
1101110665418,남일벨트산업(주),"Namil Belt Industrial Co., Ltd.",남일벨트산업,김성옥,E,기타,,,1068123178,13212,"경기도 성남시 중원구 갈마치로244번길 31 (상대원동, 현대아이밸리) 102호","경기도 성남시 중원구 갈마치로244번길 31 (상대원동, 현대아이밸리) 102호",,031)737-9370,031)737-9380,,19900101,12,,,,,,,,,0,,0,,,,01381975,2019/05/09,20260101,20260101
1101110665442,(주)세니콘,"CENICONE CO., LTD",세니콘,인성복,E,기타,,,2148116605,135080,경기도 안양시 동안구 비산동1115번지 신안메트로칸빌딩503호,,www.wj-remote.com,(02)566-9321,(02)569-3988,,19891221,12,,,,06/04/10,,,,,0,,0,,,,00305695,2017/06/30,20200509,20260914
1101110665442,(주)세니콘,"CENICONE CO., LTD",세니콘,인성복,E,기타,,,2148116605,135080,경기도 안양시 동안구 비산동1115번지 신안메트로칸빌딩503호,경기도 안양시 동안구 비산동1115번지 신안메트로칸빌딩503호,www.wj-remote.com,(02)566-9321,(02)569-3988,,19891221,12,,,,06/04/10,,,,,0,,0,,,,00305695,2017/06/30,20260101,20260101
1101110665442,세니콘,,,임웅규,,,31,주식회사,2148116605,14042,경기 안양시 동안구 안양천동로,"60, 5층 (호계동,영린기기빌딩)",www.wj-remote.com,02  566 9321,,,19891221,,,,,,,,Y,,30,,0,,,,,,20251008,20251014
1101110665501,한국그레이코주식회사,Graco Korea Inc,한국그레이코,채드에드워드솔레이(Chad Edwards Solei),E,기타,,,2208102218,18449,경기도 화성시 삼성1로1길 38 (석우동),,www.graco.com/us/en.html,031-8015-0948,031-613-9801,,19900103,12,,,,,,,,,0,,0,,,,01643006,2022/05/10,20220426,20260914
1101110665501,한국그레이코주식회사,Graco Korea Inc,한국그레이코,채드에드워드솔레이(Chad Edwards Solei),E,기타,,,2208102218,18449,경기도 화성시 삼성1로1길 38 (석우동),경기도 화성시 삼성1로1길 38 (석우동),www.graco.com/us/en.html,031-8015-0948,031-613-9801,,19900103,12,,,,,,,,,0,,0,,,,01643006,2022/05/10,20260101,20260101
1101110665501,한국그레이코(주),HANKOOK GRACO,,채드에드워드솔레이,,,,,2208102218,14066,경기 안양시동안구 관양동,1599신한은행빌딩4층,,82-031-476-9400,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665525,주식회사 더비이피앤코,THE BEP & CO,더비이피앤코,민서기,E,기타,,,2118756750,422240,경기도 부천시 소사구 심곡본동 560,,,02-588-9188,02-588-9190,,20041015,12,,,,,,,,,0,,0,,,,00578389,2017/06/30,20200509,20260914
1101110665525,주식회사 더비이피앤코,THE BEP & CO,더비이피앤코,민서기,E,기타,,,2118756750,422240,경기도 부천시 소사구 심곡본동 560,경기도 부천시 소사구 심곡본동 560,,02-588-9188,02-588-9190,,20041015,12,,,,,,,,,0,,0,,,,00578389,2017/06/30,20260101,20260101
1101110665533,(주)대박기공,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665541,(주)날리지파워,KNOWLEDGE POWER CO,,오현주,,,,,2158158379,06143,서울 강남구 역삼동,681-17  소프트파워빌딩7층,,82-02-6201-0100,02-6201-0109,,19891222,,,,,,,,,,18,,0,,,,,,20200517,20200517
1101110665591,함양무역(주),,,,,,,,,,서울특별시 동대문구 장한로 37 장안동,장안동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110665591,함양무역(주),,,,,,,,,,서울특별시 동대문구,장한로 37 (장안동),,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110665608,아주엘앤에프홀딩스 주식회사,"AJU LNF HOLDINGS CO., LTD",아주엘앤에프홀딩스,문덕영,E,기타,,,2148115983,06242,서울특별시 강남구 역삼로 111 대세빌딩 11층 (역삼동),,www.ajulnf.co.kr,02-6240-0212,02-6240-0210,,19900115,12,,,,,,,,,0,,0,,,,00193805,2017/06/30,20200509,20260914
1101110665608,아주엘앤에프홀딩스 주식회사,"AJU LNF HOLDINGS CO., LTD",아주엘앤에프홀딩스,문덕영,E,기타,,,2148115983,06242,서울특별시 강남구 역삼로 111 대세빌딩 11층 (역삼동),서울특별시 강남구 역삼로 111 대세빌딩 11층 (역삼동),www.ajulnf.co.kr,02-6240-0212,02-6240-0210,,19900115,12,,,,,,,,,0,,0,,,,00193805,2017/06/30,20260101,20260101
1101110665640,주식회사 원메이트,onemate,원메이트,김명욱,E,기타,,,1208104522,448120,경기도 용인시 수지구 동천동 185-29,,없음,031-270-5400,031-270-5499,,19900103,12,,,,,,,,,0,,0,,,,00248354,2017/06/30,20200509,20260914
1101110665640,주식회사 원메이트,onemate,원메이트,김명욱,E,기타,,,1208104522,448120,경기도 용인시 수지구 동천동 185-29,경기도 용인시 수지구 동천동 185-29,없음,031-270-5400,031-270-5499,,19900103,12,,,,,,,,,0,,0,,,,00248354,2017/06/30,20260101,20260101
1101110665674,주식회사 신도컴퓨터,"Sindo Computer Systems Co., Ltd",신도컴퓨터,김대호,E,기타,,,1208116260,137070,서울특별시 서초구 서초동 1604-22,,www.sindocom.co.kr,02-3488-9000,02-585-0828,,20020306,12,,,,,,,,,0,,0,,,,00362070,2017/06/30,20230704,20260914
1101110665674,주식회사 신도컴퓨터,"Sindo Computer Systems Co., Ltd",신도컴퓨터,김대호,E,기타,,,1208116260,137070,서울특별시 서초구 서초동 1604-22,서울특별시 서초구 서초동 1604-22,www.sindocom.co.kr,02-3488-9000,02-585-0828,,20020306,12,,,,,,,,,0,,0,,,,00362070,2017/06/30,20260101,20260101
1101110665674,주식회사 신도컴퓨터,"Sindo Computer Systems Co., Ltd",신도컴퓨터,김대호,E,기타,,,,137070,서울특별시 서초구 서초동 1604-22,,www.sindocom.co.kr,02-3488-9000,02-585-0828,,20020306,12,,,,,,,,,0,,0,,,,00362070,2017/06/30,20200509,20230703
1101110665690,신도상운(주),SHIN DO SANG WOON,,김인제,,,,,2208127811,06611,서울 서초구 서초동,1303-35  강남태영데시앙루브  비동1010,,82-02-3482-2898,02-556-4456,,19900108,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665707,성보진흥(주),SEUNGBO JINHEUNG INC,,이삼성,,,,,2148715215,06621,서울 서초구 서초2동,1328-10  덕흥빌딩16층,,82-02-522-8109,02-522-3276,,20020701,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110665749,(주)기영스텐레스,KI YOUNG STAINLESS CO LTD,,김영기,,,,,1078148420,07299,서울 영등포구 문래동3가,54-45,,82-02-2676-7256,02-2676-7380,,19891222,,,,,,,,,,2,,0,,,,,,20200517,20200517
1101110665757,(주)에이텍,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110665814,디케이에스에이치코리아 주식회사,DKSH Korea Ltd.,디케이에스에이치코리아,오병욱,E,기타,,,2118154987,06653,"서울특별시 서초구 효령로 267 (서초동, 명인타워) 3층",,www.dksh.com,0221929500,0221929590,,19891223,12,,,,,,,,,0,,0,,,,00253693,2023/02/20,20220615,20260914
1101110665814,디케이에스에이치코리아 주식회사,DKSH Korea Ltd.,디케이에스에이치코리아,오병욱,E,기타,,,2118154987,06653,"서울특별시 서초구 효령로 267 (서초동, 명인타워) 3층","서울특별시 서초구 효령로 267 (서초동, 명인타워) 3층",www.dksh.com,0221929500,0221929590,,19891223,12,,,,,,,,,0,,0,,,,00253693,2023/02/20,20260101,20260101
1101110665814,디케이에스에이치코리아 주식회사,DKSH Korea Ltd.,디케이에스에이치코리아,오병욱,E,기타,,,2118154987,135270,서울특별시 강남구 도곡동 546-11 대선빌딩4층,,www.dksh.com,0221929500,0221929590,,19891223,12,,,,,,,,,0,,0,,,,00253693,2022/04/15,20200509,20220614
1101110665917,(주)백천정밀,BAKCHUNJUNGMIL Co LTD,백천정밀,백낙천,E,기타,,,1138117882,422070,경기도 부천시 소사구 계수동 67-5,,,0313137151,,,19910513,12,,,,,,,,,0,,0,,,,00925684,2024/06/28,20200509,20260914
1101110665917,(주)백천정밀,BAKCHUNJUNGMIL Co LTD,백천정밀,백낙천,E,기타,,,1138117882,422070,경기도 부천시 소사구 계수동 67-5,경기도 부천시 소사구 계수동 67-5,,0313137151,,,19910513,12,,,,,,,,,0,,0,,,,00925684,2024/06/28,20260101,20260101
1101110665921,신신뉴시스템(주),,,최봉관,,,,,1138117825,08217,서울 구로구 구로동,1258중앙유통단지  가1103,,82-02-2686-5678,02-2612-6023,,19891223,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110665947,(주)유전자원농업회사법인,"GENETIC RESOURCES CO., LTD",유전자원농업회사법인,박주완,E,기타,,,2118154648,27843,"충청북도 진천군 진천읍 백곡로 1465-48 (장관리, 유전자원)",,www.sj.co.kr,043-533-3921,043-533-3924,,19891223,12,,,,,,,,,0,,0,,,,00144863,2018/05/10,20200509,20260914
1101110665947,(주)유전자원농업회사법인,"GENETIC RESOURCES CO., LTD",유전자원농업회사법인,박주완,E,기타,,,2118154648,27843,"충청북도 진천군 진천읍 백곡로 1465-48 (장관리, 유전자원)","충청북도 진천군 진천읍 백곡로 1465-48 (장관리, 유전자원)",www.sj.co.kr,043-533-3921,043-533-3924,,19891223,12,,,,,,,,,0,,0,,,,00144863,2018/05/10,20260101,20260101
1101110665989,서울월드,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110666010,(주)서울프라스틱,SEO UI,,이성준,,,,,1328107406,12240,경기도 남양주시 석실로 676,,,82-031-555-4117,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110666028,(주)화진인더스트리,HWAJIN INDUSTRY INC,,조영석,,,,,2208108226,06237,서울 강남구 역삼동,738-25,,82-02-561-3310,02-561-3370,,19891226,,,,,,,,,,9,,0,,,,,,20200517,20200517
1101110666036,(주)우림어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110666044,신일강건(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110666044,신일강건(주),,,,,,,,,,,,,025580755,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110666151,삼화전기부품제조(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110666185,(주)부양금속,BOOYANG METAL,,조경숙,,,,,1198105730,08654,서울  금천구  시흥3동,966철재상가1동114,,82-02-807-8493,02-804-8812,,19900101,,,,,,,,,,3,,0,,,,,,20200517,20200517
1101110666218,한국클라식산업주,HANKUKCLASSICSANOUP,,,,,,,1368103270,07695,서울 강서구 화곡동,95-41,,82-02-608-4900,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
